Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.932188,0.907647,0.884274,0.936144,0.963211,0.274666,0.815392,0.899107,0.939400,75.146444,
1,2.993110,2.993110,0.905004,0.882429,0.842342,0.901704,0.948923,0.250990,0.768371,0.866410,0.920468,70.534773,
2,2.483001,3.001437,0.908509,0.884053,0.851257,0.906880,0.948974,0.240564,0.756629,0.858287,0.916084,70.203688,
3,2.267103,2.483001,0.914004,0.887594,0.858182,0.912844,0.953931,0.252019,0.775139,0.872252,0.924578,72.064801,
4,2.267103,2.267103,0.920459,0.893903,0.869274,0.918830,0.958225,0.261366,0.786649,0.879494,0.928637,73.850214,
5,2.503249,2.503249,0.922196,0.896890,0.872401,0.923144,0.957049,0.255227,0.779483,0.874759,0.925924,74.138740,
6,2.741719,3.190380,0.900905,0.874603,0.834196,0.898705,0.947905,0.240782,0.755325,0.858144,0.915868,68.932208,
7,2.741719,2.741719,0.904863,0.880404,0.842325,0.905266,0.946613,0.245704,0.761022,0.861400,0.917619,69.916060,
8,2.149224,3.160897,0.899189,0.880706,0.833427,0.896523,0.941922,0.230974,0.729500,0.836875,0.900565,66.331717,
9,2.149224,2.149224,0.912189,0.886445,0.851766,0.910108,0.954415,0.251100,0.767535,0.866375,0.919685,71.037146,
10,2.891053,2.891053,0.921752,0.895454,0.866676,0.923149,0.958444,0.254890,0.776909,0.872786,0.923607,74.230101,
11,2.969662,2.969662,0.903407,0.876665,0.835771,0.900611,0.949929,0.236105,0.746255,0.850626,0.910531,69.094635,
12,2.913586,3.048843,0.911076,0.882797,0.848786,0.910856,0.953646,0.244572,0.762288,0.862230,0.916537,71.299905,
13,2.913586,2.913586,0.916807,0.891776,0.858836,0.918092,0.953990,0.250646,0.765940,0.864829,0.917942,72.610066,
14,2.974712,3.248104,0.910603,0.879949,0.848696,0.908874,0.954969,0.241537,0.753064,0.855706,0.913482,70.876072,
15,2.974712,2.974712,0.922436,0.894727,0.869322,0.924252,0.958483,0.253547,0.776880,0.872811,0.924287,74.516172,
16,3.126451,3.530510,0.898901,0.867810,0.826992,0.899058,0.947765,0.237380,0.747640,0.851505,0.911323,68.428032,
17,2.670191,3.126451,0.899277,0.876619,0.836555,0.895715,0.943154,0.230075,0.726766,0.834401,0.898605,66.690858,
18,2.335353,2.670191,0.908171,0.879320,0.847478,0.906803,0.951283,0.241868,0.755207,0.857141,0.913924,69.782011,
19,2.335353,2.335353,0.916673,0.886541,0.860620,0.915539,0.957243,0.253347,0.775922,0.872084,0.922202,72.486258,
20,3.128903,3.144007,0.922039,0.891618,0.870275,0.920566,0.960586,0.252984,0.776420,0.871657,0.922225,74.407844,
21,3.128903,3.128903,0.912672,0.879821,0.850389,0.912674,0.955971,0.251396,0.773298,0.870575,0.922575,72.511892,
22,2.817437,3.360403,0.903445,0.878628,0.842969,0.900101,0.945827,0.238957,0.744242,0.847924,0.908233,68.678154,
23,2.817437,2.817437,0.910038,0.880391,0.847696,0.910962,0.951641,0.242413,0.755724,0.857468,0.915420,70.782305,
24,2.958421,2.958421,0.892196,0.864129,0.814530,0.886861,0.946204,0.234530,0.743280,0.848610,0.908946,66.680097,
25,3.111724,3.786428,0.922962,0.891819,0.871276,0.925978,0.958850,0.253184,0.777895,0.873687,0.924638,74.824821,
26,3.029972,3.111724,0.896314,0.862577,0.820681,0.897740,0.947325,0.237353,0.755051,0.858325,0.916425,68.378715,
27,3.029972,3.029972,0.913763,0.885535,0.852804,0.915343,0.954503,0.251508,0.768778,0.867205,0.920592,72.380252,
28,3.138617,3.583854,0.917977,0.884989,0.858305,0.919416,0.959637,0.250227,0.771769,0.869593,0.922547,73.573948,
29,3.033898,3.138617,0.920622,0.890456,0.862427,0.923375,0.959102,0.254738,0.774516,0.871719,0.924495,74.190551,
30,3.033898,3.033898,0.922913,0.888608,0.871035,0.925918,0.960035,0.251216,0.779150,0.875104,0.926311,74.912332,
31,3.269338,3.330955,0.912798,0.878698,0.848817,0.915749,0.955861,0.251517,0.775560,0.872569,0.924678,72.903874,
32,3.269338,3.269338,0.906855,0.876835,0.838933,0.909002,0.951479,0.241192,0.753909,0.856427,0.914086,70.496497,
