Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.987450,0.968375,0.979355,0.990703,0.996055,0.611666,0.989132,0.994484,0.996444,94.306206,
1,2.993110,2.993110,0.987992,0.966441,0.979831,0.992225,0.996719,0.564057,0.985817,0.993715,0.996246,98.162007,
2,2.483001,3.001437,0.988079,0.965635,0.979770,0.992209,0.997320,0.569427,0.986424,0.994095,0.996505,97.591849,
3,2.267103,2.483001,0.988439,0.967194,0.980281,0.992576,0.997137,0.570037,0.986533,0.994155,0.996612,97.415469,
4,2.267103,2.267103,0.989236,0.968242,0.982166,0.993536,0.997053,0.569815,0.986874,0.994356,0.996737,97.609066,
5,2.503249,2.503249,0.988675,0.966776,0.980247,0.993154,0.997436,0.570457,0.986383,0.994112,0.996557,97.749920,
6,2.741719,3.190380,0.989236,0.967097,0.981108,0.993650,0.998033,0.569570,0.986662,0.994404,0.996658,98.187522,
7,2.741719,2.741719,0.988896,0.967665,0.980699,0.993126,0.997527,0.570366,0.986534,0.994267,0.996728,98.112087,
8,2.149224,3.160897,0.989283,0.967432,0.981195,0.993606,0.997821,0.569425,0.986466,0.994147,0.996597,97.451859,
9,2.149224,2.149224,0.989252,0.967244,0.981340,0.993542,0.997797,0.569829,0.986563,0.994193,0.996553,97.443484,
10,2.891053,2.891053,0.988608,0.966397,0.980271,0.992839,0.997473,0.569149,0.986319,0.994094,0.996558,98.210908,
11,2.969662,2.969662,0.989100,0.966883,0.980977,0.992742,0.998293,0.569093,0.986492,0.994225,0.996701,98.431976,
12,2.913586,3.048843,0.987949,0.968952,0.980243,0.991036,0.996281,0.612358,0.989312,0.994707,0.996575,98.102969,
13,2.913586,2.913586,0.988847,0.966771,0.980298,0.993293,0.997450,0.563352,0.986023,0.993779,0.996099,98.243188,
14,2.974712,3.248104,0.988032,0.966281,0.979327,0.992077,0.997119,0.567642,0.986226,0.994026,0.996448,98.177042,
15,2.974712,2.974712,0.988895,0.967455,0.981132,0.992849,0.997489,0.569328,0.986613,0.994231,0.996584,98.384818,
16,3.126451,3.530510,0.988376,0.967556,0.979459,0.992210,0.997542,0.570663,0.986172,0.993990,0.996514,98.437677,
17,2.670191,3.126451,0.989498,0.967344,0.981947,0.993686,0.998087,0.569250,0.986578,0.994194,0.996687,98.149813,
18,2.335353,2.670191,0.988662,0.966739,0.980702,0.992616,0.997548,0.570944,0.986573,0.994251,0.996496,97.542101,
19,2.335353,2.335353,0.989287,0.967975,0.981210,0.993357,0.997861,0.569411,0.986672,0.994362,0.996636,97.695916,
20,3.128903,3.144007,0.988761,0.967510,0.980961,0.992089,0.997710,0.568888,0.986282,0.993946,0.996581,98.529464,
21,3.128903,3.128903,0.989668,0.967390,0.982201,0.993364,0.998455,0.568184,0.986766,0.994357,0.996652,98.753431,
22,2.817437,3.360403,0.989266,0.966862,0.981514,0.993217,0.998089,0.567557,0.986709,0.994376,0.996718,98.292535,
23,2.817437,2.817437,0.988922,0.966987,0.981490,0.992529,0.997671,0.568356,0.986494,0.994105,0.996511,98.187305,
24,2.958421,2.958421,0.987583,0.968488,0.980273,0.990613,0.995744,0.612428,0.989121,0.994497,0.996461,98.059170,
25,3.111724,3.786428,0.987798,0.967047,0.979926,0.991738,0.996283,0.564851,0.985783,0.993585,0.996288,98.261059,
26,3.029972,3.111724,0.988417,0.966968,0.980841,0.992434,0.996983,0.567040,0.986268,0.993989,0.996412,98.324172,
27,3.029972,3.029972,0.989286,0.967173,0.982355,0.993661,0.997328,0.565782,0.986503,0.994125,0.996500,98.528266,
28,3.138617,3.583854,0.988646,0.966877,0.980699,0.993064,0.997005,0.568379,0.986428,0.994105,0.996429,98.512402,
29,3.033898,3.138617,0.989276,0.967745,0.981401,0.993335,0.997750,0.567181,0.986694,0.994311,0.996756,98.559379,
30,3.033898,3.033898,0.988378,0.966758,0.980007,0.992521,0.997239,0.567974,0.986374,0.994136,0.996606,98.342373,
31,3.269338,3.330955,0.989141,0.968120,0.981901,0.993085,0.997292,0.569119,0.986181,0.993824,0.996340,98.757486,
32,3.269338,3.269338,0.989401,0.967633,0.982063,0.993324,0.997931,0.566527,0.986484,0.994150,0.996517,98.846182,
33,2.486100,3.478899,0.988853,0.967622,0.981451,0.992747,0.997275,0.566197,0.986404,0.994167,0.996680,97.784431,
34,2.486100,2.486100,0.988536,0.967319,0.980354,0.992422,0.997390,0.566937,0.986454,0.994093,0.996472,97.694769,
35,2.989809,3.278352,0.988924,0.967406,0.980646,0.993057,0.997651,0.566997,0.986550,0.994210,0.996441,98.398687,
36,2.989809,2.989809,0.987862,0.969174,0.979885,0.990949,0.996359,0.610211,0.989143,0.994491,0.996564,98.168274,
37,3.216210,3.371692,0.988176,0.966106,0.979571,0.992743,0.997029,0.561594,0.985781,0.993668,0.996392,98.484915,
38,3.183229,3.216210,0.988615,0.966681,0.980809,0.992848,0.997212,0.565041,0.986301,0.993985,0.996395,98.553935,
39,2.774606,3.183229,0.988524,0.966361,0.980916,0.992462,0.997207,0.566992,0.986423,0.994040,0.996646,98.057391,
40,2.774606,2.774606,0.989166,0.968048,0.981121,0.993359,0.997462,0.566944,0.986436,0.994000,0.996504,98.183572,
41,2.409463,3.157815,0.989364,0.967191,0.981170,0.993658,0.998048,0.566707,0.986444,0.994148,0.996481,97.783699,
42,2.409463,2.409463,0.988955,0.967689,0.981437,0.992895,0.997244,0.568523,0.986493,0.994003,0.996352,97.676326,
43,2.333724,2.717667,0.989039,0.967225,0.981188,0.992957,0.997707,0.567466,0.986365,0.994053,0.996485,97.614905,
44,2.333724,2.333724,0.989350,0.967277,0.981978,0.993356,0.997704,0.566639,0.986704,0.994239,0.996635,97.705147,
45,2.573257,3.024466,0.988546,0.966299,0.980032,0.992646,0.997627,0.566593,0.986365,0.994115,0.996558,97.811904,
46,2.573257,2.573257,0.989146,0.967630,0.981860,0.993033,0.997501,0.566229,0.986379,0.993908,0.996441,97.923833,
47,2.551608,3.305539,0.988660,0.966739,0.980760,0.992252,0.997697,0.565867,0.986676,0.994227,0.996687,97.827687,
48,2.551608,2.551608,0.987675,0.968217,0.979639,0.990734,0.996125,0.610863,0.989399,0.994656,0.996529,97.590763,
49,2.390613,3.450482,0.987398,0.964867,0.978411,0.991300,0.996844,0.563139,0.985728,0.993467,0.996112,97.274660,
50,2.390613,2.390613,0.989174,0.967090,0.981300,0.992920,0.997968,0.565158,0.986563,0.994224,0.996680,97.741026,
51,3.016198,3.016198,0.988513,0.966389,0.979980,0.992093,0.997797,0.568516,0.986472,0.994134,0.996461,98.338310,
52,3.500248,3.501557,0.989139,0.967804,0.981431,0.992557,0.997868,0.568192,0.986456,0.994099,0.996592,99.071513,
53,2.787894,3.500248,0.988899,0.966820,0.981210,0.992626,0.997701,0.567267,0.986430,0.994019,0.996381,98.132500,
54,2.653722,2.787894,0.989208,0.967364,0.981202,0.992828,0.998205,0.568790,0.986418,0.994090,0.996555,98.051137,
55,2.653722,2.653722,0.989431,0.967832,0.981606,0.993133,0.998194,0.568501,0.986617,0.994297,0.996695,98.121201,
56,2.961709,3.399944,0.989096,0.967086,0.981248,0.993549,0.997416,0.566718,0.986645,0.994214,0.996644,98.419081,
57,2.961709,2.961709,0.989076,0.967551,0.981289,0.993149,0.997630,0.569104,0.986500,0.994073,0.996605,98.402505,
58,2.871854,3.199983,0.988951,0.966637,0.981025,0.993426,0.997535,0.567506,0.986494,0.994123,0.996493,98.260100,
59,2.871854,2.871854,0.989334,0.967701,0.981316,0.993267,0.998040,0.567308,0.986580,0.994172,0.996660,98.359563,
60,2.629918,3.003606,0.987962,0.968597,0.979925,0.991529,0.996069,0.610938,0.989150,0.994455,0.996370,97.727292,
61,2.629918,2.629918,0.988007,0.966050,0.979496,0.992450,0.996575,0.561501,0.985907,0.993675,0.996184,97.717781,
62,3.007744,3.271484,0.987986,0.965659,0.978880,0.992194,0.997332,0.565995,0.986278,0.993998,0.996534,98.214736,
63,2.914592,3.007744,0.989489,0.967324,0.981574,0.993719,0.998100,0.566314,0.986895,0.994428,0.996712,98.463358,
64,2.316711,2.914592,0.989323,0.967468,0.981729,0.993446,0.997720,0.566552,0.986695,0.994340,0.996565,97.677388,
65,2.316711,2.316711,0.990039,0.967498,0.982153,0.994294,0.998615,0.563080,0.987206,0.994629,0.997021,97.888314,
66,2.666735,2.666735,0.988313,0.966102,0.979464,0.992211,0.997652,0.565927,0.986412,0.994098,0.996628,97.881777,
67,3.083303,3.083303,0.990142,0.967780,0.982506,0.994370,0.998546,0.564365,0.986703,0.994216,0.996411,98.777999,
68,2.798364,3.178755,0.988357,0.966315,0.979856,0.992620,0.997171,0.565260,0.986402,0.994055,0.996515,98.041919,
69,2.798364,2.798364,0.989341,0.966865,0.981710,0.993570,0.997696,0.564743,0.986567,0.994145,0.996560,98.264421,
70,3.117213,3.179531,0.988881,0.966105,0.980440,0.993067,0.997709,0.565835,0.986643,0.994196,0.996673,98.564179,
71,2.707632,3.117213,0.989156,0.967062,0.981037,0.993124,0.997707,0.565582,0.986562,0.994202,0.996620,98.119772,
72,2.529546,2.707632,0.988326,0.969463,0.980517,0.991164,0.996577,0.612136,0.989287,0.994597,0.996713,97.715461,
73,2.529546,2.529546,0.988467,0.967042,0.980304,0.991859,0.997329,0.563412,0.986106,0.993821,0.996212,97.702245,
74,2.542683,2.735788,0.989080,0.967392,0.980918,0.993191,0.997501,0.566302,0.986447,0.994016,0.996355,97.869997,
