Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.997831,0.993080,0.996162,0.998521,0.999393,0.918731,0.997386,0.998734,0.999078,96.783411,
1,7.243034,7.978626,0.987233,0.965889,0.976465,0.989750,0.996454,0.587250,0.965128,0.984812,0.991482,100.000000,
2,6.722310,7.243034,0.990187,0.971844,0.981885,0.992468,0.997585,0.631234,0.975601,0.989843,0.994478,100.000000,
3,6.678193,6.722310,0.987501,0.966512,0.977865,0.989594,0.996419,0.589555,0.966636,0.985943,0.992507,100.000000,
4,6.678193,6.678193,0.992457,0.977204,0.986349,0.994408,0.998221,0.682759,0.983804,0.993500,0.996540,100.000000,
5,7.010418,7.010418,0.988086,0.967502,0.979044,0.990047,0.996657,0.593418,0.966780,0.985936,0.992429,100.000000,
6,7.241679,7.241679,0.990610,0.972584,0.982679,0.992595,0.997830,0.633610,0.975639,0.989882,0.994692,100.000000,
7,7.735896,7.828122,0.987829,0.966867,0.977900,0.989906,0.996803,0.593002,0.966844,0.985957,0.992455,100.000000,
8,7.570023,7.735896,0.995434,0.984279,0.991658,0.997064,0.999058,0.770705,0.991460,0.996497,0.998083,100.000000,
9,7.570023,7.570023,0.987492,0.966495,0.977319,0.989696,0.996325,0.593171,0.965664,0.985108,0.991768,100.000000,
10,7.518906,8.707140,0.995521,0.984343,0.991975,0.997041,0.999157,0.779767,0.991719,0.996632,0.998193,100.000000,
11,7.518906,7.518906,0.987502,0.967072,0.977222,0.989550,0.996465,0.592496,0.966180,0.985604,0.992153,100.000000,
12,7.596154,7.596154,0.992750,0.977126,0.986232,0.994868,0.998501,0.684672,0.983880,0.993464,0.996495,100.000000,
13,6.828079,8.209648,0.988125,0.967340,0.978272,0.990472,0.996707,0.595078,0.966604,0.985756,0.992409,100.000000,
14,6.828079,6.828079,0.990736,0.973041,0.983009,0.993241,0.997281,0.637485,0.975663,0.989841,0.994508,100.000000,
15,7.126468,7.126468,0.987767,0.966261,0.977574,0.990245,0.996615,0.595135,0.966839,0.986030,0.992714,100.000000,
16,7.366617,7.366617,0.995400,0.984035,0.991392,0.996966,0.999169,0.770507,0.991415,0.996527,0.998063,100.000000,
17,7.704254,8.125947,0.987778,0.967000,0.978028,0.989448,0.996624,0.596505,0.965638,0.985236,0.991912,100.000000,
18,7.494713,7.704254,0.990057,0.971572,0.981734,0.992145,0.997338,0.633603,0.975569,0.989972,0.994686,100.000000,
19,7.159774,7.494713,0.988112,0.967894,0.978045,0.990721,0.996282,0.598106,0.966378,0.985637,0.992232,100.000000,
20,7.159774,7.159774,0.995248,0.984151,0.991191,0.996817,0.999039,0.780562,0.991844,0.996619,0.998218,100.000000,
21,7.211884,7.211884,0.988654,0.969036,0.979503,0.990676,0.996713,0.601581,0.966524,0.985586,0.992102,100.000000,
22,8.004170,8.924140,0.990014,0.971733,0.981749,0.991987,0.997411,0.635877,0.975720,0.989935,0.994684,100.000000,
23,8.004170,8.004170,0.987634,0.966634,0.977925,0.989754,0.996407,0.595621,0.966980,0.986128,0.992584,100.000000,
24,7.593330,8.061573,0.995220,0.983977,0.991178,0.996653,0.999159,0.772291,0.991551,0.996552,0.998182,100.000000,
25,7.593330,7.593330,0.987988,0.967371,0.977927,0.989847,0.996992,0.595783,0.966095,0.985256,0.991826,100.000000,
26,7.616158,7.701142,0.989968,0.971420,0.981853,0.991941,0.997523,0.633696,0.975692,0.989810,0.994468,100.000000,
27,7.616069,7.616158,0.988007,0.966794,0.978370,0.990553,0.996646,0.595782,0.966973,0.986060,0.992480,100.000000,
28,6.898648,7.616069,0.992561,0.976963,0.986067,0.994635,0.998471,0.687715,0.983958,0.993526,0.996577,100.000000,
29,6.898648,6.898648,0.987960,0.968238,0.978402,0.990181,0.996217,0.597191,0.966495,0.985698,0.992272,100.000000,
30,7.151423,7.539910,0.995525,0.984854,0.991778,0.997044,0.999106,0.781774,0.991846,0.996684,0.998280,100.000000,
31,7.079574,7.151423,0.987714,0.967675,0.977474,0.989719,0.996689,0.596963,0.966012,0.985266,0.991850,100.000000,
32,6.854707,7.079574,0.995338,0.984155,0.991624,0.996891,0.999059,0.773200,0.991369,0.996442,0.998029,100.000000,
33,6.854707,6.854707,0.988164,0.968885,0.979088,0.990201,0.996108,0.604429,0.965836,0.985193,0.991750,100.000000,
34,7.185770,7.185770,0.989976,0.971640,0.981194,0.992238,0.997396,0.636511,0.975288,0.989666,0.994484,100.000000,
35,7.783630,7.783630,0.987728,0.966923,0.977648,0.989799,0.996659,0.599512,0.966331,0.985638,0.992239,100.000000,
36,7.983915,7.983915,0.992812,0.977084,0.986407,0.995063,0.998493,0.689293,0.983901,0.993483,0.996525,100.000000,
37,8.082557,8.249361,0.987198,0.966786,0.977002,0.989581,0.995914,0.597113,0.965775,0.985284,0.992022,100.000000,
38,8.044311,8.082557,0.990059,0.971476,0.981830,0.992054,0.997595,0.636636,0.975498,0.989839,0.994698,100.000000,
39,8.044311,8.044311,0.987215,0.966216,0.977361,0.989478,0.996030,0.596623,0.966405,0.985841,0.992383,100.000000,
40,7.522001,8.055641,0.995513,0.984659,0.991730,0.997088,0.999158,0.782481,0.991824,0.996648,0.998156,100.000000,
41,7.289643,7.522001,0.987985,0.968116,0.978514,0.990571,0.995982,0.599652,0.966041,0.985342,0.991967,100.000000,
42,7.110875,7.289643,0.990431,0.971940,0.982941,0.992571,0.997377,0.639838,0.975741,0.989864,0.994682,100.000000,
43,7.110875,7.110875,0.987800,0.966945,0.977965,0.990337,0.996221,0.602475,0.966280,0.985506,0.992173,100.000000,
44,7.394004,7.394004,0.992626,0.977519,0.986020,0.994652,0.998303,0.690354,0.983672,0.993368,0.996608,100.000000,
45,7.938422,7.938422,0.987985,0.968847,0.978316,0.990208,0.996029,0.603131,0.966129,0.985460,0.992070,100.000000,
46,7.943675,8.060074,0.989945,0.971395,0.981329,0.992185,0.997371,0.637820,0.975658,0.989845,0.994627,100.000000,
47,7.943675,7.943675,0.988186,0.967877,0.978808,0.990277,0.996400,0.599912,0.966458,0.985722,0.992267,100.000000,
48,7.268027,8.278992,0.995183,0.983462,0.991171,0.996629,0.999106,0.773086,0.991346,0.996441,0.998089,100.000000,
49,7.268027,7.268027,0.987360,0.966735,0.977260,0.989447,0.995982,0.596920,0.965601,0.985121,0.991804,100.000000,
50,7.663664,7.663664,0.995377,0.984426,0.991611,0.996836,0.998990,0.781950,0.991597,0.996493,0.998019,100.000000,
51,8.609735,8.609735,0.987431,0.966453,0.977080,0.989695,0.996206,0.596574,0.965711,0.985132,0.991797,100.000000,
52,8.780776,8.780776,0.992702,0.976866,0.986085,0.994611,0.998618,0.689730,0.983747,0.993378,0.996548,100.000000,
53,8.837463,8.847064,0.987784,0.966903,0.977936,0.990085,0.996297,0.600131,0.966464,0.985667,0.992268,100.000000,
54,8.128787,8.837463,0.989793,0.971309,0.981282,0.991896,0.997294,0.636571,0.975908,0.990138,0.994763,100.000000,
55,7.403520,8.128787,0.987665,0.966854,0.977331,0.989953,0.996469,0.599409,0.966807,0.986123,0.992779,100.000000,
56,6.670798,7.403520,0.995082,0.983818,0.990876,0.996755,0.998836,0.775119,0.991414,0.996541,0.998155,100.000000,
57,6.670798,6.670798,0.987715,0.967315,0.977658,0.989937,0.996211,0.603699,0.966100,0.985542,0.991986,100.000000,
58,6.719867,6.719867,0.989782,0.971249,0.981302,0.992048,0.997129,0.638696,0.975435,0.989814,0.994517,100.000000,
59,7.165843,7.165843,0.987812,0.967751,0.977462,0.990056,0.996439,0.604196,0.966113,0.985449,0.991969,100.000000,
60,7.836376,7.836376,0.995413,0.984339,0.991537,0.996886,0.999098,0.783131,0.991876,0.996684,0.998262,100.000000,
61,8.044163,8.203473,0.986999,0.964906,0.975653,0.989581,0.996339,0.598265,0.965455,0.985056,0.991732,100.000000,
62,7.904835,8.044163,0.990085,0.971340,0.981131,0.992000,0.997765,0.637063,0.975299,0.989795,0.994603,100.000000,
63,7.669239,7.904835,0.987745,0.966628,0.976784,0.989988,0.996741,0.601206,0.966284,0.985753,0.992440,100.000000,
64,7.440561,7.669239,0.995086,0.983302,0.990899,0.996787,0.998914,0.774549,0.991338,0.996482,0.998091,100.000000,
65,7.365259,7.440561,0.987299,0.965876,0.976237,0.989659,0.996437,0.599240,0.965232,0.984943,0.991667,100.000000,
66,7.258964,7.365259,0.989960,0.971429,0.981437,0.992098,0.997252,0.638829,0.975321,0.989726,0.994526,100.000000,
67,7.258964,7.258964,0.987562,0.966124,0.976608,0.989751,0.996682,0.601541,0.966551,0.985784,0.992446,100.000000,
68,7.756057,7.756057,0.992523,0.976857,0.985692,0.994481,0.998336,0.691961,0.983657,0.993336,0.996490,100.000000,
69,7.881608,7.881608,0.987573,0.965964,0.977143,0.989614,0.996650,0.602676,0.966492,0.985792,0.992320,100.000000,
70,8.050058,8.050058,0.995564,0.984545,0.991544,0.997299,0.999064,0.784066,0.991815,0.996638,0.998249,100.000000,
71,8.039073,8.825236,0.986521,0.964392,0.974670,0.989018,0.996242,0.599599,0.965467,0.985056,0.991701,100.000000,
72,7.587069,8.039073,0.995302,0.983733,0.991176,0.996858,0.999136,0.776263,0.991273,0.996399,0.997920,100.000000,
73,6.971986,7.587069,0.986196,0.964195,0.974519,0.988889,0.995682,0.599090,0.964814,0.984559,0.991389,100.000000,
74,6.971986,6.971986,0.989977,0.971629,0.981069,0.992518,0.997203,0.639456,0.975257,0.989724,0.994520,100.000000,
75,7.054065,7.054065,0.987583,0.966372,0.977163,0.989844,0.996494,0.602558,0.966124,0.985589,0.992310,100.000000,
76,7.561130,7.795442,0.992207,0.976257,0.985103,0.994013,0.998507,0.689839,0.983661,0.993317,0.996445,100.000000,
77,7.561130,7.561130,0.987205,0.965899,0.976528,0.989282,0.996438,0.598963,0.965811,0.985358,0.992112,100.000000,
78,7.563766,7.563766,0.990354,0.972931,0.982214,0.992357,0.997248,0.642175,0.975470,0.989847,0.994662,100.000000,
79,8.109319,8.403214,0.987413,0.967033,0.977138,0.989292,0.996251,0.602768,0.965985,0.985568,0.992246,100.000000,
80,8.109319,8.109319,0.995281,0.983941,0.991427,0.996584,0.999200,0.782861,0.991765,0.996637,0.998348,100.000000,
81,8.353119,8.592018,0.987008,0.965908,0.976110,0.989536,0.995874,0.602485,0.965355,0.984973,0.991837,100.000000,
82,8.257866,8.353119,0.989881,0.971051,0.981414,0.992075,0.997341,0.639349,0.975027,0.989756,0.994540,100.000000,
83,8.185824,8.257866,0.987021,0.965865,0.976791,0.988979,0.996154,0.600524,0.965957,0.985579,0.992294,100.000000,
