Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.968257,0.930555,0.950343,0.973600,0.987594,0.433518,0.933493,0.966080,0.980308,87.884424,
1,12.545672,12.545672,0.967088,0.931902,0.947240,0.971547,0.987296,0.405437,0.912602,0.956287,0.974631,100.000000,
2,12.699924,12.699924,0.967049,0.932449,0.947665,0.971632,0.986666,0.404996,0.912788,0.956520,0.974907,100.000000,
3,12.233448,12.879362,0.968078,0.933959,0.948731,0.973179,0.987129,0.403686,0.913651,0.956959,0.974965,100.000000,
4,11.826159,12.233448,0.968303,0.933775,0.948765,0.973604,0.987333,0.395268,0.913459,0.956684,0.974876,100.000000,
5,11.826159,11.826159,0.968930,0.936219,0.949297,0.973280,0.987306,0.395587,0.913838,0.956693,0.974973,100.000000,
6,12.701688,12.711871,0.968464,0.935869,0.949599,0.973543,0.985678,0.394142,0.913687,0.956283,0.974549,100.000000,
7,12.701688,12.701688,0.968920,0.935647,0.948844,0.974056,0.987010,0.391950,0.914198,0.957403,0.975366,100.000000,
8,13.041832,13.041832,0.970004,0.938606,0.949386,0.973814,0.988270,0.398521,0.913588,0.957032,0.975264,100.000000,
9,12.819995,13.058935,0.968388,0.939278,0.948325,0.971297,0.986407,0.390612,0.910772,0.955443,0.974410,100.000000,
10,12.819995,12.819995,0.969094,0.935407,0.947661,0.973377,0.988462,0.389165,0.910753,0.955692,0.974827,100.000000,
11,13.369892,13.369892,0.968693,0.938818,0.950326,0.973918,0.984886,0.396256,0.908677,0.954494,0.974123,100.000000,
12,13.422387,13.422387,0.968836,0.935503,0.950736,0.973237,0.986800,0.427756,0.935341,0.967954,0.981638,100.000000,
13,12.598223,13.590824,0.965653,0.931769,0.944614,0.970120,0.986082,0.398902,0.913126,0.957203,0.975942,100.000000,
14,12.197645,12.598223,0.966350,0.932346,0.945106,0.970687,0.987233,0.399550,0.913020,0.957399,0.976187,100.000000,
15,10.726541,12.197645,0.966534,0.933611,0.947164,0.970882,0.986300,0.402819,0.912248,0.956830,0.975738,98.678383,
16,10.726541,10.726541,0.966112,0.933850,0.947846,0.972182,0.983873,0.402550,0.912032,0.956811,0.975685,98.582650,
17,10.544472,10.831574,0.966424,0.934306,0.946784,0.972106,0.985605,0.401470,0.912749,0.957122,0.975951,98.502992,
18,10.544472,10.544472,0.967256,0.935210,0.948770,0.971729,0.986672,0.405316,0.912972,0.957248,0.975881,98.682565,
19,11.336177,11.336177,0.967237,0.934403,0.947893,0.972091,0.986906,0.407596,0.913820,0.957460,0.975563,99.449663,
20,11.370445,11.370445,0.966902,0.934255,0.947847,0.971845,0.985434,0.406770,0.914497,0.958010,0.976174,99.483761,
21,11.139047,11.820625,0.967609,0.934502,0.948376,0.971414,0.986851,0.411915,0.914847,0.958053,0.975998,99.399331,
22,11.139047,11.139047,0.967497,0.932579,0.948085,0.972143,0.987194,0.412613,0.914951,0.958017,0.975988,99.373867,
23,10.894889,11.786671,0.967910,0.933579,0.948586,0.973048,0.986795,0.419588,0.914691,0.957908,0.976355,99.248464,
24,10.894889,10.894889,0.968097,0.928288,0.952098,0.972980,0.987561,0.443015,0.937907,0.968901,0.982105,100.000000,
25,11.468954,11.468954,0.966367,0.931072,0.947569,0.971089,0.986045,0.427900,0.915573,0.957994,0.976125,99.480101,
26,12.282783,12.282783,0.967465,0.932520,0.947806,0.973274,0.986140,0.432130,0.913388,0.957094,0.975262,100.000000,
27,12.450385,12.450385,0.967987,0.931890,0.948250,0.972073,0.987908,0.436382,0.912402,0.956520,0.975300,100.000000,
28,12.664216,12.664216,0.968823,0.931037,0.948587,0.973860,0.988772,0.437375,0.911103,0.955832,0.974700,100.000000,
29,12.633459,13.255141,0.968436,0.931178,0.949141,0.974022,0.987155,0.440785,0.910054,0.955301,0.974525,100.000000,
30,12.633459,12.633459,0.968519,0.931658,0.948332,0.973928,0.987745,0.440605,0.908392,0.954527,0.974067,100.000000,
31,13.399538,13.687071,0.968204,0.932021,0.948485,0.973304,0.987479,0.438072,0.906283,0.953488,0.973574,100.000000,
32,13.399538,13.399538,0.968818,0.933522,0.948880,0.974524,0.987255,0.445077,0.906316,0.953890,0.973947,100.000000,
33,14.292752,14.292752,0.968751,0.932245,0.948169,0.973896,0.987960,0.443671,0.904880,0.952887,0.973299,100.000000,
34,14.317029,14.317029,0.968398,0.932239,0.947773,0.973717,0.987241,0.445319,0.904861,0.953025,0.973585,100.000000,
35,14.093438,15.442009,0.968456,0.934566,0.948480,0.972054,0.987642,0.448915,0.904445,0.953026,0.973534,100.000000,
36,14.093438,14.093438,0.967546,0.926262,0.949686,0.972586,0.987519,0.476283,0.931351,0.965852,0.980479,100.000000,
37,13.784670,14.254171,0.966701,0.927042,0.944814,0.972448,0.987340,0.445769,0.907805,0.954676,0.974299,100.000000,
38,13.400051,13.784670,0.967173,0.929108,0.946228,0.972780,0.986671,0.447777,0.906697,0.954256,0.974485,100.000000,
39,13.400051,13.400051,0.968022,0.928836,0.946618,0.974762,0.988095,0.444721,0.907018,0.954696,0.975000,100.000000,
40,11.552048,13.506819,0.968043,0.928342,0.947472,0.973920,0.988970,0.440633,0.907243,0.955007,0.975140,99.712654,
41,11.552048,11.552048,0.967904,0.931188,0.948341,0.973261,0.987578,0.447079,0.907488,0.955219,0.975344,99.714425,
42,12.160062,12.330344,0.968118,0.930517,0.948994,0.973657,0.987503,0.447058,0.907730,0.955272,0.975138,100.000000,
43,11.577213,12.160062,0.969256,0.930957,0.949405,0.975469,0.988373,0.446068,0.908119,0.955611,0.975338,100.000000,
44,11.577213,11.577213,0.968687,0.931173,0.949799,0.973517,0.988128,0.446971,0.908899,0.955950,0.975576,99.958883,
45,13.238400,13.238400,0.968978,0.933888,0.950405,0.972707,0.988066,0.456014,0.909028,0.955688,0.975002,100.000000,
46,14.861856,14.861856,0.967310,0.933544,0.947495,0.970976,0.986014,0.459338,0.908356,0.954750,0.974638,100.000000,
47,16.114113,16.114113,0.968664,0.933061,0.947924,0.973598,0.987309,0.460582,0.908927,0.955722,0.975519,100.000000,
48,15.504813,16.162886,0.967603,0.924197,0.949127,0.974201,0.986408,0.482730,0.934428,0.967181,0.981036,100.000000,
49,15.504813,15.504813,0.966702,0.925381,0.944405,0.972046,0.987675,0.452536,0.911722,0.956900,0.975786,100.000000,
50,14.958129,15.871321,0.967483,0.928113,0.946143,0.973538,0.987095,0.456351,0.909980,0.956049,0.975540,100.000000,
51,14.301530,14.958129,0.967028,0.925309,0.945675,0.973014,0.988059,0.450378,0.909091,0.955670,0.975390,100.000000,
52,12.740968,14.301530,0.967723,0.927985,0.946795,0.974191,0.987449,0.455168,0.908669,0.955956,0.975911,100.000000,
53,12.740968,12.740968,0.966964,0.926192,0.945691,0.973265,0.986948,0.452449,0.906640,0.954573,0.974653,100.000000,
54,14.625512,14.725004,0.966877,0.929482,0.945728,0.971697,0.986309,0.456376,0.905344,0.953661,0.974349,100.000000,
55,14.625512,14.625512,0.967432,0.929280,0.946505,0.972598,0.986614,0.457747,0.903788,0.952883,0.973747,100.000000,
56,15.742856,15.742856,0.967779,0.931348,0.947401,0.972722,0.986138,0.464292,0.902588,0.952311,0.973711,100.000000,
57,15.409540,16.035439,0.967074,0.927984,0.944666,0.973178,0.986625,0.462660,0.902206,0.952491,0.973946,100.000000,
58,13.605394,15.409540,0.967383,0.925089,0.944704,0.972780,0.988613,0.459304,0.902144,0.952359,0.973940,100.000000,
59,12.491714,13.605394,0.967399,0.922204,0.945469,0.974596,0.988659,0.452071,0.903603,0.953866,0.975262,100.000000,
60,12.491714,12.491714,0.967487,0.924233,0.948783,0.973302,0.987115,0.499171,0.931345,0.965625,0.979957,100.000000,
61,12.375861,14.603685,0.966116,0.921526,0.945852,0.973347,0.987184,0.458262,0.908455,0.955591,0.975613,100.000000,
