Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.823694,0.842356,0.717349,0.806789,0.886941,0.136883,0.531463,0.659488,0.751216,38.808890,
1,2.993110,2.993110,0.807433,0.831040,0.699313,0.783195,0.875444,0.131593,0.513885,0.641711,0.740174,38.110246,
2,2.483001,3.001437,0.811968,0.829259,0.707487,0.795006,0.874517,0.127907,0.509025,0.637597,0.738555,38.407089,
3,2.267103,2.483001,0.815048,0.830625,0.707163,0.799660,0.878523,0.133512,0.521916,0.650681,0.748731,39.257119,
4,2.267103,2.267103,0.820971,0.839460,0.724255,0.805406,0.877553,0.137517,0.527521,0.655129,0.750536,40.342969,
5,2.503249,2.503249,0.800957,0.829123,0.693617,0.776219,0.868115,0.129522,0.508948,0.637584,0.738383,36.495115,
6,2.741719,3.190380,0.812261,0.830382,0.713970,0.795102,0.872166,0.130209,0.510202,0.637824,0.739532,38.703229,
7,2.741719,2.741719,0.807908,0.826822,0.704659,0.789014,0.871238,0.132516,0.516368,0.645065,0.746524,38.324944,
8,2.149224,3.160897,0.821033,0.837243,0.725038,0.807568,0.875620,0.135812,0.522004,0.648633,0.748951,40.149355,
9,2.149224,2.149224,0.809448,0.833435,0.706271,0.794888,0.866050,0.129895,0.506539,0.633802,0.736200,37.503077,
10,2.891053,2.891053,0.811037,0.828442,0.710514,0.790253,0.873212,0.130391,0.510801,0.639597,0.741836,38.771878,
11,2.969662,2.969662,0.806288,0.822901,0.695320,0.785996,0.873581,0.130281,0.514708,0.644964,0.745621,38.250283,
12,2.913586,3.048843,0.819522,0.829929,0.727185,0.801381,0.878151,0.133795,0.521067,0.649059,0.746583,40.490268,
13,2.913586,2.913586,0.805403,0.826371,0.698189,0.781488,0.871303,0.131111,0.508516,0.636999,0.740156,37.711805,
14,2.974712,3.248104,0.810629,0.824223,0.712523,0.789102,0.873575,0.130038,0.510222,0.638496,0.742193,38.789695,
15,2.974712,2.974712,0.805244,0.822859,0.705741,0.778103,0.872280,0.131323,0.514048,0.642882,0.744974,38.000663,
16,3.126451,3.530510,0.819238,0.824872,0.725161,0.801235,0.880987,0.132346,0.516113,0.643091,0.743206,40.436861,
17,2.670191,3.126451,0.799863,0.817105,0.696491,0.776051,0.866846,0.127315,0.504057,0.633512,0.739487,36.564796,
18,2.335353,2.670191,0.806001,0.821810,0.699685,0.787998,0.870092,0.126937,0.506163,0.635225,0.741155,37.407492,
19,2.335353,2.335353,0.807125,0.821867,0.701989,0.785109,0.873436,0.130395,0.513096,0.642153,0.746235,37.837534,
20,3.128903,3.144007,0.818012,0.827204,0.723303,0.794515,0.881781,0.133385,0.518662,0.645578,0.745448,40.337915,
21,3.128903,3.128903,0.798637,0.821500,0.692230,0.769953,0.867094,0.125933,0.499661,0.627901,0.732185,36.369279,
22,2.817437,3.360403,0.808217,0.828143,0.707352,0.785996,0.870192,0.127562,0.504107,0.632575,0.734656,37.853970,
23,2.817437,2.817437,0.810108,0.825363,0.704057,0.787893,0.876200,0.131990,0.514424,0.643407,0.745089,38.708988,
24,2.958421,2.958421,0.818932,0.827747,0.722312,0.800012,0.880216,0.134397,0.519382,0.646754,0.745774,40.363852,
25,3.111724,3.786428,0.803957,0.820236,0.693297,0.785255,0.870885,0.126477,0.502264,0.631111,0.736430,37.498824,
26,3.029972,3.111724,0.808543,0.820431,0.704009,0.787930,0.876058,0.127274,0.504704,0.632867,0.736665,38.205871,
27,3.029972,3.029972,0.803692,0.818638,0.688828,0.781814,0.876110,0.131413,0.513721,0.643682,0.747245,37.928489,
28,3.138617,3.583854,0.820856,0.825860,0.727772,0.801240,0.883342,0.134072,0.520591,0.649397,0.748975,41.078437,
29,3.033898,3.138617,0.799486,0.820185,0.688261,0.772632,0.870959,0.129103,0.507659,0.637842,0.742994,37.004354,
30,3.033898,3.033898,0.806421,0.816921,0.698456,0.786115,0.875469,0.127353,0.510004,0.640832,0.745346,38.359730,
31,3.269338,3.330955,0.800693,0.814769,0.687730,0.782817,0.868557,0.128570,0.510051,0.639924,0.743389,37.439050,
32,3.269338,3.269338,0.818938,0.827962,0.724288,0.801764,0.879125,0.134733,0.520628,0.649429,0.748815,40.844256,
33,2.486100,3.478899,0.804927,0.823454,0.694529,0.788317,0.869340,0.129197,0.507530,0.637992,0.740996,37.350365,
34,2.486100,2.486100,0.809228,0.821992,0.700822,0.793055,0.874203,0.129731,0.510689,0.640248,0.742117,38.129860,
35,2.989809,3.278352,0.805127,0.819146,0.697083,0.783210,0.873993,0.127934,0.509184,0.638837,0.740993,37.828211,
