Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.980166,0.959275,0.968638,0.982646,0.992193,0.509682,0.954332,0.978370,0.988079,91.426930,
1,12.545672,12.545672,0.960036,0.927098,0.935007,0.963934,0.982867,0.396019,0.892485,0.946470,0.969835,98.127404,
2,12.699924,12.699924,0.966705,0.934874,0.945682,0.970104,0.987251,0.418731,0.913998,0.958519,0.977047,100.000000,
3,12.233448,12.879362,0.959403,0.923865,0.933872,0.964596,0.982453,0.388375,0.891473,0.945773,0.969099,97.601597,
4,11.826159,12.233448,0.971770,0.942587,0.953201,0.976270,0.989016,0.441908,0.931516,0.966156,0.980911,100.000000,
5,11.826159,11.826159,0.959632,0.924221,0.932024,0.964035,0.983240,0.380454,0.893602,0.946317,0.969683,97.325209,
6,12.701688,12.711871,0.966702,0.935562,0.944335,0.971565,0.985501,0.406742,0.916867,0.959365,0.976941,100.000000,
7,12.701688,12.701688,0.959680,0.923966,0.932925,0.965087,0.982021,0.377787,0.894690,0.947206,0.970174,98.242332,
8,13.041832,13.041832,0.972018,0.945708,0.953524,0.975537,0.987706,0.447747,0.936354,0.969091,0.982553,100.000000,
9,12.819995,13.058935,0.959815,0.927827,0.931551,0.962219,0.983480,0.379614,0.893958,0.946942,0.969885,98.349002,
10,12.819995,12.819995,0.967806,0.935943,0.945556,0.971222,0.987660,0.404397,0.915498,0.959232,0.977381,100.000000,
11,13.369892,13.369892,0.960945,0.930097,0.935312,0.965247,0.982178,0.389259,0.894108,0.947638,0.970980,99.226157,
12,13.422387,13.422387,0.971708,0.946762,0.952312,0.974767,0.988495,0.455985,0.935156,0.968442,0.982178,100.000000,
13,12.598223,13.590824,0.957097,0.923051,0.928835,0.961552,0.981639,0.378767,0.885196,0.942649,0.967907,97.221448,
14,12.197645,12.598223,0.956625,0.921879,0.928122,0.961445,0.981475,0.373427,0.881565,0.940785,0.966922,96.581493,
15,10.726541,12.197645,0.959266,0.927076,0.936519,0.961516,0.982387,0.392081,0.894680,0.948282,0.971500,96.404386,
16,10.726541,10.726541,0.956493,0.922632,0.931483,0.961342,0.979786,0.387632,0.889057,0.944723,0.968965,95.460151,
17,10.544472,10.831574,0.970043,0.942732,0.953494,0.973758,0.987192,0.462144,0.935543,0.968544,0.982304,100.000000,
18,10.544472,10.544472,0.958221,0.922038,0.932936,0.963819,0.982325,0.393900,0.893991,0.947679,0.971139,95.946845,
19,11.336177,11.336177,0.965582,0.933144,0.945269,0.970976,0.985222,0.422660,0.915706,0.959404,0.977595,99.353310,
20,11.370445,11.370445,0.957396,0.921762,0.931061,0.961984,0.981466,0.395466,0.895598,0.948338,0.971103,96.613782,
21,11.139047,11.820625,0.972924,0.946041,0.956112,0.976153,0.989109,0.478441,0.941038,0.971752,0.984194,100.000000,
22,11.139047,11.139047,0.958440,0.919856,0.930386,0.963834,0.983792,0.401847,0.895392,0.948610,0.971658,96.666654,
23,10.894889,11.786671,0.965555,0.932120,0.944992,0.969983,0.985423,0.436850,0.916816,0.960260,0.978155,99.001948,
24,10.894889,10.894889,0.958000,0.916888,0.931598,0.963837,0.983213,0.403519,0.892781,0.947158,0.971299,96.240319,
25,11.468954,11.468954,0.972741,0.943895,0.956762,0.976769,0.989045,0.495293,0.939528,0.970901,0.983870,100.000000,
26,12.282783,12.282783,0.957540,0.920701,0.932049,0.961942,0.981455,0.419927,0.890852,0.945496,0.969727,97.315628,
27,12.450385,12.450385,0.965269,0.931340,0.943089,0.969618,0.985621,0.452851,0.913919,0.958312,0.976945,100.000000,
28,12.664216,12.664216,0.959965,0.919070,0.932491,0.965303,0.984796,0.425547,0.891465,0.946130,0.970309,98.276695,
29,12.633459,13.255141,0.973460,0.944547,0.957225,0.977437,0.988998,0.513373,0.937655,0.969573,0.982593,100.000000,
30,12.633459,12.633459,0.958434,0.919137,0.930583,0.963911,0.982746,0.433104,0.889951,0.945353,0.969735,97.850286,
31,13.399538,13.687071,0.965637,0.930116,0.941810,0.970125,0.987562,0.458356,0.911446,0.957462,0.976707,100.000000,
