Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.966649,0.941203,0.941881,0.970743,0.985694,0.377298,0.930036,0.967103,0.981453,87.850789,
1,2.993110,2.993110,0.943905,0.914624,0.905345,0.945988,0.973208,0.322869,0.878412,0.938650,0.965693,84.204120,
2,2.483001,3.001437,0.940565,0.909248,0.897488,0.944289,0.971730,0.312048,0.870064,0.934020,0.963412,82.610814,
3,2.267103,2.483001,0.946630,0.915979,0.909246,0.949705,0.974984,0.323220,0.882986,0.942283,0.968376,84.321813,
4,2.267103,2.267103,0.952632,0.924032,0.918898,0.955392,0.978420,0.334335,0.895836,0.949562,0.972159,86.147586,
5,2.503249,2.503249,0.958187,0.929941,0.929492,0.962004,0.980557,0.342312,0.903508,0.953439,0.974229,87.892645,
6,2.741719,3.190380,0.943428,0.910243,0.902508,0.947740,0.973815,0.317329,0.875359,0.937921,0.966063,83.842920,
7,2.741719,2.741719,0.941388,0.907234,0.896843,0.944849,0.974637,0.320791,0.880392,0.940987,0.967625,83.650488,
8,2.149224,3.160897,0.943783,0.914831,0.903830,0.945866,0.973127,0.314955,0.867980,0.932952,0.962707,82.803516,
9,2.149224,2.149224,0.945931,0.914754,0.906981,0.947099,0.976359,0.322488,0.875216,0.937451,0.965198,83.600218,
10,2.891053,2.891053,0.958694,0.928386,0.929512,0.961445,0.982380,0.345381,0.905073,0.954906,0.975377,88.583737,
11,2.969662,2.969662,0.941417,0.903496,0.893651,0.944323,0.977164,0.318798,0.879281,0.941068,0.968234,83.968001,
12,2.913586,3.048843,0.945126,0.909738,0.903602,0.948147,0.976901,0.322034,0.883636,0.942755,0.968204,84.739239,
13,2.913586,2.913586,0.950997,0.920880,0.913801,0.953288,0.978664,0.326570,0.881683,0.941040,0.967232,85.811231,
14,2.974712,3.248104,0.944920,0.910417,0.903588,0.948234,0.976024,0.319121,0.876125,0.938918,0.966427,84.477935,
15,2.974712,2.974712,0.959706,0.928095,0.929786,0.963961,0.983202,0.342503,0.904700,0.954367,0.974112,88.777012,
16,3.126451,3.530510,0.938638,0.900718,0.891316,0.941872,0.974635,0.314989,0.872689,0.936818,0.965029,83.150232,
17,2.670191,3.126451,0.943983,0.909352,0.905818,0.944923,0.975699,0.318176,0.872083,0.935157,0.963846,83.591825,
18,2.335353,2.670191,0.943777,0.911536,0.905200,0.946875,0.973018,0.316397,0.870297,0.934471,0.963424,83.121537,
19,2.335353,2.335353,0.947139,0.911815,0.906845,0.951610,0.977009,0.326040,0.885538,0.943881,0.969374,84.639930,
20,3.128903,3.144007,0.959168,0.926113,0.930040,0.961675,0.983908,0.344154,0.904632,0.954121,0.974515,88.853916,
21,3.128903,3.128903,0.948404,0.911234,0.909383,0.950950,0.979406,0.327020,0.890120,0.946881,0.970556,86.008387,
22,2.817437,3.360403,0.944434,0.911987,0.903008,0.946045,0.975890,0.318352,0.873030,0.936099,0.964441,83.934105,
23,2.817437,2.817437,0.947477,0.915698,0.908234,0.950017,0.976784,0.322517,0.880509,0.940750,0.967311,84.971641,
24,2.958421,2.958421,0.940299,0.907182,0.895467,0.941925,0.973795,0.313651,0.869745,0.935102,0.964606,83.214960,
25,3.111724,3.786428,0.959066,0.926654,0.931050,0.962827,0.982453,0.342928,0.905185,0.954952,0.975023,88.891982,
26,3.029972,3.111724,0.942561,0.904523,0.898934,0.948232,0.974831,0.321250,0.882439,0.942184,0.968750,84.352350,
27,3.029972,3.029972,0.947064,0.915082,0.909812,0.949651,0.975960,0.326270,0.881591,0.941682,0.967871,85.192376,
28,3.138617,3.583854,0.951733,0.918236,0.916754,0.955497,0.978871,0.326922,0.887216,0.944856,0.969403,86.544812,
29,3.033898,3.138617,0.953586,0.921180,0.918260,0.958041,0.979741,0.330588,0.889119,0.946859,0.971208,87.033113,
30,3.033898,3.033898,0.960306,0.925213,0.929929,0.965115,0.985015,0.341285,0.906498,0.956117,0.976339,89.225690,
31,3.269338,3.330955,0.947313,0.911269,0.906598,0.951235,0.978240,0.324889,0.885815,0.944387,0.969660,85.767108,
32,3.269338,3.269338,0.943414,0.909690,0.901108,0.946507,0.975227,0.314513,0.871475,0.935543,0.964970,84.252891,
33,2.486100,3.478899,0.946374,0.916607,0.908138,0.950378,0.973920,0.320956,0.874914,0.937441,0.965311,84.084476,
34,2.486100,2.486100,0.947617,0.914945,0.907679,0.951602,0.977130,0.324849,0.883502,0.943232,0.969059,84.862010,
35,2.989809,3.278352,0.961109,0.927034,0.932445,0.965148,0.985046,0.342611,0.906727,0.956042,0.975864,89.301838,
36,2.989809,2.989809,0.948010,0.915644,0.910415,0.951560,0.976729,0.325723,0.886861,0.944484,0.969437,85.586567,
37,3.216210,3.371692,0.947400,0.915313,0.910616,0.952241,0.974546,0.324726,0.881338,0.941239,0.968010,85.467252,
38,3.183229,3.216210,0.945343,0.913969,0.909025,0.946969,0.974331,0.316255,0.869447,0.933561,0.962991,84.321718,
39,2.774606,3.183229,0.941893,0.907577,0.898794,0.946103,0.972948,0.312212,0.865129,0.931356,0.962466,83.033070,
40,2.774606,2.774606,0.960685,0.927516,0.929841,0.966304,0.983793,0.342291,0.905568,0.955009,0.974912,88.849863,
41,2.409463,3.157815,0.941830,0.905676,0.896444,0.946474,0.974398,0.315680,0.876807,0.939508,0.967309,83.305765,
42,2.409463,2.409463,0.944271,0.909572,0.901034,0.947519,0.976326,0.322034,0.883026,0.942584,0.967996,83.973785,
43,2.333724,2.717667,0.948008,0.914473,0.907853,0.949891,0.979121,0.320235,0.879317,0.940405,0.967281,84.532995,
44,2.333724,2.333724,0.945246,0.912031,0.903217,0.947158,0.976883,0.319682,0.874341,0.937452,0.966155,83.748459,
45,2.573257,3.024466,0.959945,0.926790,0.930686,0.963972,0.983690,0.341871,0.906080,0.955670,0.975478,88.539756,
46,2.573257,2.573257,0.948649,0.914859,0.908657,0.952455,0.978340,0.329764,0.887047,0.944695,0.969785,85.278187,
47,2.551608,3.305539,0.946984,0.912557,0.906975,0.949842,0.977575,0.321376,0.880719,0.940966,0.967650,84.610316,
48,2.551608,2.551608,0.946799,0.917333,0.906848,0.947547,0.976535,0.320984,0.869136,0.934196,0.963997,84.013865,
49,2.390613,3.450482,0.943083,0.906161,0.898357,0.945087,0.977136,0.320416,0.884177,0.943095,0.968792,83.792400,
50,2.390613,2.390613,0.961226,0.928816,0.932798,0.964704,0.984158,0.346120,0.905526,0.955023,0.975095,88.532687,
51,3.016198,3.016198,0.941352,0.903293,0.896599,0.942481,0.976287,0.316232,0.876939,0.938586,0.966025,83.740205,
52,3.500248,3.501557,0.943104,0.909093,0.897909,0.945463,0.976017,0.316173,0.874392,0.937198,0.964772,84.488226,
53,2.787894,3.500248,0.945010,0.909408,0.903783,0.946464,0.977496,0.316140,0.875016,0.937414,0.965275,84.147301,
54,2.653722,2.787894,0.945570,0.909224,0.901497,0.949282,0.978013,0.322178,0.882920,0.941992,0.967671,84.468791,
55,2.653722,2.653722,0.959754,0.926434,0.930819,0.962727,0.984062,0.342135,0.904335,0.953899,0.974436,88.431003,
56,2.961709,3.399944,0.944344,0.909664,0.901809,0.946917,0.976558,0.319573,0.876528,0.938491,0.965537,84.253824,
57,2.961709,2.961709,0.942044,0.907929,0.900571,0.945878,0.973105,0.317653,0.869890,0.933719,0.963272,83.409457,
58,2.871854,3.199983,0.944315,0.911256,0.905064,0.948419,0.973606,0.316639,0.871731,0.935085,0.963683,83.875259,
59,2.871854,2.871854,0.941222,0.908603,0.898248,0.943828,0.972950,0.315129,0.866269,0.931963,0.962416,83.010654,
60,2.629918,3.003606,0.960953,0.928022,0.930598,0.965866,0.984148,0.344637,0.904900,0.954278,0.974389,88.663208,
61,2.629918,2.629918,0.946601,0.913242,0.906387,0.950838,0.975567,0.322254,0.876724,0.938094,0.966056,84.372663,
62,3.007744,3.271484,0.940627,0.902682,0.895938,0.946351,0.972878,0.313544,0.871854,0.935086,0.963407,83.242740,
63,2.914592,3.007744,0.944193,0.909293,0.901138,0.949748,0.974478,0.319797,0.876264,0.937952,0.965227,84.122848,
64,2.316711,2.914592,0.942297,0.908212,0.899014,0.946653,0.973146,0.319783,0.876374,0.938136,0.965756,83.108019,
65,2.316711,2.316711,0.963011,0.930295,0.932416,0.966442,0.987273,0.349280,0.908402,0.957579,0.977370,89.107930,
66,2.666735,2.666735,0.945707,0.905561,0.899885,0.950136,0.979935,0.321553,0.884134,0.943715,0.969892,84.759329,
67,3.083303,3.083303,0.948750,0.916316,0.907793,0.953325,0.977378,0.331533,0.882112,0.941972,0.968348,85.639324,
68,2.798364,3.178755,0.951259,0.915481,0.913155,0.955880,0.979900,0.327529,0.890120,0.947130,0.971608,86.331380,
69,2.798364,2.798364,0.952615,0.917001,0.914300,0.953596,0.983547,0.333757,0.893196,0.948676,0.972412,86.726676,
