Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.983667,0.964104,0.969846,0.985446,0.994192,0.603878,0.963200,0.983154,0.990893,92.452932,
1,7.243034,7.978626,0.961128,0.924044,0.931325,0.964074,0.983551,0.458449,0.896543,0.949191,0.971788,93.223335,
2,6.722310,7.243034,0.968393,0.935097,0.944070,0.970720,0.987641,0.481424,0.916919,0.960821,0.978537,95.256109,
3,6.678193,6.722310,0.961843,0.925290,0.931850,0.965644,0.983589,0.454693,0.895201,0.948468,0.971471,92.702405,
4,6.678193,6.678193,0.975514,0.949206,0.957550,0.977254,0.990272,0.533587,0.941397,0.972850,0.985166,97.834664,
5,7.010418,7.010418,0.961477,0.925033,0.933148,0.964022,0.983238,0.458490,0.895311,0.948656,0.971904,93.028652,
6,7.241679,7.241679,0.969073,0.937258,0.946154,0.970980,0.987229,0.486215,0.917090,0.960854,0.978521,95.975702,
7,7.735896,7.828122,0.961560,0.923824,0.931060,0.964493,0.984311,0.458272,0.895089,0.948581,0.971457,93.797696,
8,7.570023,7.735896,0.976001,0.951636,0.958229,0.977586,0.989881,0.539379,0.942029,0.972967,0.984880,98.925948,
9,7.570023,7.570023,0.962819,0.926850,0.934695,0.964299,0.984644,0.460918,0.895704,0.948760,0.971534,93.900694,
10,7.518906,8.707140,0.968661,0.934503,0.945398,0.970929,0.987467,0.483131,0.917340,0.961079,0.978769,96.222340,
11,7.518906,7.518906,0.961603,0.923700,0.933030,0.964192,0.983625,0.456115,0.894678,0.948429,0.971365,93.558860,
12,7.596154,7.596154,0.976564,0.950233,0.958515,0.977863,0.991272,0.537323,0.942527,0.973447,0.985316,99.133696,
13,6.828079,8.209648,0.961441,0.923703,0.932227,0.964107,0.983555,0.459627,0.894523,0.948160,0.971656,92.778821,
14,6.828079,6.828079,0.968712,0.937682,0.944323,0.971429,0.986553,0.492113,0.917082,0.960890,0.978666,95.451243,
15,7.126468,7.126468,0.961179,0.924659,0.930862,0.963283,0.983928,0.460797,0.894754,0.948708,0.971948,93.095669,
16,7.366617,7.366617,0.976063,0.951156,0.958605,0.977128,0.990131,0.541480,0.942164,0.973267,0.985173,98.749472,
17,7.704254,8.125947,0.963563,0.930979,0.935185,0.964876,0.984428,0.470439,0.897094,0.949551,0.972113,94.283007,
18,7.494713,7.704254,0.968992,0.935226,0.944561,0.970805,0.988020,0.487521,0.917392,0.961159,0.978760,96.268950,
19,7.159774,7.494713,0.964345,0.931966,0.937785,0.965222,0.984673,0.469773,0.895816,0.948807,0.971662,93.787799,
20,7.159774,7.159774,0.975786,0.949210,0.958204,0.977442,0.990113,0.538710,0.942460,0.973394,0.985256,98.470374,
21,7.211884,7.211884,0.964217,0.932108,0.938356,0.964677,0.984522,0.473000,0.896844,0.949347,0.971811,93.851910,
22,8.004170,8.924140,0.968326,0.936249,0.944590,0.970946,0.986239,0.488072,0.917741,0.961278,0.978728,96.685212,
23,8.004170,8.004170,0.962126,0.929347,0.931510,0.964698,0.983642,0.462702,0.896765,0.949231,0.971762,94.260268,
24,7.593330,8.061573,0.975887,0.950626,0.957771,0.977599,0.990124,0.538471,0.942892,0.973579,0.985429,99.000171,
25,7.593330,7.593330,0.962293,0.926845,0.934449,0.963926,0.983859,0.461297,0.895276,0.948604,0.971325,93.789704,
26,7.616158,7.701142,0.967920,0.932357,0.944311,0.970074,0.987445,0.481792,0.917234,0.960972,0.978591,96.150639,
27,7.616069,7.616158,0.961946,0.924788,0.933775,0.964446,0.983949,0.459359,0.893923,0.947654,0.971228,93.691809,
28,6.898648,7.616069,0.975949,0.950952,0.958463,0.977491,0.990145,0.540494,0.942454,0.973531,0.985188,98.212411,
29,6.898648,6.898648,0.962279,0.929100,0.934469,0.963855,0.983289,0.463564,0.893932,0.947626,0.971059,92.962780,
30,7.151423,7.539910,0.968724,0.938332,0.945142,0.971011,0.986551,0.490835,0.917441,0.961064,0.978589,95.814835,
31,7.079574,7.151423,0.961344,0.927906,0.932197,0.963407,0.983051,0.467359,0.897457,0.949579,0.972060,93.124516,
32,6.854707,7.079574,0.975931,0.951817,0.958333,0.977092,0.990190,0.543445,0.943000,0.973723,0.985522,98.195485,
33,6.854707,6.854707,0.963403,0.932935,0.935436,0.964994,0.983526,0.474631,0.895009,0.948129,0.970989,93.164954,
34,7.185770,7.185770,0.968032,0.936503,0.943516,0.970528,0.986239,0.491698,0.917054,0.960482,0.978236,95.650033,
35,7.783630,7.783630,0.961745,0.926743,0.933214,0.964927,0.982469,0.468807,0.897065,0.949583,0.972540,94.015167,
36,7.983915,7.983915,0.976058,0.951096,0.958281,0.978201,0.989816,0.546727,0.942785,0.973333,0.985074,99.434106,
37,8.082557,8.249361,0.961834,0.929298,0.933236,0.964346,0.982611,0.468038,0.895513,0.948420,0.971508,94.225225,
38,8.044311,8.082557,0.968173,0.935385,0.943726,0.971064,0.986656,0.490775,0.917538,0.960869,0.978663,96.672790,
39,8.044311,8.044311,0.961491,0.925438,0.933104,0.963902,0.983196,0.465668,0.896484,0.949014,0.971487,94.135459,
40,7.522001,8.055641,0.975539,0.948775,0.957127,0.977777,0.990122,0.542239,0.942358,0.973428,0.985395,98.835315,
41,7.289643,7.522001,0.961396,0.925085,0.932371,0.963823,0.983256,0.464430,0.894070,0.947905,0.971069,93.214529,
42,7.110875,7.289643,0.968221,0.935134,0.944364,0.970498,0.986697,0.491526,0.916780,0.960509,0.978311,95.614376,
43,7.110875,7.110875,0.961591,0.926001,0.930689,0.964280,0.983806,0.469280,0.894953,0.948526,0.971385,93.110036,
44,7.394004,7.394004,0.975651,0.951018,0.957393,0.976642,0.990101,0.545801,0.942520,0.973350,0.985443,98.718056,
45,7.938422,7.938422,0.963353,0.935824,0.936274,0.963702,0.983239,0.477098,0.895977,0.948468,0.971335,94.381698,
46,7.943675,8.060074,0.967410,0.933912,0.943949,0.969353,0.986099,0.489623,0.916829,0.960456,0.978316,96.352377,
47,7.943675,7.943675,0.963072,0.930847,0.934263,0.964037,0.984253,0.472185,0.895197,0.948499,0.971578,94.347828,
48,7.268027,8.278992,0.975393,0.950281,0.957252,0.976363,0.989734,0.542687,0.942269,0.973191,0.984957,98.474062,
49,7.268027,7.268027,0.961507,0.926977,0.932079,0.962635,0.983382,0.465907,0.894417,0.947700,0.970957,93.196828,
50,7.663664,7.663664,0.968416,0.936120,0.944118,0.970255,0.986990,0.492617,0.917287,0.960944,0.978398,96.291479,
51,8.609735,8.609735,0.961898,0.925673,0.931719,0.964109,0.984006,0.467193,0.897392,0.949834,0.972450,94.940032,
52,8.780776,8.780776,0.975688,0.949834,0.956731,0.977039,0.990448,0.543895,0.942451,0.973258,0.985301,100.000000,
53,8.837463,8.847064,0.962817,0.929970,0.934359,0.964722,0.983535,0.471599,0.896531,0.948993,0.971678,95.281734,
54,8.128787,8.837463,0.968207,0.934314,0.943279,0.970797,0.987302,0.488379,0.917234,0.961151,0.978960,96.806696,
55,7.403520,8.128787,0.962140,0.926615,0.931912,0.964922,0.983888,0.466190,0.896044,0.949029,0.971903,93.612668,
56,6.670798,7.403520,0.975231,0.949948,0.956623,0.976172,0.989967,0.544279,0.942547,0.973509,0.985471,97.820834,
57,6.670798,6.670798,0.962267,0.929125,0.932588,0.964585,0.983156,0.469640,0.895039,0.948429,0.971533,92.777127,
58,6.719867,6.719867,0.967653,0.935346,0.942487,0.969555,0.986874,0.493797,0.917793,0.961348,0.978981,95.148184,
59,7.165843,7.165843,0.962860,0.929629,0.933359,0.964955,0.984150,0.473855,0.895832,0.948965,0.971976,93.505755,
60,7.836376,7.836376,0.975878,0.951737,0.957362,0.977652,0.989703,0.548569,0.942587,0.973318,0.984955,99.221410,
61,8.044163,8.203473,0.961397,0.924613,0.930175,0.964568,0.983545,0.467497,0.894709,0.948216,0.971172,94.054284,
62,7.904835,8.044163,0.968335,0.937224,0.942720,0.970687,0.986600,0.494286,0.917391,0.961143,0.978934,96.588728,
63,7.669239,7.904835,0.962420,0.929838,0.932462,0.963609,0.983959,0.473935,0.896237,0.949025,0.971703,93.943349,
64,7.440561,7.669239,0.975570,0.950680,0.957577,0.977029,0.989479,0.547598,0.942282,0.973253,0.985318,98.738098,
65,7.365259,7.440561,0.961525,0.924385,0.930597,0.964445,0.983662,0.468338,0.896278,0.949359,0.971907,93.452761,
66,7.258964,7.365259,0.968653,0.934745,0.942213,0.971880,0.987490,0.493090,0.917643,0.961245,0.978788,95.941902,
67,7.258964,7.258964,0.961104,0.922479,0.927792,0.964643,0.984039,0.464703,0.894985,0.948352,0.971168,93.146008,
68,7.756057,7.756057,0.975537,0.949815,0.956253,0.977627,0.989587,0.548777,0.942591,0.973172,0.985059,99.060219,
69,7.881608,7.881608,0.961232,0.923904,0.930305,0.963826,0.983550,0.470373,0.896152,0.948985,0.971541,93.905766,
70,8.050058,8.050058,0.968580,0.936920,0.942529,0.970485,0.987573,0.500191,0.918030,0.961496,0.978831,96.808196,
71,8.039073,8.825236,0.958261,0.916134,0.923554,0.961672,0.983445,0.462808,0.894301,0.948283,0.971537,93.410168,
