Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.993926,0.982855,0.988405,0.995192,0.998597,0.777282,0.990165,0.995463,0.997263,95.640878,
1,7.243034,7.978626,0.971798,0.938761,0.949685,0.975375,0.988919,0.486672,0.918521,0.961265,0.977811,96.527678,
2,6.722310,7.243034,0.975756,0.943179,0.956565,0.978904,0.991713,0.492145,0.927180,0.966923,0.981568,97.363121,
3,6.678193,6.722310,0.970801,0.934971,0.950074,0.974101,0.988284,0.464683,0.910673,0.957511,0.975795,95.362801,
4,6.678193,6.678193,0.979533,0.950679,0.964267,0.982442,0.992818,0.512728,0.941120,0.973993,0.985742,98.801757,
5,7.010418,7.010418,0.971939,0.938503,0.952735,0.974871,0.988210,0.466537,0.909879,0.957703,0.976316,96.021083,
6,7.241679,7.241679,0.975927,0.943660,0.957417,0.979086,0.991186,0.483444,0.922834,0.965235,0.981126,97.860171,
7,7.735896,7.828122,0.970462,0.934823,0.949560,0.973415,0.988061,0.458610,0.906563,0.956146,0.975566,96.366758,
8,7.570023,7.735896,0.986758,0.964842,0.976156,0.989389,0.995806,0.583154,0.964040,0.984643,0.991664,100.000000,
9,7.570023,7.570023,0.972118,0.938860,0.951768,0.974104,0.989202,0.475329,0.913935,0.959670,0.977353,96.844139,
10,7.518906,8.707140,0.987130,0.964892,0.976754,0.989021,0.996793,0.583911,0.964809,0.985116,0.992121,100.000000,
11,7.518906,7.518906,0.972495,0.939936,0.952331,0.974315,0.989651,0.475106,0.914711,0.960051,0.977841,96.925911,
12,7.596154,7.596154,0.980394,0.951321,0.964890,0.983069,0.993628,0.514657,0.940536,0.973934,0.985744,100.000000,
13,6.828079,8.209648,0.972438,0.938118,0.952451,0.975142,0.989246,0.468054,0.909562,0.957881,0.976822,95.973738,
14,6.828079,6.828079,0.976132,0.945188,0.958223,0.979238,0.990615,0.489948,0.923791,0.966024,0.981617,97.519927,
15,7.126468,7.126468,0.970923,0.935448,0.950693,0.973454,0.988306,0.462685,0.907025,0.957057,0.976395,95.905975,
16,7.366617,7.366617,0.987013,0.964567,0.976367,0.989360,0.996287,0.585287,0.964278,0.984900,0.991877,100.000000,
17,7.704254,8.125947,0.973175,0.940764,0.952896,0.976004,0.989147,0.481526,0.913596,0.959612,0.977643,97.236922,
18,7.494713,7.704254,0.974668,0.942099,0.956009,0.977360,0.990064,0.486635,0.923674,0.965767,0.981514,97.922170,
19,7.159774,7.494713,0.971670,0.938750,0.951232,0.974254,0.988063,0.468646,0.908383,0.957502,0.976350,96.118063,
20,7.159774,7.159774,0.986797,0.964965,0.976481,0.989324,0.995765,0.586446,0.965050,0.985048,0.992011,100.000000,
21,7.211884,7.211884,0.974295,0.945382,0.955920,0.976587,0.988937,0.486042,0.914698,0.960058,0.977826,96.972919,
22,8.004170,8.924140,0.975073,0.943635,0.957120,0.977743,0.990074,0.487751,0.924728,0.966129,0.981449,98.578832,
23,8.004170,8.004170,0.970965,0.936437,0.950399,0.974222,0.987726,0.462701,0.909432,0.958044,0.976670,96.937220,
24,7.593330,8.061573,0.986796,0.964264,0.975953,0.989446,0.996149,0.582780,0.964898,0.985389,0.992403,100.000000,
25,7.593330,7.593330,0.972045,0.940410,0.952411,0.974327,0.988244,0.477244,0.913875,0.959713,0.977748,96.886556,
26,7.616158,7.701142,0.974796,0.940765,0.956101,0.977886,0.990863,0.482693,0.924477,0.966011,0.981333,98.081331,
