Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.976485,0.939677,0.962489,0.982706,0.992535,0.434316,0.923334,0.963127,0.978781,89.364884,
1,12.545672,12.545672,0.955283,0.910743,0.924309,0.963355,0.982207,0.355501,0.861159,0.927775,0.958338,95.408330,
2,12.699924,12.699924,0.964581,0.920533,0.942933,0.971095,0.987262,0.374634,0.890780,0.946633,0.969948,99.233126,
3,12.233448,12.879362,0.951932,0.903893,0.920174,0.961281,0.979538,0.330482,0.849167,0.921192,0.954338,93.828605,
4,11.826159,12.233448,0.970410,0.927571,0.953806,0.977887,0.988876,0.378410,0.902654,0.953152,0.973834,100.000000,
5,11.826159,11.826159,0.952385,0.901442,0.918481,0.959664,0.982413,0.322186,0.851271,0.922856,0.956160,93.746851,
6,12.701688,12.711871,0.964904,0.918857,0.942071,0.972053,0.987167,0.356150,0.888209,0.945313,0.969352,99.182689,
7,12.701688,12.701688,0.951511,0.901211,0.916973,0.961089,0.979655,0.321358,0.853925,0.924492,0.956580,94.476664,
8,13.041832,13.041832,0.973850,0.933631,0.956854,0.980557,0.990870,0.396162,0.918962,0.962230,0.978964,100.000000,
9,12.819995,13.058935,0.952818,0.908457,0.919028,0.957584,0.981708,0.321823,0.851906,0.923898,0.957431,94.902585,
10,12.819995,12.819995,0.964406,0.918990,0.941006,0.971020,0.986970,0.351687,0.887408,0.945827,0.970057,99.258773,
11,13.369892,13.369892,0.951849,0.906884,0.917765,0.959496,0.979902,0.326896,0.850253,0.923356,0.956494,95.110287,
12,13.422387,13.422387,0.969247,0.929864,0.950402,0.976546,0.987416,0.384149,0.902645,0.953911,0.974541,100.000000,
13,12.598223,13.590824,0.949385,0.903109,0.914570,0.958558,0.978188,0.328652,0.849479,0.922433,0.955783,93.794073,
14,12.197645,12.598223,0.963202,0.920704,0.941861,0.970492,0.984859,0.366785,0.888219,0.946047,0.970184,98.452293,
15,10.726541,12.197645,0.951410,0.905062,0.920828,0.958480,0.980385,0.345185,0.859675,0.928527,0.959304,92.954458,
16,10.726541,10.726541,0.970957,0.932570,0.955032,0.978631,0.988333,0.405863,0.916344,0.960102,0.977602,99.920558,
17,10.544472,10.831574,0.948908,0.901771,0.917606,0.957220,0.978553,0.340041,0.858639,0.927564,0.959137,92.198522,
