Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.790952,0.778157,0.653543,0.771337,0.874334,0.133739,0.413649,0.546002,0.652567,29.215675,
1,7.243034,7.978626,0.771176,0.752489,0.640075,0.750259,0.855195,0.120238,0.385797,0.516023,0.627273,31.588693,
2,6.722310,7.243034,0.771047,0.753884,0.652378,0.750078,0.848767,0.117578,0.378067,0.506769,0.616838,30.846784,
3,6.678193,6.722310,0.766282,0.743801,0.650442,0.740542,0.847622,0.114844,0.375400,0.505220,0.615433,30.088163,
4,6.678193,6.678193,0.767460,0.748887,0.657077,0.740822,0.846193,0.115766,0.377087,0.505164,0.610567,30.011185,
5,7.010418,7.010418,0.761089,0.745637,0.642687,0.732503,0.843613,0.113048,0.369320,0.498609,0.609651,29.447614,
6,7.241679,7.241679,0.767211,0.752452,0.647436,0.737366,0.850256,0.112670,0.365220,0.492911,0.602180,30.366367,
7,7.735896,7.828122,0.765140,0.747024,0.642308,0.737537,0.849129,0.112466,0.367949,0.497492,0.609127,30.691899,
8,7.570023,7.735896,0.770390,0.758187,0.650768,0.742330,0.851104,0.116716,0.375014,0.504543,0.611003,31.275207,
9,7.570023,7.570023,0.758179,0.747068,0.635116,0.731306,0.838531,0.110666,0.362096,0.490960,0.603641,29.385167,
10,7.518906,8.707140,0.761673,0.746348,0.636313,0.742356,0.840053,0.109655,0.361385,0.490111,0.603273,29.894841,
11,7.518906,7.518906,0.761876,0.743507,0.629400,0.737281,0.847979,0.110906,0.365649,0.496178,0.610348,30.125364,
12,7.596154,7.596154,0.766892,0.748622,0.641312,0.737105,0.853109,0.113727,0.370977,0.500807,0.609794,30.806936,
13,6.828079,8.209648,0.757987,0.744971,0.621680,0.731404,0.845782,0.109680,0.359497,0.488682,0.603878,28.830298,
14,6.828079,6.828079,0.762909,0.757539,0.639120,0.741148,0.839031,0.113308,0.361440,0.489056,0.600882,29.382312,
15,7.126468,7.126468,0.760084,0.747991,0.633639,0.732983,0.843548,0.112660,0.365348,0.495631,0.607957,29.414811,
16,7.366617,7.366617,0.767887,0.760917,0.655053,0.737209,0.845224,0.116153,0.370283,0.499317,0.606922,30.641408,
