Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.825924,0.773846,0.713970,0.831013,0.904363,0.120069,0.474896,0.605962,0.711955,37.417060,
1,12.545672,12.545672,0.796922,0.749743,0.673972,0.793336,0.886982,0.105146,0.433015,0.552647,0.653135,40.673791,
2,12.699924,12.699924,0.787030,0.744289,0.664758,0.776322,0.880994,0.102229,0.430459,0.551403,0.655035,39.315334,
3,12.233448,12.879362,0.780391,0.740589,0.660343,0.777363,0.866422,0.099888,0.426092,0.541798,0.639985,37.142815,
4,11.826159,12.233448,0.791464,0.745127,0.675857,0.786103,0.878826,0.104457,0.453709,0.576270,0.679537,40.290678,
5,11.826159,11.826159,0.773468,0.734982,0.639051,0.760665,0.870323,0.097968,0.431937,0.544082,0.640379,35.587123,
6,12.701688,12.711871,0.773701,0.739069,0.638772,0.765606,0.865348,0.098963,0.439682,0.555126,0.653225,36.879767,
7,12.701688,12.701688,0.767184,0.737993,0.633858,0.765615,0.851081,0.101106,0.441709,0.553179,0.648366,35.498934,
8,13.041832,13.041832,0.797143,0.762991,0.675946,0.787132,0.879970,0.114156,0.472640,0.592525,0.691483,42.635023,
9,12.819995,13.058935,0.771305,0.751197,0.644360,0.747017,0.863181,0.101207,0.437892,0.550248,0.645618,36.199427,
10,12.819995,12.819995,0.778168,0.747660,0.642074,0.768614,0.867536,0.100271,0.438287,0.556160,0.655944,37.878136,
11,13.369892,13.369892,0.775546,0.752324,0.648131,0.765975,0.860725,0.101005,0.427770,0.543191,0.641441,37.320690,
12,13.422387,13.422387,0.795021,0.767649,0.675701,0.787221,0.875257,0.109838,0.454232,0.579044,0.682065,42.342241,
13,12.598223,13.590824,0.752102,0.738158,0.620963,0.734885,0.844578,0.093205,0.406804,0.522994,0.624909,32.574169,
14,12.197645,12.598223,0.738850,0.732580,0.608812,0.718202,0.831049,0.087711,0.390629,0.504911,0.606638,29.740985,
15,10.726541,12.197645,0.744970,0.732624,0.625655,0.717485,0.840264,0.088353,0.395713,0.513777,0.619270,29.948835,
16,10.726541,10.726541,0.742263,0.724650,0.619394,0.721500,0.837527,0.091350,0.403279,0.519750,0.622156,29.464888,
17,10.544472,10.831574,0.782742,0.744551,0.665531,0.776790,0.871940,0.102225,0.442194,0.567271,0.671459,37.524929,
18,10.544472,10.544472,0.759477,0.731246,0.635532,0.744617,0.856755,0.096206,0.422652,0.542278,0.643884,32.659332,
19,11.336177,11.336177,0.764853,0.729645,0.635218,0.759657,0.859588,0.098589,0.433301,0.556759,0.662770,34.937417,
20,11.370445,11.370445,0.766788,0.732950,0.646870,0.759172,0.853986,0.100894,0.434633,0.552064,0.651270,34.633000,
21,11.139047,11.820625,0.789761,0.746827,0.670324,0.782993,0.877191,0.111873,0.461320,0.585851,0.688901,39.815375,
22,11.139047,11.139047,0.769349,0.725729,0.644559,0.764081,0.861156,0.104122,0.434463,0.553882,0.655787,35.071673,
23,10.894889,11.786671,0.772720,0.729734,0.644580,0.768325,0.865004,0.103833,0.427812,0.552081,0.660193,35.774679,
24,10.894889,10.894889,0.767896,0.719559,0.643809,0.762996,0.861612,0.102275,0.421640,0.543778,0.649105,34.543415,
25,11.468954,11.468954,0.788991,0.738456,0.669163,0.789647,0.877222,0.111891,0.439819,0.567724,0.675818,39.550779,
26,12.282783,12.282783,0.765684,0.722464,0.639428,0.764406,0.855165,0.107123,0.412932,0.535604,0.640567,35.044533,
27,12.450385,12.450385,0.770073,0.724710,0.638677,0.761518,0.866331,0.107185,0.409516,0.536370,0.648636,36.355301,
28,12.664216,12.664216,0.773447,0.719466,0.642372,0.768001,0.870008,0.110630,0.411628,0.537103,0.644223,36.806950,
29,12.633459,13.255141,0.796794,0.740342,0.676119,0.796186,0.884335,0.117346,0.427469,0.558569,0.668594,41.609557,
30,12.633459,12.633459,0.762380,0.713316,0.622145,0.760709,0.859403,0.108078,0.399288,0.527495,0.636729,34.899805,
31,13.399538,13.687071,0.770498,0.722552,0.634675,0.767145,0.867530,0.106828,0.396739,0.528558,0.642909,37.192242,
