Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.963710,0.932674,0.934604,0.966774,0.983604,0.443677,0.889796,0.945191,0.969136,85.070544,
1,7.243034,7.978626,0.926474,0.882116,0.874439,0.927766,0.962847,0.346475,0.787605,0.877607,0.925827,79.793072,
2,6.722310,7.243034,0.939972,0.899021,0.896896,0.940872,0.971452,0.361677,0.812609,0.896864,0.939037,83.686731,
3,6.678193,6.722310,0.926747,0.879921,0.873841,0.927085,0.964983,0.336298,0.780038,0.873098,0.923692,78.982080,
4,6.678193,6.678193,0.949555,0.911174,0.915771,0.951730,0.975018,0.383991,0.844142,0.917417,0.951520,87.333281,
5,7.010418,7.010418,0.928854,0.887721,0.882490,0.928761,0.962537,0.342027,0.783313,0.875283,0.924473,79.879487,
6,7.241679,7.241679,0.940882,0.901260,0.898590,0.942614,0.970474,0.360892,0.809582,0.895172,0.937438,84.245654,
7,7.735896,7.828122,0.929771,0.886373,0.879324,0.930504,0.965207,0.343704,0.784856,0.876054,0.924969,80.879105,
8,7.570023,7.735896,0.950663,0.913921,0.915779,0.951131,0.976840,0.387873,0.844899,0.918289,0.951989,88.581843,
9,7.570023,7.570023,0.929855,0.887331,0.881077,0.929282,0.964623,0.342965,0.782642,0.874856,0.924323,80.641147,
10,7.518906,8.707140,0.938500,0.894002,0.895500,0.940457,0.969784,0.354140,0.805860,0.893110,0.937107,83.953822,
11,7.518906,7.518906,0.926988,0.880148,0.873616,0.928388,0.964076,0.335698,0.778226,0.872339,0.922606,79.804355,
12,7.596154,7.596154,0.949936,0.911234,0.915735,0.951374,0.975499,0.385206,0.844378,0.917650,0.951748,88.415317,
13,6.828079,8.209648,0.927254,0.884446,0.876530,0.928561,0.961901,0.340999,0.778288,0.871269,0.922544,79.084912,
14,6.828079,6.828079,0.941567,0.904271,0.899449,0.943381,0.970118,0.366132,0.808272,0.894243,0.938169,83.965666,
15,7.126468,7.126468,0.927398,0.883249,0.875211,0.926906,0.964525,0.342485,0.780976,0.874008,0.924386,79.652588,
16,7.366617,7.366617,0.950817,0.915251,0.917015,0.951280,0.975829,0.390864,0.844089,0.917668,0.951922,88.365840,
17,7.704254,8.125947,0.928945,0.886565,0.878196,0.927904,0.964485,0.348107,0.782361,0.875015,0.924239,80.582447,
18,7.494713,7.704254,0.938911,0.895595,0.893200,0.940380,0.970580,0.358800,0.806635,0.893695,0.937028,84.021263,
19,7.159774,7.494713,0.931443,0.893849,0.884413,0.930882,0.963675,0.347690,0.780758,0.873573,0.923971,80.466351,
20,7.159774,7.159774,0.949291,0.909746,0.914488,0.951604,0.974773,0.385786,0.845864,0.919044,0.953049,87.971407,
21,7.211884,7.211884,0.929079,0.883946,0.877120,0.929114,0.965289,0.347309,0.781600,0.874146,0.923865,80.042719,
22,8.004170,8.924140,0.940153,0.896992,0.897140,0.940727,0.971599,0.361137,0.809642,0.895503,0.938511,84.982677,
23,8.004170,8.004170,0.928276,0.885979,0.877518,0.929080,0.963207,0.343359,0.783659,0.875376,0.925052,80.831325,
24,7.593330,8.061573,0.949456,0.911334,0.913257,0.951093,0.975822,0.385132,0.845648,0.918961,0.952908,88.452601,
25,7.593330,7.593330,0.929658,0.887233,0.881239,0.927982,0.965205,0.344860,0.783668,0.875159,0.924413,80.635105,
26,7.616158,7.701142,0.938229,0.891687,0.895929,0.939024,0.970708,0.355623,0.808489,0.894826,0.938250,84.142946,
27,7.616069,7.616158,0.929635,0.886274,0.883138,0.928296,0.965017,0.341576,0.780378,0.873516,0.923836,80.567593,
28,6.898648,7.616069,0.950313,0.911772,0.916443,0.951791,0.976177,0.387914,0.845296,0.918785,0.952679,87.867044,
29,6.898648,6.898648,0.929415,0.889712,0.882052,0.929029,0.962860,0.345682,0.780994,0.872710,0.923013,79.673012,
30,7.151423,7.539910,0.940740,0.902020,0.899534,0.941602,0.970265,0.363705,0.808547,0.894825,0.938363,84.175625,
31,7.079574,7.151423,0.929688,0.892532,0.882897,0.928620,0.963230,0.349624,0.785699,0.875910,0.924571,80.129887,
32,6.854707,7.079574,0.950433,0.915182,0.917465,0.950938,0.975640,0.391440,0.845505,0.918745,0.952445,87.820460,
33,6.854707,6.854707,0.930732,0.896983,0.883421,0.927924,0.964060,0.355164,0.783098,0.874184,0.923117,79.934221,
34,7.185770,7.185770,0.939515,0.898536,0.895031,0.940991,0.970408,0.363572,0.807944,0.893939,0.937062,83.824126,
35,7.783630,7.783630,0.928696,0.886820,0.877996,0.928769,0.964150,0.348741,0.783868,0.875854,0.925480,80.730477,
36,7.983915,7.983915,0.950667,0.915097,0.916120,0.952292,0.975776,0.393936,0.844540,0.917880,0.951968,88.994545,
37,8.082557,8.249361,0.928048,0.891415,0.878424,0.928900,0.961281,0.349048,0.782810,0.874003,0.923025,80.654199,
38,8.044311,8.082557,0.939254,0.897911,0.896196,0.940574,0.970125,0.363032,0.808709,0.894610,0.937972,84.760124,
39,8.044311,8.044311,0.929594,0.887367,0.880704,0.929757,0.964472,0.348687,0.785871,0.876368,0.924760,81.143584,
40,7.522001,8.055641,0.948991,0.909892,0.912986,0.951062,0.975559,0.389095,0.845738,0.919200,0.953219,88.307825,
41,7.289643,7.522001,0.928861,0.887974,0.881321,0.928236,0.962998,0.347045,0.782644,0.874174,0.923051,80.015376,
42,7.110875,7.289643,0.940441,0.901025,0.899144,0.941555,0.969667,0.365313,0.807990,0.894248,0.937321,83.967218,
43,7.110875,7.110875,0.928600,0.882863,0.878175,0.929220,0.964298,0.349520,0.783721,0.876189,0.926105,80.070292,
44,7.394004,7.394004,0.950187,0.914550,0.916017,0.950226,0.975730,0.393928,0.845067,0.918370,0.952737,88.348509,
45,7.938422,7.938422,0.932011,0.900337,0.886921,0.929692,0.963470,0.359778,0.786405,0.876899,0.925385,81.581453,
46,7.943675,8.060074,0.938119,0.896078,0.893586,0.939844,0.969171,0.361964,0.807543,0.894320,0.937597,84.383465,
47,7.943675,7.943675,0.931045,0.894899,0.882169,0.928829,0.964861,0.354965,0.784242,0.875871,0.925121,81.343661,
