Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.992735,0.978955,0.986439,0.994641,0.998025,0.727712,0.988904,0.994525,0.996641,95.323029,
1,7.243034,7.978626,0.991781,0.976210,0.984726,0.993997,0.997833,0.689491,0.984662,0.992853,0.995719,100.000000,
2,6.722310,7.243034,0.992597,0.977122,0.986360,0.994582,0.998424,0.690043,0.985295,0.993414,0.996189,100.000000,
3,6.678193,6.722310,0.992444,0.977101,0.986043,0.994527,0.998236,0.690274,0.985222,0.993255,0.996119,100.000000,
4,6.678193,6.678193,0.992488,0.977805,0.986633,0.994531,0.997899,0.691980,0.985468,0.993535,0.996219,100.000000,
5,7.010418,7.010418,0.992978,0.978174,0.987430,0.994839,0.998344,0.692971,0.985652,0.993743,0.996615,100.000000,
6,7.241679,7.241679,0.992864,0.978483,0.987161,0.994605,0.998212,0.693608,0.985484,0.993521,0.996300,100.000000,
7,7.735896,7.828122,0.992372,0.977240,0.986031,0.994279,0.998153,0.693537,0.985545,0.993634,0.996327,100.000000,
8,7.570023,7.735896,0.992792,0.978418,0.986612,0.994611,0.998291,0.693704,0.985452,0.993501,0.996212,100.000000,
9,7.570023,7.570023,0.992459,0.977422,0.986136,0.994129,0.998267,0.692905,0.985382,0.993434,0.996201,100.000000,
10,7.518906,8.707140,0.992615,0.976989,0.986403,0.994512,0.998464,0.693415,0.985493,0.993609,0.996410,100.000000,
11,7.518906,7.518906,0.992594,0.977383,0.986350,0.994279,0.998481,0.692886,0.985629,0.993727,0.996329,100.000000,
12,7.596154,7.596154,0.993081,0.979680,0.986797,0.994607,0.998558,0.728277,0.988881,0.994400,0.996601,100.000000,
13,6.828079,8.209648,0.992460,0.977398,0.986199,0.994390,0.998093,0.692286,0.984714,0.992954,0.995995,100.000000,
14,6.828079,6.828079,0.993157,0.978487,0.987486,0.995228,0.998244,0.694454,0.985387,0.993337,0.996135,100.000000,
15,7.126468,7.126468,0.992205,0.976710,0.985948,0.993922,0.998119,0.693413,0.985419,0.993501,0.996273,100.000000,
16,7.366617,7.366617,0.992801,0.977701,0.986850,0.994652,0.998274,0.694023,0.985456,0.993425,0.996008,100.000000,
17,7.704254,8.125947,0.992530,0.977184,0.986133,0.994540,0.998122,0.694441,0.985365,0.993466,0.996194,100.000000,
18,7.494713,7.704254,0.992228,0.976764,0.985601,0.994197,0.998003,0.693484,0.985245,0.993359,0.996084,100.000000,
19,7.159774,7.494713,0.992795,0.977970,0.986779,0.994884,0.998027,0.694690,0.985445,0.993460,0.996204,100.000000,
20,7.159774,7.159774,0.992045,0.976076,0.985399,0.994063,0.998059,0.694405,0.985363,0.993379,0.996122,100.000000,
21,7.211884,7.211884,0.993286,0.978544,0.987663,0.995225,0.998456,0.696824,0.985498,0.993470,0.996240,100.000000,
22,8.004170,8.924140,0.992142,0.976611,0.985835,0.993933,0.998009,0.695232,0.985531,0.993625,0.996424,100.000000,
23,8.004170,8.004170,0.992427,0.977179,0.985856,0.994159,0.998429,0.694386,0.985586,0.993645,0.996335,100.000000,
24,7.593330,8.061573,0.993052,0.979814,0.987135,0.994724,0.998248,0.730133,0.988903,0.994413,0.996747,100.000000,
25,7.593330,7.593330,0.992424,0.977406,0.986492,0.994219,0.998005,0.692851,0.984687,0.992868,0.995798,100.000000,
26,7.616158,7.701142,0.992404,0.976888,0.985923,0.994274,0.998413,0.693996,0.985105,0.993276,0.996064,100.000000,
27,7.616069,7.616158,0.992714,0.977668,0.987252,0.994397,0.998277,0.695388,0.985348,0.993392,0.996259,100.000000,
28,6.898648,7.616069,0.992222,0.977388,0.985909,0.994223,0.997886,0.696509,0.985376,0.993393,0.996108,100.000000,
29,6.898648,6.898648,0.992950,0.978290,0.987114,0.995028,0.998173,0.695184,0.985603,0.993538,0.996266,100.000000,
30,7.151423,7.539910,0.992596,0.977778,0.986352,0.994357,0.998323,0.695647,0.985459,0.993471,0.996279,100.000000,
31,7.079574,7.151423,0.992164,0.977292,0.985844,0.993932,0.998001,0.695098,0.985539,0.993490,0.996112,100.000000,
32,6.854707,7.079574,0.992550,0.978071,0.986606,0.994415,0.998020,0.695512,0.985607,0.993604,0.996169,100.000000,
33,6.854707,6.854707,0.992851,0.978540,0.987146,0.994555,0.998123,0.697654,0.985422,0.993485,0.996223,100.000000,
34,7.185770,7.185770,0.991955,0.976594,0.985147,0.993738,0.997998,0.695753,0.985338,0.993406,0.996118,100.000000,
35,7.783630,7.783630,0.992491,0.977245,0.986319,0.994396,0.998170,0.696508,0.985595,0.993572,0.996306,100.000000,
36,7.983915,7.983915,0.992579,0.978386,0.986488,0.994351,0.998055,0.733263,0.988770,0.994365,0.996554,100.000000,
37,8.082557,8.249361,0.991881,0.976375,0.984908,0.994150,0.997779,0.693857,0.984631,0.992967,0.995960,100.000000,
38,8.044311,8.082557,0.992037,0.976822,0.985343,0.993954,0.997972,0.695281,0.985068,0.993251,0.996008,100.000000,
39,8.044311,8.044311,0.992248,0.976790,0.985723,0.994296,0.998101,0.695906,0.985256,0.993312,0.996051,100.000000,
40,7.522001,8.055641,0.992361,0.977040,0.985714,0.994498,0.998196,0.698102,0.985363,0.993463,0.996276,100.000000,
41,7.289643,7.522001,0.992719,0.977834,0.986984,0.994722,0.998018,0.696802,0.985397,0.993401,0.996258,100.000000,
42,7.110875,7.289643,0.992898,0.977842,0.987137,0.994652,0.998387,0.698268,0.985523,0.993550,0.996399,100.000000,
43,7.110875,7.110875,0.992544,0.977080,0.986307,0.994550,0.998199,0.699097,0.985532,0.993568,0.996273,100.000000,
44,7.394004,7.394004,0.992683,0.977923,0.986028,0.994734,0.998268,0.697890,0.985531,0.993520,0.996217,100.000000,
45,7.938422,7.938422,0.992777,0.978437,0.986697,0.994724,0.998047,0.697723,0.985461,0.993545,0.996379,100.000000,
46,7.943675,8.060074,0.991748,0.975995,0.984595,0.993753,0.997899,0.695954,0.985360,0.993423,0.996288,100.000000,
47,7.943675,7.943675,0.992792,0.977769,0.986489,0.994612,0.998375,0.695952,0.985306,0.993403,0.996113,100.000000,
48,7.268027,8.278992,0.992607,0.978456,0.986355,0.994256,0.998060,0.730990,0.988735,0.994323,0.996529,100.000000,
49,7.268027,7.268027,0.992041,0.976513,0.985303,0.993927,0.997909,0.693774,0.984702,0.992958,0.995935,100.000000,
50,7.663664,7.663664,0.992370,0.977272,0.986238,0.994142,0.997962,0.695519,0.985312,0.993382,0.996194,100.000000,
51,8.609735,8.609735,0.992222,0.976775,0.985898,0.994046,0.997966,0.694818,0.985310,0.993407,0.996248,100.000000,
52,8.780776,8.780776,0.992474,0.977217,0.985921,0.994597,0.998042,0.695553,0.985457,0.993472,0.996343,100.000000,
53,8.837463,8.847064,0.992442,0.977038,0.986205,0.994616,0.997886,0.696674,0.985428,0.993501,0.996380,100.000000,
54,8.128787,8.837463,0.992115,0.976327,0.985259,0.994044,0.998229,0.695767,0.985391,0.993560,0.996311,100.000000,
55,7.403520,8.128787,0.992486,0.976872,0.985835,0.994446,0.998394,0.697416,0.985300,0.993435,0.996225,100.000000,
56,6.670798,7.403520,0.992390,0.977511,0.985815,0.994218,0.998102,0.697874,0.985395,0.993519,0.996358,100.000000,
