Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.984247,0.965924,0.972532,0.987349,0.994608,0.552423,0.979082,0.990459,0.994367,93.333108,
1,2.993110,2.993110,0.964558,0.936957,0.938733,0.967393,0.985930,0.350140,0.928456,0.967020,0.980700,90.896647,
2,2.483001,3.001437,0.961370,0.927520,0.932460,0.965331,0.985787,0.346967,0.925793,0.965711,0.980295,89.556296,
3,2.267103,2.483001,0.959961,0.926317,0.929953,0.964424,0.984409,0.346388,0.918422,0.961516,0.977941,88.637621,
4,2.267103,2.267103,0.962506,0.931283,0.935806,0.967006,0.984149,0.352084,0.922426,0.963860,0.979474,89.387274,
5,2.503249,2.503249,0.959631,0.925355,0.929436,0.965401,0.983373,0.345248,0.914134,0.959508,0.977509,88.715267,
6,2.741719,3.190380,0.959717,0.924086,0.930060,0.965289,0.983967,0.343220,0.913588,0.959304,0.977222,88.977668,
7,2.741719,2.741719,0.957666,0.920159,0.927727,0.962439,0.983326,0.339134,0.907117,0.955597,0.974950,88.212434,
8,2.149224,3.160897,0.964994,0.930449,0.938063,0.970008,0.987260,0.355497,0.927117,0.966802,0.981404,90.056485,
9,2.149224,2.149224,0.962393,0.928034,0.934322,0.967131,0.985458,0.345653,0.915450,0.960803,0.978248,89.010252,
10,2.891053,2.891053,0.963433,0.929189,0.936303,0.967643,0.986306,0.356662,0.926110,0.966854,0.981871,90.607885,
11,2.969662,2.969662,0.960540,0.921173,0.929897,0.965064,0.986718,0.341565,0.914916,0.961235,0.978917,89.632224,
12,2.913586,3.048843,0.960754,0.921239,0.930897,0.966529,0.985759,0.341802,0.914981,0.960935,0.978255,89.548247,
13,2.913586,2.913586,0.961949,0.925810,0.933490,0.967314,0.984877,0.341793,0.908181,0.956614,0.975642,89.403805,
14,2.974712,3.248104,0.959625,0.919599,0.926932,0.965501,0.986207,0.338021,0.907438,0.956375,0.975680,88.983290,
15,2.974712,2.974712,0.958034,0.918683,0.926966,0.964238,0.983355,0.332676,0.900649,0.952349,0.973294,88.298352,
16,3.126451,3.530510,0.964359,0.929150,0.936295,0.969252,0.987944,0.355505,0.926238,0.966882,0.981922,91.080312,
17,2.670191,3.126451,0.961514,0.924237,0.933496,0.965607,0.986346,0.341866,0.914292,0.960578,0.978276,89.419314,
18,2.335353,2.670191,0.959696,0.919213,0.929043,0.966142,0.985100,0.337144,0.910328,0.958447,0.977565,88.517222,
19,2.335353,2.335353,0.958604,0.919637,0.927663,0.964316,0.983980,0.334345,0.904330,0.954932,0.975467,87.975183,
20,3.128903,3.144007,0.963994,0.928057,0.935786,0.968291,0.987883,0.353306,0.923990,0.965497,0.981291,90.897618,
21,3.128903,3.128903,0.961755,0.922709,0.933226,0.966750,0.986170,0.338939,0.912397,0.959660,0.977786,89.916451,
22,2.817437,3.360403,0.961508,0.924712,0.933027,0.966078,0.985563,0.338599,0.909286,0.957877,0.976965,89.369942,
23,2.817437,2.817437,0.959984,0.921872,0.930827,0.964951,0.984490,0.334984,0.903303,0.954276,0.974982,88.743082,
24,2.958421,2.958421,0.964586,0.927998,0.938337,0.968518,0.987975,0.352684,0.923945,0.965812,0.981407,90.854425,
