Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.983503,0.955368,0.969260,0.988459,0.994137,0.546896,0.939105,0.970883,0.983256,91.306268,
1,7.243034,7.978626,0.968259,0.926553,0.940943,0.974851,0.987997,0.466110,0.911236,0.958661,0.977517,95.624724,
2,6.722310,7.243034,0.979197,0.939058,0.961250,0.985097,0.994585,0.503149,0.937136,0.972480,0.985493,98.683121,
3,6.678193,6.722310,0.968476,0.925675,0.942114,0.973978,0.988945,0.459392,0.911895,0.959535,0.978444,95.165555,
4,6.678193,6.678193,0.981860,0.944853,0.966559,0.987299,0.995536,0.522059,0.948103,0.977775,0.988431,99.706262,
5,7.010418,7.010418,0.968183,0.924823,0.941387,0.973559,0.988995,0.464414,0.913124,0.960135,0.978711,95.514976,
6,7.241679,7.241679,0.979707,0.939335,0.962006,0.985617,0.994750,0.508666,0.939748,0.973615,0.986111,99.478697,
7,7.735896,7.828122,0.968684,0.923947,0.941087,0.974882,0.989555,0.464983,0.914274,0.960847,0.979068,96.475450,
8,7.570023,7.735896,0.983216,0.947111,0.968652,0.988893,0.995746,0.538081,0.951539,0.979185,0.988987,100.000000,
9,7.570023,7.570023,0.969757,0.925447,0.942968,0.975420,0.990135,0.465034,0.914084,0.960782,0.978905,96.509846,
10,7.518906,8.707140,0.978720,0.936602,0.960542,0.985244,0.994107,0.503257,0.938832,0.973128,0.985817,99.524588,
11,7.518906,7.518906,0.968201,0.922819,0.939114,0.974977,0.989381,0.459643,0.912529,0.959980,0.978692,96.067545,
12,7.596154,7.596154,0.981947,0.944844,0.966030,0.987490,0.995422,0.525881,0.948211,0.977449,0.987958,100.000000,
13,6.828079,8.209648,0.967991,0.921737,0.939306,0.974847,0.989023,0.462913,0.913289,0.960308,0.979157,95.316822,
14,6.828079,6.828079,0.978897,0.937734,0.958421,0.986501,0.993936,0.513612,0.938483,0.972869,0.985874,98.786626,
15,7.126468,7.126468,0.968969,0.925326,0.941289,0.974533,0.989816,0.473670,0.915700,0.961666,0.979902,95.972563,
16,7.366617,7.366617,0.981202,0.944842,0.964897,0.986628,0.994575,0.528535,0.940026,0.972412,0.984921,99.796414,
17,7.704254,8.125947,0.971533,0.931320,0.945736,0.976841,0.990324,0.479280,0.915585,0.961125,0.979214,97.077298,
18,7.494713,7.704254,0.978792,0.935512,0.959688,0.984682,0.994928,0.505685,0.936958,0.972021,0.984950,99.390886,
19,7.159774,7.494713,0.969977,0.929683,0.944863,0.974800,0.988868,0.470774,0.911625,0.959371,0.977999,95.970002,
20,7.159774,7.159774,0.982976,0.945352,0.968792,0.988671,0.995753,0.526819,0.948418,0.977611,0.988130,100.000000,
21,7.211884,7.211884,0.970589,0.931567,0.946116,0.974275,0.989766,0.472448,0.911293,0.959252,0.978250,96.172246,
22,8.004170,8.924140,0.979041,0.938452,0.960614,0.984226,0.994910,0.505903,0.937662,0.972668,0.985549,100.000000,
23,8.004170,8.004170,0.968499,0.926931,0.940806,0.973857,0.988984,0.463144,0.911154,0.959179,0.978307,96.588683,
24,7.593330,8.061573,0.983794,0.947935,0.970000,0.988643,0.996577,0.537921,0.953167,0.979993,0.989580,100.000000,
25,7.593330,7.593330,0.968781,0.927098,0.942549,0.972874,0.989493,0.462803,0.911881,0.959711,0.978458,96.240629,
26,7.616158,7.701142,0.978012,0.934943,0.959810,0.984375,0.993925,0.498749,0.936732,0.972120,0.985175,99.377297,
27,7.616069,7.616158,0.967576,0.923077,0.940931,0.972806,0.988857,0.460925,0.911098,0.959335,0.978340,95.980351,
28,6.898648,7.616069,0.981647,0.943962,0.966245,0.987026,0.995508,0.526228,0.947019,0.977244,0.988128,99.857519,
29,6.898648,6.898648,0.969104,0.928368,0.942397,0.974164,0.989074,0.470004,0.913396,0.960288,0.978970,95.614666,
30,7.151423,7.539910,0.979288,0.939340,0.960403,0.985257,0.994773,0.515065,0.939847,0.973502,0.985899,99.266069,
31,7.079574,7.151423,0.968649,0.929928,0.942111,0.973039,0.988822,0.481117,0.916376,0.961094,0.978996,95.753882,
32,6.854707,7.079574,0.982514,0.951023,0.967951,0.986980,0.994880,0.552752,0.946590,0.975267,0.986205,99.756263,
33,6.854707,6.854707,0.971720,0.937324,0.947341,0.974954,0.990005,0.493866,0.916433,0.961297,0.979221,96.187777,
