Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.995389,0.988799,0.992689,0.996405,0.998455,0.815023,0.994144,0.997037,0.998202,96.104375,
1,12.545672,12.545672,0.980141,0.957377,0.967289,0.983726,0.992643,0.482458,0.946839,0.975687,0.986286,100.000000,
2,12.699924,12.699924,0.983730,0.961748,0.973203,0.986660,0.995154,0.501492,0.956585,0.980405,0.988939,100.000000,
3,12.233448,12.879362,0.979894,0.955563,0.967701,0.983551,0.992538,0.466783,0.944721,0.974635,0.985591,100.000000,
4,11.826159,12.233448,0.987222,0.969017,0.978651,0.990450,0.995898,0.520488,0.966833,0.984981,0.991317,100.000000,
5,11.826159,11.826159,0.980264,0.956221,0.967740,0.983918,0.992360,0.454013,0.944969,0.974609,0.985413,100.000000,
6,12.701688,12.711871,0.984020,0.962106,0.973396,0.987278,0.994600,0.474720,0.956042,0.980391,0.988923,100.000000,
7,12.701688,12.701688,0.979621,0.954230,0.966383,0.984101,0.991830,0.441905,0.942930,0.974206,0.985391,100.000000,
8,13.041832,13.041832,0.991916,0.978019,0.985929,0.994019,0.998026,0.582996,0.981760,0.992049,0.995542,100.000000,
9,12.819995,13.058935,0.980003,0.957326,0.966948,0.982075,0.992837,0.451485,0.946042,0.975582,0.986520,100.000000,
10,12.819995,12.819995,0.991932,0.978664,0.985924,0.994012,0.997974,0.590375,0.982415,0.992453,0.995752,100.000000,
11,13.369892,13.369892,0.981406,0.960891,0.968661,0.984754,0.992793,0.466722,0.948015,0.977052,0.987587,100.000000,
12,13.422387,13.422387,0.987208,0.969332,0.978150,0.989891,0.996232,0.523515,0.967191,0.985935,0.992372,100.000000,
13,12.598223,13.590824,0.979629,0.955328,0.965840,0.982875,0.993519,0.463885,0.944920,0.975475,0.986613,100.000000,
14,12.197645,12.598223,0.982878,0.961859,0.972127,0.985333,0.994630,0.491769,0.955593,0.980490,0.989350,100.000000,
15,10.726541,12.197645,0.978971,0.955957,0.967450,0.981132,0.992326,0.466997,0.943647,0.974690,0.986259,100.000000,
16,10.726541,10.726541,0.991547,0.978060,0.986267,0.993759,0.997866,0.610734,0.982343,0.992384,0.995833,100.000000,
17,10.544472,10.831574,0.978953,0.956471,0.966481,0.981939,0.992447,0.477591,0.948155,0.976978,0.987462,100.000000,
18,10.544472,10.544472,0.982812,0.961953,0.973198,0.985783,0.993956,0.502897,0.958144,0.981744,0.990033,100.000000,
19,11.336177,11.336177,0.979186,0.954991,0.967353,0.982918,0.992107,0.475742,0.947179,0.976566,0.987220,100.000000,
20,11.370445,11.370445,0.991763,0.978802,0.986573,0.993730,0.997755,0.618715,0.983857,0.993197,0.996372,100.000000,
21,11.139047,11.820625,0.980053,0.956855,0.967299,0.982371,0.993409,0.485608,0.950467,0.978174,0.988118,100.000000,
22,11.139047,11.139047,0.983211,0.960614,0.972555,0.986159,0.994908,0.511833,0.959878,0.982532,0.990533,100.000000,
23,10.894889,11.786671,0.979633,0.954599,0.967869,0.982649,0.992671,0.488417,0.947985,0.976950,0.987660,100.000000,
