Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.867261,0.857039,0.779089,0.862922,0.921126,0.177366,0.624359,0.751176,0.834916,52.192589,
1,2.993110,2.993110,0.841014,0.834952,0.743010,0.829361,0.904300,0.169197,0.600130,0.728548,0.819177,48.979992,
2,2.483001,3.001437,0.843313,0.837273,0.752861,0.833332,0.901334,0.159388,0.584914,0.714974,0.807848,48.162815,
3,2.267103,2.483001,0.846151,0.838528,0.752654,0.835975,0.906317,0.163180,0.589808,0.719157,0.811212,48.691603,
4,2.267103,2.267103,0.849997,0.845529,0.760601,0.839452,0.906999,0.168315,0.594915,0.722426,0.812955,49.480308,
5,2.503249,2.503249,0.851629,0.849338,0.763419,0.845853,0.903961,0.160775,0.581906,0.710419,0.803798,49.384930,
6,2.741719,3.190380,0.834150,0.829318,0.729007,0.826894,0.897880,0.157803,0.577107,0.706505,0.800431,46.193733,
7,2.741719,2.741719,0.835959,0.832431,0.738763,0.826500,0.896529,0.159311,0.576091,0.704463,0.798936,46.386666,
8,2.149224,3.160897,0.828386,0.834932,0.734520,0.808939,0.890165,0.150985,0.554830,0.683532,0.782323,43.388635,
9,2.149224,2.149224,0.842403,0.839323,0.745754,0.829563,0.903924,0.163150,0.581106,0.709090,0.802094,47.202384,
10,2.891053,2.891053,0.849020,0.843969,0.758017,0.834827,0.909058,0.158879,0.575522,0.703969,0.798884,48.922374,
11,2.969662,2.969662,0.836367,0.830210,0.734512,0.821052,0.903135,0.156789,0.573876,0.703089,0.799404,46.727944,
12,2.913586,3.048843,0.839619,0.834133,0.739715,0.829695,0.901269,0.157621,0.574359,0.702816,0.796141,47.048484,
13,2.913586,2.913586,0.846412,0.842320,0.749029,0.837116,0.904559,0.162495,0.579506,0.706741,0.797794,48.373574,
14,2.974712,3.248104,0.840562,0.833466,0.743914,0.826961,0.903873,0.157633,0.572701,0.700486,0.794682,47.159511,
15,2.974712,2.974712,0.851059,0.845196,0.764663,0.841551,0.905558,0.159107,0.577197,0.704420,0.796901,49.237926,
16,3.126451,3.530510,0.824655,0.820124,0.712929,0.817983,0.890194,0.151608,0.560843,0.689806,0.786138,43.888006,
17,2.670191,3.126451,0.828779,0.827634,0.732005,0.817166,0.889198,0.147336,0.547606,0.676039,0.774003,43.442431,
18,2.335353,2.670191,0.836023,0.829528,0.740300,0.826955,0.895489,0.153305,0.564332,0.691934,0.786306,45.190869,
19,2.335353,2.335353,0.841689,0.835835,0.747153,0.828653,0.902807,0.159005,0.575820,0.702564,0.795326,46.788850,
20,3.128903,3.144007,0.845635,0.839656,0.757042,0.828874,0.906381,0.154535,0.569063,0.696127,0.791163,47.997145,
21,3.128903,3.128903,0.838985,0.834057,0.738065,0.820516,0.906497,0.159112,0.575885,0.702861,0.796968,47.150807,
22,2.817437,3.360403,0.833009,0.832096,0.736163,0.816744,0.895652,0.153752,0.561098,0.688060,0.785295,44.996321,
23,2.817437,2.817437,0.837925,0.834379,0.740192,0.821279,0.902083,0.155828,0.567903,0.695435,0.792050,46.340411,
24,2.958421,2.958421,0.824034,0.821138,0.712840,0.804825,0.897184,0.153839,0.564579,0.692541,0.790060,43.835456,
25,3.111724,3.786428,0.846542,0.838130,0.753666,0.835042,0.907360,0.156768,0.572354,0.699462,0.793392,48.293770,
26,3.029972,3.111724,0.822319,0.817186,0.713160,0.810383,0.891415,0.152392,0.562751,0.690722,0.788166,43.480101,
27,3.029972,3.029972,0.839143,0.835175,0.741537,0.828759,0.900008,0.158784,0.570947,0.697956,0.792684,46.788209,
28,3.138617,3.583854,0.840537,0.831412,0.741362,0.830410,0.903532,0.156555,0.570413,0.697458,0.791862,47.109680,
29,3.033898,3.138617,0.842539,0.837693,0.739519,0.830740,0.906760,0.158897,0.572164,0.699173,0.793672,47.482622,
30,3.033898,3.033898,0.849296,0.837061,0.760085,0.838628,0.908988,0.153623,0.569988,0.697707,0.791764,48.646491,
31,3.269338,3.330955,0.839207,0.830857,0.737499,0.828086,0.903877,0.158258,0.575790,0.702862,0.794973,47.209763,
32,3.269338,3.269338,0.833795,0.831187,0.731207,0.820509,0.899176,0.154039,0.563882,0.691799,0.785822,45.631610,
33,2.486100,3.478899,0.830903,0.830351,0.728616,0.818087,0.894929,0.149355,0.555143,0.684774,0.780947,44.110909,
34,2.486100,2.486100,0.840181,0.833774,0.738420,0.828774,0.904819,0.159613,0.578008,0.705719,0.797256,46.811281,
35,2.989809,3.278352,0.848638,0.838835,0.755107,0.839164,0.908469,0.156118,0.574663,0.702474,0.795565,48.738983,
36,2.989809,2.989809,0.838869,0.827576,0.738264,0.827599,0.905269,0.158579,0.577945,0.705425,0.799151,47.166055,
37,3.216210,3.371692,0.836654,0.830576,0.738161,0.829241,0.896903,0.156171,0.569592,0.696787,0.793185,46.554348,
38,3.183229,3.216210,0.833536,0.826421,0.732104,0.826218,0.894954,0.152763,0.562849,0.690446,0.788755,45.676743,
39,2.774606,3.183229,0.825171,0.821868,0.717105,0.812698,0.891875,0.149134,0.555307,0.683039,0.784129,43.495488,
40,2.774606,2.774606,0.848361,0.839695,0.752631,0.839921,0.907142,0.155651,0.573288,0.700907,0.794773,48.422399,
41,2.409463,3.157815,0.819015,0.819019,0.702619,0.805700,0.889781,0.144244,0.549163,0.679749,0.779497,41.858656,
42,2.409463,2.409463,0.837761,0.834439,0.735385,0.829182,0.898632,0.154319,0.567128,0.694351,0.788425,45.705858,
43,2.333724,2.717667,0.830870,0.829551,0.723239,0.823136,0.892938,0.147031,0.552100,0.680447,0.778169,43.772606,
44,2.333724,2.333724,0.824408,0.825154,0.715022,0.812118,0.889741,0.146732,0.547022,0.674554,0.772925,42.267036,
45,2.573257,3.024466,0.848947,0.839414,0.753246,0.841630,0.907559,0.153501,0.569619,0.696874,0.790296,48.043332,
46,2.573257,2.573257,0.837030,0.830655,0.733491,0.829832,0.898496,0.157584,0.573071,0.700132,0.793678,46.059085,
47,2.551608,3.305539,0.835930,0.828966,0.736013,0.828945,0.895325,0.152845,0.565040,0.692006,0.786564,45.385781,
48,2.551608,2.551608,0.837674,0.834751,0.739849,0.823392,0.898821,0.153986,0.560613,0.687928,0.782622,45.436211,
49,2.390613,3.450482,0.826992,0.819683,0.722066,0.815240,0.891736,0.149727,0.556754,0.683653,0.779358,43.165339,
50,2.390613,2.390613,0.846440,0.842407,0.754707,0.837212,0.901024,0.155859,0.570508,0.697650,0.790697,47.420917,
51,3.016198,3.016198,0.830179,0.821307,0.727163,0.809198,0.901119,0.152143,0.567126,0.695454,0.789376,44.999321,
52,3.500248,3.501557,0.826282,0.825172,0.714087,0.808184,0.897241,0.148974,0.554072,0.681310,0.776983,43.927864,
53,2.787894,3.500248,0.817925,0.820536,0.711248,0.796570,0.888214,0.143748,0.542250,0.669705,0.770247,41.381706,
54,2.653722,2.787894,0.830229,0.825559,0.724423,0.814127,0.898430,0.151639,0.562022,0.689188,0.785148,44.358971,
