Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.987993,0.967621,0.978337,0.990574,0.996158,0.645210,0.979487,0.989960,0.994066,93.939739,
1,7.243034,7.978626,0.987067,0.965596,0.976157,0.990138,0.995967,0.605955,0.972311,0.987309,0.992854,100.000000,
2,6.722310,7.243034,0.988202,0.967127,0.978672,0.990719,0.996775,0.607056,0.973132,0.988017,0.993270,100.000000,
3,6.678193,6.722310,0.988130,0.967218,0.978655,0.990578,0.996682,0.606451,0.973444,0.988191,0.993357,100.000000,
4,6.678193,6.678193,0.988414,0.967279,0.979365,0.991060,0.996725,0.607181,0.973537,0.988293,0.993464,100.000000,
5,7.010418,7.010418,0.988797,0.968468,0.980479,0.991172,0.996636,0.610743,0.973958,0.988520,0.993538,100.000000,
6,7.241679,7.241679,0.988889,0.969340,0.980287,0.991153,0.996635,0.612316,0.973918,0.988537,0.993520,100.000000,
7,7.735896,7.828122,0.988246,0.967652,0.978701,0.990543,0.996772,0.610835,0.974066,0.988576,0.993557,100.000000,
8,7.570023,7.735896,0.988682,0.969233,0.979203,0.990863,0.996860,0.613050,0.973838,0.988334,0.993314,100.000000,
9,7.570023,7.570023,0.988500,0.967870,0.979060,0.990601,0.996969,0.611410,0.973757,0.988351,0.993364,100.000000,
10,7.518906,8.707140,0.988233,0.967362,0.979052,0.990719,0.996502,0.611292,0.973749,0.988411,0.993567,100.000000,
11,7.518906,7.518906,0.988432,0.967898,0.979032,0.990496,0.996996,0.610333,0.973939,0.988636,0.993686,100.000000,
12,7.596154,7.596154,0.988377,0.969023,0.978465,0.990702,0.996586,0.643935,0.979482,0.989960,0.994030,100.000000,
13,6.828079,8.209648,0.988071,0.967306,0.978363,0.990672,0.996389,0.609611,0.972238,0.987211,0.992762,100.000000,
14,6.828079,6.828079,0.989196,0.969240,0.980281,0.991808,0.996837,0.614642,0.973093,0.987809,0.992934,100.000000,
15,7.126468,7.126468,0.988170,0.967060,0.978586,0.990734,0.996555,0.612005,0.973381,0.988144,0.993288,100.000000,
16,7.366617,7.366617,0.988734,0.967926,0.979495,0.991333,0.996720,0.613259,0.973627,0.988168,0.993110,100.000000,
17,7.704254,8.125947,0.988468,0.967928,0.978936,0.990768,0.996686,0.614375,0.973763,0.988481,0.993649,100.000000,
18,7.494713,7.704254,0.987892,0.966589,0.978024,0.990204,0.996481,0.612083,0.973730,0.988399,0.993425,100.000000,
19,7.159774,7.494713,0.988617,0.968294,0.979368,0.991045,0.996571,0.614438,0.973585,0.988196,0.993389,100.000000,
20,7.159774,7.159774,0.987762,0.965916,0.977662,0.990146,0.996739,0.611883,0.973658,0.988247,0.993401,100.000000,
21,7.211884,7.211884,0.989209,0.969651,0.980650,0.991138,0.997047,0.617778,0.973971,0.988486,0.993625,100.000000,
22,8.004170,8.924140,0.987763,0.966736,0.978314,0.989920,0.996328,0.613739,0.973824,0.988399,0.993727,100.000000,
23,8.004170,8.004170,0.988290,0.967143,0.978680,0.990560,0.996946,0.612259,0.974089,0.988603,0.993661,100.000000,
24,7.593330,8.061573,0.988394,0.968893,0.978833,0.990733,0.996538,0.645083,0.979364,0.989837,0.994090,100.000000,
25,7.593330,7.593330,0.988038,0.967142,0.978676,0.990159,0.996600,0.610290,0.972541,0.987257,0.992717,100.000000,
26,7.616158,7.701142,0.987946,0.966589,0.978406,0.990380,0.996617,0.610656,0.973127,0.987892,0.993012,100.000000,
27,7.616069,7.616158,0.988668,0.967909,0.980000,0.991083,0.996813,0.612726,0.973572,0.988184,0.993408,100.000000,
28,6.898648,7.616069,0.988182,0.967725,0.978911,0.990743,0.996413,0.614543,0.973540,0.988108,0.993070,100.000000,
29,6.898648,6.898648,0.988883,0.968976,0.979924,0.991361,0.996718,0.613631,0.973498,0.988119,0.993233,100.000000,
30,7.151423,7.539910,0.988514,0.968514,0.979533,0.990818,0.996559,0.615354,0.973604,0.988134,0.993209,100.000000,
31,7.079574,7.151423,0.988182,0.967567,0.978739,0.990552,0.996660,0.613791,0.973762,0.988276,0.993428,100.000000,
32,6.854707,7.079574,0.988434,0.968436,0.979693,0.990590,0.996559,0.614258,0.973725,0.988282,0.993215,100.000000,
33,6.854707,6.854707,0.988863,0.969858,0.980092,0.991040,0.996486,0.618854,0.973692,0.988398,0.993453,100.000000,
34,7.185770,7.185770,0.987648,0.967252,0.977383,0.990249,0.996068,0.615800,0.973560,0.988224,0.993191,100.000000,
35,7.783630,7.783630,0.988210,0.967534,0.978581,0.990541,0.996695,0.616863,0.973943,0.988519,0.993613,100.000000,
36,7.983915,7.983915,0.988063,0.967740,0.978404,0.990597,0.996355,0.652274,0.979375,0.989903,0.994045,100.000000,
37,8.082557,8.249361,0.987347,0.965367,0.976808,0.990249,0.996263,0.612530,0.972099,0.987172,0.992703,100.000000,
38,8.044311,8.082557,0.987577,0.966398,0.977417,0.990031,0.996399,0.613272,0.972682,0.987602,0.992954,100.000000,
39,8.044311,8.044311,0.987825,0.966565,0.978206,0.990045,0.996633,0.613824,0.972997,0.987917,0.993223,100.000000,
40,7.522001,8.055641,0.988164,0.967335,0.978335,0.990873,0.996626,0.616487,0.973476,0.988217,0.993398,100.000000,
41,7.289643,7.522001,0.988541,0.968370,0.979748,0.990837,0.996518,0.616781,0.973514,0.988294,0.993478,100.000000,
42,7.110875,7.289643,0.988722,0.968423,0.980305,0.991041,0.996461,0.618803,0.973818,0.988373,0.993669,100.000000,
43,7.110875,7.110875,0.988332,0.967781,0.979059,0.990744,0.996500,0.619464,0.973787,0.988358,0.993425,100.000000,
44,7.394004,7.394004,0.988360,0.968448,0.978821,0.990651,0.996510,0.618428,0.973798,0.988414,0.993557,100.000000,
45,7.938422,7.938422,0.988746,0.969195,0.979526,0.991188,0.996525,0.619015,0.973735,0.988320,0.993518,100.000000,
