Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.973627,0.941049,0.951932,0.981318,0.990689,0.385497,0.937126,0.971353,0.984194,89.716537,
1,2.993110,2.993110,0.975415,0.939454,0.953364,0.983584,0.993516,0.388017,0.943191,0.975235,0.986161,93.944554,
2,2.483001,3.001437,0.974583,0.936116,0.950709,0.982668,0.994697,0.382263,0.945411,0.976921,0.987298,93.359754,
3,2.267103,2.483001,0.974932,0.934738,0.948100,0.984202,0.996207,0.386872,0.948586,0.978795,0.988660,93.371413,
4,2.267103,2.267103,0.974869,0.938917,0.951236,0.982620,0.993962,0.390697,0.948852,0.978246,0.988333,93.299472,
5,2.503249,2.503249,0.975543,0.934676,0.948170,0.986544,0.995828,0.387017,0.949657,0.979546,0.989501,93.879125,
6,2.741719,3.190380,0.975888,0.939477,0.950328,0.984884,0.995381,0.386115,0.949701,0.979375,0.989475,94.221688,
7,2.741719,2.741719,0.975780,0.933873,0.949140,0.987079,0.995927,0.385316,0.950600,0.980281,0.989942,94.279722,
8,2.149224,3.160897,0.976284,0.938990,0.952734,0.985254,0.994605,0.388654,0.950327,0.979202,0.988745,93.547698,
9,2.149224,2.149224,0.977217,0.937015,0.951977,0.985872,0.997770,0.386120,0.949921,0.979764,0.989304,93.821363,
10,2.891053,2.891053,0.977225,0.938061,0.951450,0.985793,0.997690,0.387624,0.950518,0.980344,0.989917,94.757134,
11,2.969662,2.969662,0.976727,0.934023,0.948854,0.986303,0.998621,0.381870,0.951114,0.980924,0.990285,94.809620,
12,2.913586,3.048843,0.977315,0.937514,0.952400,0.986493,0.997129,0.385556,0.951502,0.980352,0.989648,94.788067,
13,2.913586,2.913586,0.979115,0.937621,0.954236,0.990112,0.997636,0.388471,0.952025,0.980904,0.990034,95.223996,
14,2.974712,3.248104,0.978255,0.938567,0.952979,0.987128,0.998500,0.389413,0.954194,0.982103,0.991006,95.245188,
15,2.974712,2.974712,0.977768,0.937002,0.951786,0.987560,0.998067,0.387463,0.955168,0.982543,0.990965,95.163413,
16,3.126451,3.530510,0.974191,0.935327,0.948478,0.983434,0.994363,0.388925,0.953594,0.981306,0.990116,94.442759,
17,2.670191,3.126451,0.977879,0.935354,0.953259,0.987541,0.998381,0.388784,0.955355,0.982455,0.990812,94.816364,
18,2.335353,2.670191,0.978449,0.938651,0.953021,0.988277,0.998184,0.386908,0.954449,0.982249,0.990847,94.544555,
19,2.335353,2.335353,0.978568,0.936380,0.951313,0.988517,0.999841,0.384449,0.953161,0.981976,0.990902,94.564583,
20,3.128903,3.144007,0.978243,0.939486,0.954398,0.984789,0.999133,0.388289,0.952722,0.980996,0.990180,95.303610,
21,3.128903,3.128903,0.976995,0.932949,0.949686,0.986571,0.998982,0.380990,0.950906,0.980474,0.989933,95.003630,
22,2.817437,3.360403,0.976537,0.937535,0.950879,0.984618,0.997174,0.384206,0.950531,0.979989,0.989464,94.480174,
23,2.817437,2.817437,0.976346,0.934824,0.948854,0.986453,0.997190,0.383359,0.951192,0.980229,0.989433,94.450902,
24,2.958421,2.958421,0.976164,0.938382,0.951976,0.983631,0.996141,0.390790,0.954943,0.981598,0.989964,94.671816,
25,3.111724,3.786428,0.975820,0.934796,0.948336,0.986335,0.996626,0.381497,0.950280,0.979695,0.988954,94.616923,
26,3.029972,3.111724,0.976416,0.937924,0.951629,0.985809,0.995894,0.382245,0.950471,0.979767,0.989353,94.684755,
27,3.029972,3.029972,0.977830,0.936957,0.953394,0.987498,0.997470,0.386350,0.951823,0.980589,0.989531,95.032703,
28,3.138617,3.583854,0.976426,0.938386,0.951670,0.985481,0.995582,0.385784,0.952595,0.980424,0.989280,94.833072,
29,3.033898,3.138617,0.980276,0.940470,0.955385,0.990645,0.998932,0.394222,0.957484,0.983620,0.991940,95.888309,
30,3.033898,3.033898,0.979019,0.940435,0.954886,0.988096,0.998282,0.391068,0.958061,0.983785,0.991809,95.623171,
31,3.269338,3.330955,0.979375,0.940029,0.955883,0.988811,0.998124,0.396425,0.960589,0.984778,0.991979,96.025850,
32,3.269338,3.269338,0.980063,0.945059,0.959955,0.987430,0.997254,0.400421,0.963436,0.985658,0.992507,96.255934,
33,2.486100,3.478899,0.979001,0.942852,0.957222,0.986988,0.997037,0.401417,0.959928,0.984321,0.991857,94.994868,
34,2.486100,2.486100,0.978149,0.941473,0.955438,0.986744,0.996409,0.395585,0.958756,0.983906,0.991714,94.791563,
35,2.989809,3.278352,0.978405,0.937122,0.951862,0.988973,0.998539,0.389017,0.957086,0.983383,0.991359,95.388135,
36,2.989809,2.989809,0.975979,0.937784,0.951933,0.984755,0.995394,0.385766,0.953289,0.980796,0.989896,94.633684,
37,3.216210,3.371692,0.975978,0.935500,0.949844,0.985628,0.996625,0.384446,0.951780,0.980779,0.990140,94.911317,
38,3.183229,3.216210,0.977068,0.937193,0.952146,0.985740,0.997514,0.383026,0.951151,0.980074,0.989385,95.016622,
39,2.774606,3.183229,0.975506,0.932464,0.947088,0.984588,0.998240,0.378946,0.950055,0.979906,0.989617,94.229107,
40,2.774606,2.774606,0.976248,0.939133,0.951894,0.983675,0.995999,0.386527,0.952992,0.980251,0.988995,94.344134,
41,2.409463,3.157815,0.976207,0.934094,0.947070,0.986302,0.998112,0.378773,0.950336,0.980216,0.989766,93.983290,
42,2.409463,2.409463,0.976495,0.937277,0.949470,0.986047,0.996704,0.381658,0.951265,0.979923,0.988816,93.951393,
43,2.333724,2.717667,0.975893,0.932855,0.946943,0.986517,0.997576,0.381153,0.950963,0.980205,0.989509,93.803103,
44,2.333724,2.333724,0.977585,0.938215,0.952206,0.987667,0.996358,0.388282,0.952504,0.980482,0.989455,94.160532,
