Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.973553,0.945210,0.959256,0.976930,0.989095,0.426928,0.923385,0.963462,0.979852,88.862968,
1,12.545672,12.545672,0.955368,0.916570,0.927378,0.961423,0.980202,0.370315,0.885003,0.942835,0.967277,96.757579,
2,12.699924,12.699924,0.960060,0.922763,0.936133,0.964414,0.983424,0.380647,0.899020,0.950954,0.972305,98.653184,
3,12.233448,12.879362,0.953123,0.912311,0.923930,0.959215,0.979412,0.366301,0.885352,0.943252,0.967769,96.040417,
4,11.826159,12.233448,0.968873,0.938109,0.950899,0.973545,0.986196,0.399855,0.918702,0.960712,0.977733,100.000000,
5,11.826159,11.826159,0.955203,0.916282,0.928172,0.959323,0.979921,0.361177,0.888476,0.944299,0.968347,96.182013,
6,12.701688,12.711871,0.960997,0.926101,0.938448,0.964739,0.982074,0.373219,0.902694,0.952199,0.972676,98.933293,
7,12.701688,12.701688,0.955008,0.914621,0.925961,0.961233,0.979522,0.359268,0.891136,0.946356,0.969597,97.152257,
8,13.041832,13.041832,0.970363,0.939778,0.952330,0.973569,0.987483,0.406377,0.923241,0.963345,0.979587,100.000000,
9,12.819995,13.058935,0.955164,0.919785,0.925968,0.956438,0.981318,0.361979,0.890325,0.945556,0.969041,97.220256,
10,12.819995,12.819995,0.961377,0.925208,0.936236,0.964366,0.984548,0.371101,0.902049,0.952379,0.973247,99.174211,
11,13.369892,13.369892,0.957478,0.922312,0.929491,0.962852,0.980632,0.369501,0.891260,0.947299,0.970787,98.436205,
12,13.422387,13.422387,0.969036,0.940623,0.949503,0.971683,0.987448,0.416003,0.923569,0.964045,0.980325,100.000000,
13,12.598223,13.590824,0.954219,0.914597,0.924524,0.959791,0.980674,0.370232,0.888755,0.945471,0.969677,96.863179,
14,12.197645,12.598223,0.960558,0.925668,0.936513,0.964434,0.983716,0.381415,0.900508,0.951553,0.972841,98.353686,
15,10.726541,12.197645,0.954399,0.916210,0.929535,0.957885,0.979953,0.374268,0.888169,0.945179,0.969375,95.063961,
16,10.726541,10.726541,0.970131,0.942045,0.954766,0.973480,0.986868,0.420337,0.922565,0.963147,0.979622,100.000000,
17,10.544472,10.831574,0.952301,0.914556,0.925410,0.958066,0.977866,0.370314,0.888551,0.945316,0.969397,94.446477,
18,10.544472,10.544472,0.960011,0.923990,0.938942,0.964089,0.982809,0.385849,0.901914,0.952621,0.973425,96.723453,
19,11.336177,11.336177,0.956016,0.916023,0.930478,0.962255,0.980871,0.376217,0.890222,0.945997,0.969352,96.038699,
20,11.370445,11.370445,0.972349,0.943145,0.957536,0.975753,0.988488,0.427050,0.928506,0.966082,0.981066,100.000000,
21,11.139047,11.820625,0.954765,0.917122,0.926519,0.958413,0.980772,0.384165,0.892121,0.946992,0.970073,95.682749,
22,11.139047,11.139047,0.961069,0.922843,0.937759,0.965381,0.984466,0.396201,0.905737,0.954493,0.974394,97.700751,
23,10.894889,11.786671,0.955880,0.914983,0.929665,0.960698,0.981288,0.391358,0.891605,0.947167,0.970188,95.697554,
24,10.894889,10.894889,0.972029,0.940539,0.956861,0.975243,0.989429,0.439680,0.927741,0.965729,0.981001,100.000000,
25,11.468954,11.468954,0.953661,0.912520,0.926306,0.959514,0.979519,0.395564,0.888975,0.945222,0.969102,95.622424,
26,12.282783,12.282783,0.959987,0.923065,0.938184,0.964291,0.981871,0.414955,0.902705,0.952776,0.973770,98.469517,
27,12.450385,12.450385,0.955377,0.913965,0.928422,0.959597,0.981042,0.406495,0.887888,0.944609,0.968922,96.901919,
28,12.664216,12.664216,0.972844,0.939440,0.957078,0.975930,0.990405,0.461631,0.928103,0.965960,0.981194,100.000000,
29,12.633459,13.255141,0.955743,0.911788,0.927823,0.961185,0.981696,0.412619,0.888074,0.945078,0.969458,97.221717,
30,12.633459,12.633459,0.960376,0.920196,0.937592,0.965452,0.982456,0.426901,0.901397,0.952059,0.973163,98.821560,
31,13.399538,13.687071,0.953592,0.908302,0.923964,0.960205,0.980358,0.411934,0.885418,0.943878,0.968783,97.382307,
32,13.399538,13.399538,0.972406,0.939828,0.957497,0.976841,0.988136,0.472999,0.925938,0.964935,0.980410,100.000000,
33,14.292752,14.292752,0.953639,0.911118,0.924602,0.958408,0.979850,0.418843,0.884309,0.942671,0.968011,98.116330,
34,14.317029,14.317029,0.960450,0.922168,0.936475,0.965537,0.982041,0.435614,0.899698,0.951435,0.973150,100.000000,
35,14.093438,15.442009,0.955785,0.917918,0.929211,0.959600,0.979750,0.428973,0.885558,0.943774,0.968552,98.492966,
36,14.093438,14.093438,0.972331,0.939462,0.957091,0.976352,0.988811,0.476030,0.926435,0.965679,0.981334,100.000000,
37,13.784670,14.254171,0.955029,0.913178,0.925579,0.959906,0.981355,0.424159,0.886176,0.944607,0.969174,98.123423,
38,13.400051,13.784670,0.961007,0.923613,0.937762,0.965554,0.982441,0.440161,0.901389,0.952643,0.973679,99.766245,
39,13.400051,13.400051,0.954287,0.914290,0.926932,0.960785,0.978306,0.422417,0.885737,0.944290,0.969397,97.608105,
40,11.552048,13.506819,0.972243,0.940005,0.956955,0.976301,0.989014,0.471515,0.925031,0.964823,0.980743,100.000000,
41,11.552048,11.552048,0.955470,0.912872,0.929466,0.961101,0.980733,0.425296,0.887579,0.944864,0.969179,96.094626,
42,12.160062,12.330344,0.960986,0.920808,0.938150,0.966930,0.983077,0.437120,0.901743,0.952785,0.973803,98.587685,
43,11.577213,12.160062,0.956209,0.909607,0.927725,0.962504,0.983004,0.418463,0.885807,0.944399,0.969351,96.264889,
44,11.577213,11.577213,0.973610,0.940208,0.958585,0.977832,0.989960,0.474864,0.925843,0.964972,0.980778,100.000000,
45,13.238400,13.238400,0.953861,0.909910,0.925846,0.959018,0.980061,0.427207,0.885238,0.943609,0.968296,97.257044,
46,14.861856,14.861856,0.962308,0.925779,0.940915,0.965428,0.983229,0.446434,0.902130,0.952804,0.973661,100.000000,
47,16.114113,16.114113,0.958463,0.921848,0.931688,0.962181,0.981808,0.437918,0.887245,0.944534,0.969241,100.000000,
48,15.504813,16.162886,0.974340,0.941629,0.959988,0.979175,0.988870,0.482546,0.929294,0.966787,0.981604,100.000000,
49,15.504813,15.504813,0.955118,0.911571,0.925641,0.959555,0.981494,0.425273,0.887366,0.945219,0.969862,99.783259,
50,14.958129,15.871321,0.960878,0.922128,0.936591,0.966162,0.982622,0.445002,0.903180,0.953826,0.974725,100.000000,
51,14.301530,14.958129,0.951875,0.905252,0.921571,0.957738,0.979777,0.422859,0.884901,0.943556,0.968307,97.816872,
52,12.740968,14.301530,0.972804,0.938282,0.957181,0.977169,0.989545,0.490684,0.930254,0.967680,0.982543,100.000000,
53,12.740968,12.740968,0.953068,0.903493,0.921092,0.960109,0.981325,0.428862,0.885149,0.944145,0.969402,96.726001,
54,14.625512,14.725004,0.959760,0.916339,0.933173,0.963943,0.984603,0.446906,0.901231,0.953066,0.974109,100.000000,
55,14.625512,14.625512,0.954932,0.910836,0.923523,0.960381,0.981488,0.436918,0.884099,0.943267,0.968643,98.797133,
56,15.742856,15.742856,0.974030,0.939146,0.958584,0.978538,0.989591,0.501271,0.931385,0.968347,0.982849,100.000000,
57,15.409540,16.035439,0.954816,0.910864,0.925339,0.961358,0.979423,0.444876,0.883677,0.942791,0.968185,99.439429,
58,13.605394,15.409540,0.959245,0.914407,0.932416,0.964446,0.983693,0.453312,0.898932,0.951481,0.973058,99.502389,
59,12.491714,13.605394,0.951959,0.896052,0.919108,0.961016,0.981360,0.421470,0.878936,0.941557,0.968667,96.074470,
60,12.491714,12.491714,0.972444,0.937331,0.956327,0.977494,0.988625,0.504908,0.929373,0.967325,0.982273,100.000000,
61,12.375861,14.603685,0.951892,0.894555,0.920478,0.963158,0.980436,0.422221,0.880892,0.941930,0.968196,95.929606,
62,12.375861,12.375861,0.958032,0.909659,0.933064,0.965431,0.982665,0.448373,0.898730,0.951504,0.973533,98.099057,
63,13.995219,13.995219,0.952953,0.898783,0.922492,0.960452,0.982217,0.429332,0.882099,0.942790,0.968246,97.733811,
64,13.493668,14.479887,0.973115,0.938430,0.957716,0.976649,0.989966,0.503794,0.928231,0.966481,0.981792,100.000000,
65,13.493668,13.493668,0.952455,0.891997,0.919849,0.962796,0.983016,0.422830,0.881775,0.942760,0.968932,97.204325,
66,12.843948,14.090893,0.959569,0.915483,0.935645,0.965792,0.982419,0.456488,0.898713,0.951033,0.973308,98.851917,
67,12.767440,12.843948,0.956050,0.915556,0.930607,0.961715,0.978812,0.452323,0.884270,0.942713,0.967780,97.224957,
68,12.421055,12.767440,0.972678,0.936634,0.957779,0.978197,0.988741,0.496364,0.927314,0.965959,0.981512,100.000000,
69,12.421055,12.421055,0.955130,0.908636,0.928952,0.961622,0.980038,0.439889,0.884516,0.943100,0.968196,96.729569,
70,12.632691,12.632691,0.960833,0.918258,0.937014,0.966477,0.983439,0.454725,0.899651,0.951728,0.973413,98.954881,
71,13.391266,13.391266,0.955226,0.908945,0.928264,0.961810,0.980145,0.440001,0.882704,0.941934,0.967280,97.556575,
72,13.722844,13.870198,0.973155,0.937268,0.958401,0.978821,0.988778,0.497171,0.927616,0.966085,0.981399,100.000000,
73,13.218664,13.722844,0.956017,0.911872,0.930548,0.961700,0.980431,0.447609,0.884753,0.942860,0.968146,97.679012,
74,12.788831,13.218664,0.962171,0.920948,0.939368,0.968587,0.983736,0.462814,0.900648,0.952437,0.974078,99.485663,
75,12.734695,12.788831,0.953215,0.906705,0.926350,0.960024,0.978587,0.440199,0.882730,0.942281,0.968003,96.574466,
76,12.734695,12.734695,0.972822,0.936953,0.957446,0.978104,0.989306,0.497847,0.927501,0.966087,0.981716,100.000000,
77,11.806905,13.185507,0.956161,0.908128,0.931077,0.963017,0.981009,0.441300,0.884646,0.943294,0.968986,96.420998,
78,11.541086,11.806905,0.959955,0.913946,0.937219,0.967460,0.982809,0.449735,0.900505,0.952531,0.974284,97.796667,
79,11.541086,11.541086,0.954087,0.903601,0.927217,0.962128,0.980782,0.430652,0.883210,0.942684,0.968403,95.637762,
80,12.182599,12.182599,0.972701,0.938100,0.958090,0.977476,0.989405,0.497611,0.928077,0.966534,0.981899,100.000000,
81,11.968325,12.417568,0.953462,0.906406,0.926391,0.960303,0.980103,0.439454,0.884676,0.943320,0.968833,95.992383,
82,10.868410,11.968325,0.960035,0.916203,0.936638,0.966870,0.983170,0.454545,0.900121,0.951780,0.973442,97.045693,
83,10.639823,10.868410,0.953199,0.904727,0.924780,0.960216,0.980560,0.434278,0.883775,0.942961,0.968439,94.565873,
84,10.639823,10.639823,0.973002,0.938047,0.958705,0.977740,0.989264,0.499030,0.928412,0.966569,0.981759,100.000000,
85,11.459634,11.459634,0.955628,0.910682,0.928606,0.961652,0.981307,0.445126,0.885624,0.943701,0.968874,95.976187,
86,11.447573,12.035874,0.961051,0.919136,0.938914,0.966466,0.983846,0.457663,0.901035,0.952238,0.973593,97.879150,
87,10.981460,11.447573,0.956596,0.910037,0.931160,0.963541,0.982047,0.436882,0.884769,0.943766,0.969158,95.724799,
88,8.904878,10.981460,0.972744,0.937422,0.958364,0.978015,0.989415,0.497310,0.927828,0.966190,0.981523,99.065651,
89,8.904878,8.904878,0.954132,0.903579,0.927348,0.961672,0.981462,0.431461,0.883763,0.943428,0.969371,93.073605,
90,9.619921,9.619921,0.960031,0.914400,0.937023,0.966270,0.984066,0.450363,0.899680,0.952015,0.974148,95.830107,
91,10.059889,10.059889,0.956427,0.909939,0.929507,0.963402,0.981896,0.443481,0.885455,0.944275,0.969786,94.828345,
92,10.384031,11.543261,0.972740,0.937637,0.957839,0.977780,0.989119,0.497131,0.927825,0.966326,0.981813,100.000000,
93,10.384031,10.384031,0.952518,0.902201,0.924076,0.960193,0.980283,0.433160,0.882778,0.942329,0.968437,94.134590,
94,10.239181,11.445070,0.960311,0.917629,0.937705,0.965971,0.983480,0.456094,0.899815,0.951872,0.973693,96.488754,
95,10.239181,10.239181,0.954341,0.907251,0.927504,0.961570,0.980282,0.440988,0.883728,0.942674,0.968346,94.385318,
96,10.303464,10.539645,0.973230,0.936741,0.958236,0.978666,0.990006,0.498301,0.928658,0.966878,0.982366,100.000000,
97,10.303464,10.303464,0.954200,0.904955,0.926692,0.960867,0.981313,0.440826,0.884096,0.943024,0.968905,94.479353,
98,12.208267,12.208267,0.961033,0.921903,0.939687,0.965779,0.982268,0.465566,0.900842,0.952044,0.973550,98.623566,
99,12.316890,12.316890,0.953663,0.908377,0.926799,0.960031,0.978687,0.444496,0.881738,0.941074,0.967023,96.142768,
100,12.265483,13.616385,0.973877,0.938555,0.958824,0.978486,0.990324,0.503188,0.928884,0.966767,0.981967,100.000000,
101,12.265483,12.265483,0.952808,0.908464,0.925080,0.958865,0.978229,0.446799,0.882451,0.941333,0.966825,95.908920,
102,12.641637,13.025298,0.960024,0.917777,0.936596,0.967098,0.981741,0.458290,0.899169,0.951652,0.973703,98.814036,
103,11.708104,12.641637,0.953597,0.909312,0.928255,0.960400,0.977316,0.439656,0.880487,0.940866,0.967184,95.531336,
104,11.708104,11.708104,0.973121,0.936551,0.958437,0.978815,0.989265,0.498106,0.928559,0.966985,0.982299,100.000000,
105,11.769161,11.769161,0.955590,0.909540,0.930787,0.961057,0.980220,0.444694,0.883664,0.942159,0.967578,96.106870,
106,12.507898,12.507898,0.961622,0.915240,0.937491,0.967964,0.985541,0.455541,0.900858,0.953108,0.974894,99.179833,
107,12.503613,12.706962,0.953194,0.903404,0.925569,0.959831,0.980312,0.435513,0.881566,0.941754,0.967780,96.302393,
108,12.503613,12.503613,0.973153,0.937613,0.958542,0.977658,0.989457,0.502662,0.928383,0.966491,0.982028,100.000000,
109,12.096186,13.210225,0.953863,0.906827,0.924568,0.959458,0.981453,0.443710,0.884394,0.943655,0.969222,96.250529,
110,12.096186,12.096186,0.959470,0.915257,0.935324,0.964695,0.983160,0.457205,0.900373,0.951932,0.973327,98.147178,
111,12.431172,13.495630,0.954874,0.908676,0.927917,0.960786,0.980449,0.445125,0.883225,0.942727,0.968542,96.700486,
112,12.431172,12.431172,0.973445,0.937722,0.958665,0.978294,0.989694,0.503581,0.929432,0.967202,0.982056,100.000000,
113,12.581874,12.973129,0.953809,0.900991,0.925959,0.960886,0.981981,0.438316,0.884040,0.943840,0.969487,96.733407,
114,12.581874,12.581874,0.958915,0.912200,0.934780,0.965463,0.983044,0.454651,0.900004,0.951984,0.973819,98.539148,
115,12.690371,14.368548,0.953087,0.913540,0.926833,0.958061,0.976413,0.451138,0.882528,0.941331,0.966626,96.369891,
116,12.690371,12.690371,0.972983,0.936960,0.958163,0.978463,0.988809,0.500937,0.928781,0.966767,0.981592,100.000000,
117,13.157081,13.839499,0.954135,0.908807,0.926219,0.960704,0.979766,0.448373,0.883615,0.942771,0.967955,97.201621,
118,13.157081,13.157081,0.960330,0.918255,0.937155,0.965673,0.982426,0.465051,0.901609,0.952736,0.973697,99.433536,
119,12.117207,14.815366,0.954997,0.910710,0.925999,0.960118,0.980895,0.450420,0.883188,0.942843,0.968709,96.443900,
120,11.893814,12.117207,0.973166,0.937328,0.958801,0.977416,0.989131,0.502876,0.929067,0.967164,0.982049,100.000000,
