Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.994305,0.984853,0.989660,0.996137,0.998718,0.823660,0.995336,0.997739,0.998596,95.933823,
1,2.993110,2.993110,0.968300,0.941081,0.942881,0.972052,0.988574,0.367516,0.942166,0.974744,0.985998,92.433588,
2,2.483001,3.001437,0.972690,0.943416,0.952235,0.977338,0.990419,0.396048,0.952878,0.979605,0.988697,93.171707,
3,2.267103,2.483001,0.970312,0.940053,0.947678,0.974896,0.989549,0.378198,0.945273,0.976277,0.987086,92.162475,
4,2.267103,2.267103,0.980563,0.955687,0.967209,0.984265,0.993571,0.448892,0.967176,0.986082,0.992285,95.112833,
5,2.503249,2.503249,0.971027,0.940795,0.949129,0.976272,0.989334,0.377868,0.944706,0.975913,0.986927,92.559017,
6,2.741719,3.190380,0.975562,0.947069,0.957641,0.980127,0.991781,0.402110,0.954042,0.980233,0.989018,94.130325,
7,2.741719,2.741719,0.970887,0.940757,0.949998,0.975210,0.989421,0.377987,0.944274,0.975496,0.986429,92.744861,
8,2.149224,3.160897,0.987134,0.966975,0.978161,0.990140,0.996584,0.565510,0.982626,0.992908,0.996101,96.879220,
9,2.149224,2.149224,0.970754,0.942435,0.948260,0.974781,0.989333,0.371506,0.944093,0.975946,0.986834,92.099449,
10,2.891053,2.891053,0.987838,0.968256,0.978850,0.991046,0.996915,0.587348,0.983976,0.993431,0.996248,97.963576,
11,2.969662,2.969662,0.970590,0.939490,0.946754,0.974779,0.990586,0.368597,0.944731,0.976355,0.987051,93.052772,
12,2.913586,3.048843,0.980804,0.955191,0.967353,0.984461,0.994028,0.449395,0.967659,0.986459,0.992464,95.961705,
13,2.913586,2.913586,0.973511,0.944453,0.951971,0.979032,0.990305,0.377879,0.946419,0.976764,0.987147,93.620991,
14,2.974712,3.248104,0.975588,0.946964,0.957317,0.979924,0.991852,0.403118,0.954540,0.980231,0.989123,94.414099,
15,2.974712,2.974712,0.971780,0.942123,0.950691,0.976445,0.989670,0.375655,0.944124,0.975678,0.986689,93.237035,
16,3.126451,3.530510,0.987780,0.967506,0.977934,0.990942,0.997777,0.565513,0.982623,0.992923,0.996055,98.213019,
17,2.670191,3.126451,0.972705,0.941409,0.952513,0.976499,0.991521,0.372293,0.945292,0.976358,0.987144,93.160790,
18,2.335353,2.670191,0.975287,0.946708,0.957186,0.979222,0.991869,0.400524,0.954223,0.980291,0.988948,93.598799,
19,2.335353,2.335353,0.972554,0.942199,0.951147,0.977201,0.990778,0.376169,0.944671,0.975945,0.986790,92.685051,
20,3.128903,3.144007,0.988119,0.969365,0.979083,0.990933,0.997218,0.585906,0.984408,0.993498,0.996300,98.326079,
21,3.128903,3.128903,0.972640,0.941112,0.951531,0.976899,0.991196,0.368864,0.945174,0.976606,0.987102,93.687779,
22,2.817437,3.360403,0.975875,0.947994,0.958992,0.979514,0.991559,0.401462,0.954470,0.980478,0.988818,94.282580,
23,2.817437,2.817437,0.971907,0.942277,0.951924,0.975610,0.989714,0.375869,0.944267,0.975705,0.986491,93.068667,
24,2.958421,2.958421,0.987438,0.967088,0.978818,0.990236,0.996901,0.563730,0.982775,0.992916,0.995927,97.925806,
25,3.111724,3.786428,0.971162,0.942426,0.949223,0.976179,0.989028,0.371531,0.945612,0.976262,0.986561,93.289384,
26,3.029972,3.111724,0.975348,0.947173,0.957907,0.980095,0.990975,0.398611,0.953901,0.979929,0.988597,94.378332,
27,3.029972,3.029972,0.973391,0.943355,0.954720,0.977985,0.990245,0.377128,0.944226,0.975484,0.986212,93.594796,
28,3.138617,3.583854,0.981015,0.954738,0.967282,0.986073,0.993476,0.445846,0.966934,0.985942,0.991923,96.208544,
29,3.033898,3.138617,0.973640,0.943678,0.952596,0.978527,0.991231,0.375366,0.944974,0.976130,0.986849,93.737125,
30,3.033898,3.033898,0.988055,0.968769,0.978567,0.991571,0.997160,0.584328,0.984591,0.993618,0.996518,98.220907,
31,3.269338,3.330955,0.971995,0.942200,0.951260,0.976890,0.989532,0.368408,0.944340,0.975789,0.986658,93.638259,
32,3.269338,3.269338,0.987768,0.967392,0.979603,0.991372,0.996484,0.563019,0.983083,0.993074,0.996043,98.393639,
33,2.486100,3.478899,0.971388,0.944036,0.950134,0.975927,0.988747,0.374502,0.945313,0.976071,0.986444,92.593747,
34,2.486100,2.486100,0.974943,0.947813,0.956729,0.979235,0.990857,0.398446,0.954122,0.980190,0.988739,93.684188,
35,2.989809,3.278352,0.972207,0.941061,0.951797,0.977689,0.989624,0.373251,0.944424,0.975756,0.986330,93.326153,
36,2.989809,2.989809,0.981040,0.955600,0.968004,0.985179,0.993804,0.445327,0.967141,0.986131,0.992299,96.079366,
37,3.216210,3.371692,0.972639,0.942828,0.953087,0.977549,0.989810,0.375100,0.945247,0.976237,0.987167,93.763347,
38,3.183229,3.216210,0.976000,0.947919,0.959438,0.980149,0.991456,0.400750,0.954609,0.980382,0.989093,94.752462,
39,2.774606,3.183229,0.971224,0.939687,0.950859,0.975241,0.989752,0.373453,0.943561,0.975455,0.986843,92.894797,
40,2.774606,2.774606,0.988486,0.968841,0.979600,0.991656,0.997506,0.582633,0.984624,0.993688,0.996429,97.994057,
41,2.409463,3.157815,0.972065,0.939931,0.949046,0.978067,0.990567,0.366406,0.945791,0.977024,0.987352,92.784520,
42,2.409463,2.409463,0.976263,0.947438,0.959128,0.980578,0.991905,0.399537,0.954637,0.980464,0.988835,93.895898,
43,2.333724,2.717667,0.972531,0.941627,0.951583,0.977816,0.990078,0.375775,0.945662,0.976482,0.986850,92.709567,
44,2.333724,2.333724,0.981509,0.955492,0.968337,0.985446,0.994270,0.445646,0.966953,0.985955,0.992184,95.386903,
45,2.573257,3.024466,0.970706,0.940066,0.949587,0.974885,0.989231,0.371858,0.944431,0.975797,0.986495,92.545451,
46,2.573257,2.573257,0.975753,0.948000,0.959046,0.979914,0.990984,0.401843,0.953303,0.979560,0.988557,93.907429,
47,2.551608,3.305539,0.971706,0.939570,0.950507,0.976448,0.990314,0.373447,0.944293,0.975901,0.987084,92.781395,
48,2.551608,2.551608,0.987833,0.967531,0.978949,0.990910,0.996989,0.563679,0.982596,0.992803,0.995849,97.502325,
49,2.390613,3.450482,0.969199,0.936630,0.945670,0.973470,0.989244,0.365989,0.944860,0.975918,0.986454,92.030962,
50,2.390613,2.390613,0.987916,0.968639,0.979139,0.990671,0.996944,0.584269,0.984419,0.993588,0.996423,97.390129,
51,3.016198,3.016198,0.969655,0.937233,0.946035,0.973300,0.990071,0.365437,0.945728,0.976435,0.986682,92.889781,
52,3.500248,3.501557,0.980590,0.955935,0.966464,0.983977,0.993746,0.448328,0.967314,0.986038,0.991812,96.532831,
53,2.787894,3.500248,0.971544,0.940175,0.950481,0.975545,0.990241,0.373347,0.945185,0.975978,0.986450,92.973526,
54,2.653722,2.787894,0.975121,0.946628,0.957172,0.979259,0.991137,0.399924,0.953982,0.979712,0.988536,93.876616,
55,2.653722,2.653722,0.972170,0.941271,0.950963,0.976159,0.990862,0.375804,0.944503,0.975473,0.986355,92.915995,
56,2.961709,3.399944,0.987328,0.966846,0.978311,0.991021,0.996316,0.561656,0.982783,0.992900,0.995931,97.907557,
57,2.961709,2.961709,0.970308,0.941126,0.948438,0.974935,0.988600,0.372728,0.944412,0.975660,0.986500,92.899088,
58,2.871854,3.199983,0.974377,0.946193,0.956117,0.979305,0.990163,0.399396,0.954286,0.980035,0.988918,94.017288,
59,2.871854,2.871854,0.972507,0.942134,0.951768,0.976809,0.990604,0.377282,0.944935,0.976134,0.987040,93.320325,
60,2.629918,3.003606,0.988222,0.968322,0.979059,0.991453,0.997360,0.582448,0.984496,0.993625,0.996456,97.757833,
61,2.629918,2.629918,0.970947,0.941541,0.947889,0.975948,0.989138,0.370402,0.944075,0.975394,0.986267,92.628799,
62,3.007744,3.271484,0.974259,0.945319,0.955414,0.979272,0.990397,0.402321,0.954777,0.980363,0.988947,94.161367,
63,2.914592,3.007744,0.972379,0.941205,0.950875,0.977650,0.990409,0.377700,0.945763,0.976587,0.987252,93.379776,
64,2.316711,2.914592,0.987415,0.967407,0.978393,0.990643,0.996598,0.560633,0.982947,0.993049,0.996161,97.164267,
65,2.316711,2.316711,0.974868,0.945954,0.952591,0.979705,0.992487,0.384081,0.948320,0.977789,0.987979,93.322816,
66,2.666735,2.666735,0.976174,0.946864,0.957796,0.981050,0.992138,0.406543,0.956098,0.980776,0.988932,94.187491,
67,3.083303,3.083303,0.975103,0.946153,0.954774,0.980683,0.991202,0.384490,0.945154,0.975674,0.986227,94.018151,
68,2.798364,3.178755,0.980776,0.954931,0.967141,0.985919,0.992875,0.444931,0.967215,0.986124,0.992035,95.776377,
69,2.798364,2.798364,0.972864,0.942771,0.952597,0.977776,0.989689,0.375033,0.944087,0.975320,0.986274,93.218382,
70,3.117213,3.179531,0.988294,0.968239,0.978930,0.991485,0.997407,0.581513,0.984950,0.993766,0.996463,98.380519,
71,2.707632,3.117213,0.971376,0.941876,0.949300,0.974992,0.989647,0.370847,0.944951,0.975670,0.985983,92.800026,
72,2.529546,2.707632,0.987283,0.966993,0.977787,0.990587,0.996514,0.562650,0.982783,0.992649,0.995664,97.336015,
73,2.529546,2.529546,0.972509,0.942668,0.950911,0.976253,0.990702,0.374395,0.946716,0.976835,0.986813,92.949442,
74,2.542683,2.735788,0.975534,0.947322,0.957117,0.979050,0.991801,0.401237,0.954980,0.980473,0.988902,93.898417,
75,2.542683,2.542683,0.971560,0.940141,0.950260,0.976087,0.989768,0.375837,0.945311,0.975756,0.986318,92.668919,
76,2.634978,3.883925,0.980659,0.955286,0.967065,0.984152,0.993541,0.449178,0.966817,0.985573,0.991711,95.499179,
77,2.634978,2.634978,0.972164,0.942798,0.951618,0.975310,0.989995,0.378785,0.944412,0.975379,0.986131,92.864063,
78,3.149047,3.179606,0.974987,0.946396,0.957076,0.978403,0.991161,0.402825,0.953215,0.979498,0.988527,94.404027,
79,3.149047,3.149047,0.970154,0.938466,0.947763,0.973876,0.989519,0.377224,0.944112,0.975518,0.986852,93.092126,
80,2.588830,3.465002,0.987913,0.968359,0.978587,0.990616,0.997189,0.582121,0.984574,0.993549,0.996362,97.629960,
