Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.977480,0.952304,0.961201,0.979642,0.990412,0.519880,0.937436,0.970672,0.983567,90.087350,
1,7.243034,7.978626,0.956919,0.912823,0.927684,0.960616,0.980463,0.436794,0.891056,0.946595,0.969700,92.059227,
2,6.722310,7.243034,0.962883,0.921993,0.936348,0.966691,0.984197,0.444294,0.901648,0.952779,0.973600,93.339543,
3,6.678193,6.722310,0.958213,0.917383,0.928376,0.961839,0.981218,0.431142,0.888769,0.945647,0.969296,91.652396,
4,6.678193,6.678193,0.973850,0.942454,0.956450,0.976227,0.989286,0.481601,0.927532,0.966005,0.980955,96.819067,
5,7.010418,7.010418,0.958882,0.919409,0.932925,0.961248,0.980491,0.437427,0.890767,0.946937,0.970395,92.293973,
6,7.241679,7.241679,0.963695,0.926753,0.938017,0.967611,0.983061,0.449006,0.902142,0.952880,0.973391,94.066183,
7,7.735896,7.828122,0.958722,0.917418,0.929803,0.961650,0.981717,0.436350,0.890651,0.946697,0.970050,93.007271,
8,7.570023,7.735896,0.974214,0.945404,0.957436,0.976296,0.988480,0.485268,0.926947,0.965530,0.980640,97.834865,
9,7.570023,7.570023,0.958904,0.915277,0.931205,0.961897,0.981493,0.438288,0.891229,0.946981,0.970120,92.884431,
10,7.518906,8.707140,0.963073,0.922365,0.937091,0.966554,0.984072,0.445162,0.901435,0.952667,0.973840,94.261405,
11,7.518906,7.518906,0.958548,0.913079,0.929855,0.961925,0.982127,0.433682,0.890584,0.946932,0.970482,92.782234,
12,7.596154,7.596154,0.974236,0.943582,0.955995,0.976579,0.989436,0.483339,0.928259,0.966522,0.981507,97.983286,
13,6.828079,8.209648,0.958731,0.915992,0.929305,0.962046,0.981831,0.437003,0.890448,0.946632,0.970581,92.064808,
14,6.828079,6.828079,0.964631,0.927305,0.939690,0.968509,0.983565,0.455396,0.902380,0.952823,0.973576,93.822756,
15,7.126468,7.126468,0.958144,0.914535,0.928352,0.961374,0.981744,0.439591,0.890880,0.947013,0.970624,92.282212,
16,7.366617,7.366617,0.974629,0.944671,0.957206,0.976767,0.989247,0.487062,0.928147,0.966393,0.980939,97.764634,
17,7.704254,8.125947,0.959447,0.918600,0.931296,0.962066,0.981466,0.446316,0.891157,0.946941,0.969835,93.116421,
18,7.494713,7.704254,0.963345,0.921971,0.937456,0.966341,0.984225,0.449066,0.901507,0.952443,0.973278,94.237693,
19,7.159774,7.494713,0.962515,0.924239,0.937678,0.964198,0.983045,0.448378,0.893338,0.948502,0.971240,93.359658,
20,7.159774,7.159774,0.973666,0.942661,0.956365,0.975384,0.989031,0.484755,0.927782,0.966128,0.981424,97.355569,
21,7.211884,7.211884,0.961709,0.922003,0.935837,0.964003,0.982735,0.452116,0.893466,0.948276,0.970869,93.203093,
22,8.004170,8.924140,0.963397,0.922971,0.937454,0.966231,0.984460,0.449815,0.901676,0.952706,0.973825,94.852239,
23,8.004170,8.004170,0.959432,0.922381,0.930355,0.962061,0.981360,0.439003,0.890509,0.946450,0.969879,93.420838,
24,7.593330,8.061573,0.973375,0.942713,0.955893,0.975853,0.988233,0.483649,0.928395,0.966984,0.982226,97.872060,
25,7.593330,7.593330,0.958844,0.916242,0.931150,0.960603,0.982211,0.439058,0.890715,0.947116,0.970580,92.937784,
26,7.616158,7.701142,0.961716,0.918330,0.936678,0.964721,0.983465,0.443181,0.901762,0.952959,0.974051,94.106527,
27,7.616069,7.616158,0.958938,0.915518,0.932268,0.961275,0.982095,0.438088,0.890732,0.946865,0.970702,92.981885,
28,6.898648,7.616069,0.973849,0.944187,0.957079,0.976353,0.988283,0.486063,0.928728,0.966962,0.981936,97.184674,
29,6.898648,6.898648,0.959463,0.919659,0.931509,0.962259,0.981454,0.443189,0.891721,0.946908,0.969996,92.259611,
30,7.151423,7.539910,0.963542,0.925292,0.938339,0.967687,0.982912,0.453154,0.903179,0.953513,0.974226,94.026903,
31,7.079574,7.151423,0.958472,0.920920,0.930016,0.961076,0.980588,0.443957,0.893159,0.948011,0.970937,92.366618,
32,6.854707,7.079574,0.974163,0.945065,0.957609,0.976263,0.988602,0.489769,0.929147,0.967123,0.981781,97.198039,
33,6.854707,6.854707,0.961149,0.923980,0.933460,0.963586,0.982331,0.455348,0.893137,0.947939,0.970914,92.679532,
34,7.185770,7.185770,0.962391,0.923509,0.935383,0.965635,0.983212,0.454981,0.902844,0.953021,0.973450,93.734221,
35,7.783630,7.783630,0.958127,0.915957,0.928624,0.962327,0.980517,0.446606,0.892870,0.947972,0.970631,93.027532,
36,7.983915,7.983915,0.973686,0.944542,0.956406,0.975794,0.988393,0.491963,0.928634,0.966856,0.981766,98.323895,
37,8.082557,8.249361,0.958831,0.919177,0.929883,0.962133,0.981148,0.447174,0.892424,0.947297,0.970342,93.446706,
38,8.044311,8.082557,0.961896,0.921679,0.935546,0.965825,0.982550,0.451981,0.902153,0.952843,0.973618,94.563282,
39,8.044311,8.044311,0.958117,0.914312,0.929739,0.961379,0.981329,0.440780,0.891832,0.947611,0.970920,93.313995,
40,7.522001,8.055641,0.972876,0.941718,0.954883,0.975682,0.988054,0.488376,0.928382,0.966867,0.981910,97.655578,
41,7.289643,7.522001,0.958308,0.915553,0.930693,0.961577,0.980646,0.444152,0.890868,0.946573,0.970075,92.429460,
42,7.110875,7.289643,0.963994,0.925710,0.940141,0.966690,0.983571,0.455858,0.903115,0.953588,0.974337,94.089551,
43,7.110875,7.110875,0.958897,0.920772,0.930886,0.960858,0.980999,0.448194,0.891917,0.947840,0.970932,92.479610,
44,7.394004,7.394004,0.973722,0.944396,0.955500,0.975077,0.989166,0.489631,0.928314,0.966656,0.981818,97.680668,
45,7.938422,7.938422,0.960129,0.924722,0.933268,0.961128,0.981565,0.454718,0.892041,0.947459,0.970737,93.604298,
46,7.943675,8.060074,0.961954,0.919776,0.935166,0.965667,0.983245,0.451351,0.902131,0.952760,0.973748,94.474690,
47,7.943675,7.943675,0.960243,0.923068,0.931353,0.962285,0.981991,0.449256,0.892226,0.947744,0.970836,93.656290,
48,7.268027,8.278992,0.973496,0.942439,0.955118,0.974783,0.989302,0.487049,0.927701,0.966252,0.981643,97.460622,
49,7.268027,7.268027,0.958701,0.916941,0.929655,0.960460,0.981875,0.444641,0.891198,0.946667,0.970147,92.499462,
50,7.663664,7.663664,0.964447,0.925459,0.939249,0.966505,0.985075,0.454952,0.903327,0.953588,0.974077,94.768098,
51,8.609735,8.609735,0.958451,0.916877,0.930117,0.961013,0.980890,0.443470,0.891789,0.947242,0.970265,93.918288,
52,8.780776,8.780776,0.973971,0.943277,0.956251,0.976349,0.988694,0.489120,0.928181,0.966309,0.981102,99.166933,
53,8.837463,8.847064,0.958155,0.916133,0.927905,0.961758,0.980915,0.446114,0.891153,0.946691,0.969858,94.039038,
54,8.128787,8.837463,0.962096,0.922143,0.936492,0.965610,0.982479,0.450561,0.901843,0.952667,0.973574,94.685710,
55,7.403520,8.128787,0.958923,0.918890,0.929850,0.962308,0.980912,0.443003,0.891289,0.947244,0.970647,92.758424,
56,6.670798,7.403520,0.973130,0.942495,0.954667,0.975505,0.988188,0.488433,0.928069,0.966493,0.981766,96.740000,
57,6.670798,6.670798,0.958311,0.918377,0.929618,0.961230,0.980140,0.447423,0.891038,0.946800,0.970043,91.758993,
58,6.719867,6.719867,0.961919,0.921583,0.934483,0.964650,0.983779,0.455135,0.902634,0.953123,0.974017,93.170934,
59,7.165843,7.165843,0.958471,0.919130,0.928023,0.961304,0.981317,0.450883,0.891766,0.947554,0.970786,92.422948,
60,7.836376,7.836376,0.973927,0.945501,0.956517,0.976287,0.987951,0.493310,0.928389,0.966572,0.981486,98.179937,
61,8.044163,8.203473,0.958252,0.917202,0.929318,0.960866,0.980904,0.446568,0.891875,0.947561,0.970866,93.333908,
62,7.904835,8.044163,0.962833,0.925830,0.935656,0.964999,0.983520,0.456458,0.901707,0.952864,0.973761,94.624379,
63,7.669239,7.904835,0.959146,0.921144,0.929297,0.960697,0.981814,0.449773,0.891460,0.947431,0.970847,93.113137,
64,7.440561,7.669239,0.973513,0.943526,0.955278,0.975651,0.988395,0.491813,0.928187,0.966707,0.981607,97.671595,
65,7.365259,7.440561,0.957172,0.913670,0.925778,0.959740,0.981495,0.443288,0.891242,0.947501,0.970550,92.346127,
