Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.971462,0.938832,0.949076,0.978861,0.989149,0.374558,0.927060,0.965748,0.980997,88.779478,
1,2.993110,2.993110,0.972529,0.937170,0.950780,0.980437,0.990465,0.378055,0.932906,0.969623,0.982988,92.830551,
2,2.483001,3.001437,0.972318,0.933604,0.947026,0.981694,0.992229,0.373041,0.936804,0.972262,0.984507,92.453593,
3,2.267103,2.483001,0.972991,0.932581,0.945696,0.982527,0.994372,0.377616,0.940475,0.974760,0.986435,92.606429,
4,2.267103,2.267103,0.973415,0.936941,0.949547,0.982206,0.991969,0.381498,0.941252,0.974635,0.986378,92.679150,
5,2.503249,2.503249,0.974045,0.932206,0.945314,0.985538,0.994992,0.378737,0.942730,0.976440,0.988060,93.310334,
6,2.741719,3.190380,0.975172,0.936672,0.948738,0.984612,0.995529,0.378142,0.943196,0.976544,0.988219,93.846032,
7,2.741719,2.741719,0.973724,0.932239,0.946386,0.984532,0.994492,0.377204,0.943143,0.976692,0.988181,93.542250,
8,2.149224,3.160897,0.974554,0.936439,0.950035,0.983270,0.993874,0.378629,0.943016,0.975821,0.986931,92.892045,
9,2.149224,2.149224,0.975582,0.934629,0.948583,0.985487,0.996316,0.378136,0.942718,0.976393,0.987415,93.175451,
10,2.891053,2.891053,0.975534,0.935470,0.947824,0.984985,0.996619,0.378991,0.943265,0.976976,0.988177,94.109316,
11,2.969662,2.969662,0.975003,0.930999,0.945582,0.984831,0.997957,0.373141,0.943403,0.977204,0.988467,94.132382,
12,2.913586,3.048843,0.975230,0.934293,0.948033,0.984989,0.996167,0.375648,0.944509,0.977210,0.988210,94.093180,
13,2.913586,2.913586,0.976591,0.935478,0.949194,0.987334,0.996454,0.379778,0.944992,0.977756,0.988365,94.412529,
14,2.974712,3.248104,0.975967,0.935591,0.949705,0.984586,0.997168,0.379385,0.947163,0.978875,0.989147,94.467177,
15,2.974712,2.974712,0.975914,0.934877,0.948381,0.985575,0.997218,0.377743,0.947440,0.979047,0.988889,94.446817,
16,3.126451,3.530510,0.972606,0.932663,0.945939,0.982042,0.993515,0.378296,0.945780,0.977487,0.987948,93.765232,
17,2.670191,3.126451,0.975404,0.931631,0.949416,0.984826,0.997263,0.378138,0.947508,0.978804,0.988898,93.976354,
18,2.335353,2.670191,0.975934,0.933786,0.947925,0.986148,0.997552,0.376740,0.947318,0.979030,0.989239,93.741997,
19,2.335353,2.335353,0.976161,0.934001,0.945658,0.987071,0.998332,0.374821,0.945823,0.978449,0.988918,93.740300,
20,3.128903,3.144007,0.976572,0.936628,0.950607,0.984612,0.997803,0.376846,0.944520,0.977139,0.988113,94.613798,
21,3.128903,3.128903,0.975613,0.930859,0.946408,0.985270,0.998751,0.372127,0.943665,0.977380,0.988416,94.451563,
22,2.817437,3.360403,0.975389,0.935268,0.948524,0.984557,0.996188,0.376066,0.943561,0.976674,0.987678,93.947447,
23,2.817437,2.817437,0.975013,0.931927,0.946494,0.985267,0.996819,0.375106,0.943878,0.976979,0.987995,93.908598,
24,2.958421,2.958421,0.974606,0.934891,0.948398,0.983260,0.995373,0.378476,0.946334,0.977720,0.987861,94.003800,
25,3.111724,3.786428,0.974765,0.931921,0.944910,0.985383,0.997388,0.373338,0.943612,0.976759,0.987664,94.160598,
26,3.029972,3.111724,0.975715,0.935196,0.949436,0.985512,0.996391,0.374055,0.944067,0.976908,0.987937,94.297858,
27,3.029972,3.029972,0.976839,0.934911,0.951505,0.986400,0.997418,0.378401,0.945643,0.977939,0.988446,94.618543,
28,3.138617,3.583854,0.976794,0.936842,0.951659,0.986860,0.996009,0.380123,0.948270,0.978484,0.988241,94.743814,
29,3.033898,3.138617,0.979678,0.938514,0.952484,0.990258,0.999832,0.384409,0.951505,0.981130,0.990651,95.549739,
30,3.033898,3.033898,0.977906,0.937286,0.952367,0.986647,0.998910,0.380703,0.951733,0.980903,0.990409,95.148948,
31,3.269338,3.330955,0.977811,0.936343,0.952472,0.987203,0.998318,0.385278,0.954149,0.982131,0.990911,95.490955,
32,3.269338,3.269338,0.978067,0.941224,0.956460,0.985911,0.996320,0.388468,0.956753,0.982714,0.991056,95.583964,
33,2.486100,3.478899,0.978030,0.940018,0.955128,0.986712,0.996769,0.390431,0.954108,0.981977,0.990579,94.588373,
34,2.486100,2.486100,0.977675,0.939197,0.953011,0.987395,0.996701,0.384912,0.952841,0.981503,0.990568,94.499419,
35,2.989809,3.278352,0.977497,0.934660,0.948726,0.988502,0.998995,0.378806,0.951286,0.981125,0.990287,95.013591,
36,2.989809,2.989809,0.976623,0.936965,0.951224,0.985639,0.997086,0.380039,0.949488,0.979484,0.989495,94.683761,
37,3.216210,3.371692,0.975731,0.933551,0.946594,0.986658,0.997535,0.375947,0.945868,0.978269,0.989074,94.665515,
38,3.183229,3.216210,0.976086,0.935770,0.949392,0.984891,0.997510,0.374658,0.944836,0.977397,0.988229,94.598082,
39,2.774606,3.183229,0.974321,0.930518,0.943881,0.984480,0.997506,0.370176,0.943730,0.977236,0.988441,93.769293,
40,2.774606,2.774606,0.975348,0.936301,0.948051,0.984321,0.996051,0.374264,0.944910,0.976893,0.987771,93.913619,
41,2.409463,3.157815,0.975315,0.931814,0.944638,0.985530,0.998413,0.370239,0.943743,0.977485,0.988532,93.578617,
42,2.409463,2.409463,0.976715,0.935812,0.947936,0.986672,0.998103,0.373433,0.945341,0.977469,0.987703,93.806524,
43,2.333724,2.717667,0.974886,0.930905,0.944863,0.986507,0.996654,0.371648,0.943000,0.976459,0.987619,93.276625,
44,2.333724,2.333724,0.976054,0.935869,0.948889,0.985326,0.996674,0.378429,0.945487,0.977435,0.987912,93.581420,
45,2.573257,3.024466,0.974296,0.930560,0.942234,0.985743,0.997351,0.370277,0.944640,0.977486,0.987930,93.504060,
46,2.573257,2.573257,0.976692,0.937292,0.951009,0.986476,0.996227,0.381282,0.947638,0.978183,0.988186,94.048716,
47,2.551608,3.305539,0.975863,0.932414,0.947171,0.986091,0.998001,0.375574,0.949827,0.980121,0.989648,94.066696,
48,2.551608,2.551608,0.976504,0.940470,0.950230,0.984594,0.995972,0.388532,0.949286,0.978783,0.988452,94.018993,
49,2.390613,3.450482,0.974790,0.929915,0.945288,0.984489,0.997981,0.373177,0.948656,0.978779,0.988443,93.498618,
50,2.390613,2.390613,0.976084,0.936745,0.949150,0.983756,0.997464,0.380279,0.947722,0.978677,0.988701,93.772421,
51,3.016198,3.016198,0.974478,0.928424,0.943650,0.985291,0.997798,0.369516,0.944373,0.976940,0.987310,93.979473,
