Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.992975,0.982375,0.987875,0.994795,0.998186,0.668907,0.988166,0.993916,0.996345,95.384335,
1,12.545672,12.545672,0.991763,0.978661,0.985779,0.993959,0.998041,0.624925,0.983356,0.992040,0.995269,100.000000,
2,12.699924,12.699924,0.991772,0.978545,0.985741,0.993918,0.998157,0.626194,0.983920,0.992371,0.995535,100.000000,
3,12.233448,12.879362,0.991863,0.978676,0.986141,0.994254,0.997861,0.622196,0.984450,0.992741,0.995618,100.000000,
4,11.826159,12.233448,0.991852,0.978767,0.985981,0.994466,0.997674,0.611836,0.984485,0.992712,0.995793,100.000000,
5,11.826159,11.826159,0.992063,0.979481,0.986452,0.994539,0.997423,0.606116,0.984717,0.992868,0.995915,100.000000,
6,12.701688,12.711871,0.992088,0.979081,0.986508,0.994506,0.997583,0.601833,0.984644,0.992771,0.995788,100.000000,
7,12.701688,12.701688,0.991879,0.978480,0.985856,0.994315,0.997740,0.598305,0.984382,0.992701,0.995734,100.000000,
8,13.041832,13.041832,0.992348,0.979203,0.986366,0.994369,0.998270,0.601759,0.984423,0.992739,0.995818,100.000000,
9,12.819995,13.058935,0.991872,0.979394,0.986084,0.993764,0.997627,0.597010,0.983939,0.992367,0.995589,100.000000,
10,12.819995,12.819995,0.991860,0.978496,0.984976,0.994259,0.998145,0.601455,0.983998,0.992462,0.995551,100.000000,
11,13.369892,13.369892,0.992316,0.979936,0.986929,0.994493,0.997805,0.607980,0.984364,0.992679,0.995766,100.000000,
12,13.422387,13.422387,0.992895,0.982687,0.987559,0.994660,0.997950,0.654576,0.988533,0.994182,0.996549,100.000000,
13,12.598223,13.590824,0.991131,0.978018,0.984358,0.993780,0.997523,0.615666,0.983809,0.992300,0.995521,100.000000,
14,12.197645,12.598223,0.991245,0.978435,0.985090,0.993379,0.997669,0.620344,0.984491,0.992838,0.995941,100.000000,
15,10.726541,12.197645,0.991236,0.978924,0.985563,0.993219,0.997439,0.627567,0.984760,0.992971,0.996001,100.000000,
16,10.726541,10.726541,0.991110,0.978900,0.985324,0.993691,0.996943,0.630732,0.984817,0.993031,0.996138,100.000000,
17,10.544472,10.831574,0.991039,0.978967,0.985415,0.993434,0.996987,0.630165,0.985000,0.993091,0.996134,100.000000,
18,10.544472,10.544472,0.991683,0.979481,0.986057,0.993746,0.997930,0.633054,0.985410,0.993337,0.996213,100.000000,
19,11.336177,11.336177,0.991701,0.979237,0.986113,0.993663,0.998021,0.635887,0.985346,0.993248,0.996146,100.000000,
20,11.370445,11.370445,0.991706,0.978882,0.985780,0.994243,0.997598,0.631684,0.985853,0.993477,0.996185,100.000000,
21,11.139047,11.820625,0.991794,0.978824,0.986033,0.993668,0.998029,0.635641,0.985736,0.993443,0.996134,100.000000,
22,11.139047,11.139047,0.991633,0.977997,0.985725,0.993508,0.998309,0.641738,0.985608,0.993388,0.996278,100.000000,
23,10.894889,11.786671,0.991943,0.978491,0.986011,0.994328,0.998094,0.650503,0.986081,0.993783,0.996503,100.000000,
24,10.894889,10.894889,0.992935,0.981941,0.988033,0.994788,0.998174,0.693848,0.989442,0.994711,0.996876,100.000000,
25,11.468954,11.468954,0.991755,0.978576,0.986271,0.993987,0.997799,0.658818,0.984894,0.992919,0.995950,100.000000,
26,12.282783,12.282783,0.991876,0.978352,0.986812,0.994235,0.997533,0.662382,0.985159,0.993127,0.996042,100.000000,
27,12.450385,12.450385,0.992092,0.977802,0.986518,0.994141,0.998365,0.668309,0.985253,0.993236,0.996241,100.000000,
28,12.664216,12.664216,0.992175,0.977532,0.986452,0.994624,0.998303,0.672911,0.985300,0.993383,0.996341,100.000000,
29,12.633459,13.255141,0.992121,0.977702,0.986461,0.994714,0.997986,0.677349,0.985124,0.993266,0.996277,100.000000,
30,12.633459,12.633459,0.991953,0.977440,0.986296,0.994390,0.997972,0.678381,0.984998,0.993282,0.996283,100.000000,
31,13.399538,13.687071,0.991796,0.977536,0.985907,0.994177,0.997998,0.678380,0.984493,0.992891,0.996051,100.000000,
32,13.399538,13.399538,0.992064,0.978011,0.986494,0.994557,0.997865,0.685034,0.984733,0.993017,0.996057,100.000000,
33,14.292752,14.292752,0.991757,0.977348,0.986123,0.994162,0.997642,0.684311,0.984378,0.992805,0.995982,100.000000,
34,14.317029,14.317029,0.992127,0.977148,0.986277,0.994622,0.998197,0.686062,0.984695,0.993061,0.996193,100.000000,
35,14.093438,15.442009,0.992280,0.977309,0.986886,0.994640,0.998225,0.686822,0.984678,0.993086,0.996220,100.000000,
36,14.093438,14.093438,0.991802,0.977849,0.986704,0.994189,0.997445,0.719694,0.987699,0.993573,0.996171,100.000000,
37,13.784670,14.254171,0.991593,0.976170,0.985641,0.994434,0.997681,0.686656,0.983787,0.992473,0.995754,100.000000,
