Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.985459,0.960581,0.976283,0.990419,0.995521,0.510110,0.956318,0.979885,0.988491,92.666722,
1,12.545672,12.545672,0.969056,0.931836,0.948217,0.975367,0.989028,0.413198,0.912669,0.958689,0.977222,100.000000,
2,12.699924,12.699924,0.977493,0.943161,0.963781,0.982848,0.993132,0.445342,0.937899,0.971598,0.984502,100.000000,
3,12.233448,12.879362,0.967942,0.928679,0.947832,0.974910,0.987699,0.394621,0.908410,0.956526,0.975954,100.000000,
4,11.826159,12.233448,0.981891,0.950743,0.971272,0.987896,0.994006,0.450897,0.945425,0.975289,0.986391,100.000000,
5,11.826159,11.826159,0.966990,0.927237,0.944243,0.972510,0.988524,0.382421,0.908672,0.956441,0.976135,99.846917,
6,12.701688,12.711871,0.978354,0.943366,0.964418,0.983565,0.993594,0.425952,0.937631,0.971456,0.984384,100.000000,
7,12.701688,12.701688,0.966908,0.926385,0.944862,0.975179,0.985979,0.379500,0.909457,0.956912,0.975953,100.000000,
8,13.041832,13.041832,0.983778,0.953454,0.973443,0.988628,0.995474,0.463516,0.953462,0.979580,0.989166,100.000000,
9,12.819995,13.058935,0.966097,0.929184,0.943731,0.969755,0.987355,0.379019,0.908547,0.957081,0.976440,100.000000,
10,12.819995,12.819995,0.978036,0.942421,0.963488,0.983178,0.993769,0.421569,0.935799,0.971206,0.984651,100.000000,
11,13.369892,13.369892,0.967445,0.928956,0.942677,0.975548,0.987801,0.386871,0.907684,0.957045,0.976920,100.000000,
12,13.422387,13.422387,0.980052,0.949919,0.967962,0.985044,0.993172,0.454105,0.944342,0.975380,0.986706,100.000000,
13,12.598223,13.590824,0.965365,0.927056,0.942584,0.971709,0.986846,0.390575,0.906695,0.956375,0.976446,100.000000,
14,12.197645,12.598223,0.976754,0.944510,0.962568,0.982740,0.991686,0.439266,0.936183,0.971169,0.984539,100.000000,
15,10.726541,12.197645,0.965744,0.928606,0.945729,0.971271,0.986485,0.405071,0.911293,0.958475,0.977834,98.744391,
16,10.726541,10.726541,0.979465,0.954342,0.968212,0.984300,0.991474,0.476261,0.948845,0.976672,0.987144,100.000000,
17,10.544472,10.831574,0.963998,0.927249,0.942787,0.970370,0.985301,0.402858,0.911838,0.958535,0.977819,98.190909,
18,10.544472,10.544472,0.976868,0.944607,0.964600,0.982239,0.991893,0.445867,0.938711,0.972409,0.985004,100.000000,
19,11.336177,11.336177,0.965709,0.926928,0.943762,0.972314,0.987665,0.400760,0.910019,0.957828,0.976989,99.239858,
20,11.370445,11.370445,0.980517,0.948991,0.969438,0.985824,0.993770,0.469628,0.949751,0.977675,0.987742,100.000000,
21,11.139047,11.820625,0.966428,0.928607,0.944273,0.970789,0.988504,0.405935,0.910428,0.958087,0.977520,99.256869,
22,11.139047,11.139047,0.976978,0.942526,0.963375,0.982260,0.992628,0.456087,0.939790,0.972840,0.985373,100.000000,
23,10.894889,11.786671,0.967378,0.927761,0.947268,0.974081,0.987273,0.416497,0.912975,0.959578,0.978200,99.346477,
24,10.894889,10.894889,0.981052,0.951116,0.971270,0.985747,0.993528,0.496640,0.953790,0.979451,0.988982,100.000000,
25,11.468954,11.468954,0.965107,0.922353,0.942783,0.972902,0.986926,0.419783,0.908618,0.957133,0.977059,99.228422,
26,12.282783,12.282783,0.976371,0.940138,0.962888,0.982230,0.991866,0.476255,0.938703,0.972396,0.985040,100.000000,
27,12.450385,12.450385,0.966223,0.922418,0.942667,0.974110,0.987781,0.432782,0.908939,0.957169,0.976627,100.000000,
28,12.664216,12.664216,0.981012,0.946792,0.969803,0.986539,0.994268,0.507415,0.947885,0.976581,0.987352,100.000000,
29,12.633459,13.255141,0.967115,0.923340,0.944158,0.974651,0.988462,0.445664,0.911296,0.958312,0.977780,100.000000,
30,12.633459,12.633459,0.977658,0.940629,0.963567,0.983714,0.992956,0.497668,0.940251,0.973027,0.985644,100.000000,
31,13.399538,13.687071,0.968612,0.926359,0.944781,0.975839,0.990497,0.454880,0.913169,0.959571,0.978535,100.000000,
32,13.399538,13.399538,0.983202,0.954442,0.971554,0.988603,0.994965,0.552384,0.952333,0.978233,0.987844,100.000000,
33,14.292752,14.292752,0.968085,0.925993,0.943499,0.974531,0.990284,0.461494,0.911353,0.958414,0.977764,100.000000,
34,14.317029,14.317029,0.978393,0.940526,0.963434,0.985371,0.993269,0.505222,0.938222,0.972560,0.985388,100.000000,
35,14.093438,15.442009,0.968004,0.927946,0.945142,0.974658,0.988310,0.459959,0.907676,0.956593,0.976724,100.000000,
36,14.093438,14.093438,0.979983,0.945432,0.967779,0.985933,0.993686,0.523099,0.944932,0.975681,0.987058,100.000000,
37,13.784670,14.254171,0.967353,0.922026,0.942187,0.975588,0.989638,0.448735,0.905119,0.955543,0.976043,100.000000,
38,13.400051,13.784670,0.977649,0.938510,0.962046,0.984067,0.993869,0.500317,0.934604,0.970726,0.984623,100.000000,
39,13.400051,13.400051,0.966343,0.923211,0.941844,0.975436,0.987527,0.449816,0.906225,0.956025,0.976431,100.000000,
40,11.552048,13.506819,0.982144,0.950366,0.972615,0.987243,0.994497,0.533794,0.952106,0.979030,0.988908,100.000000,
41,11.552048,11.552048,0.966145,0.923199,0.943295,0.974614,0.987254,0.450033,0.905836,0.956095,0.976429,99.460388,
42,12.160062,12.330344,0.977014,0.939607,0.964374,0.983947,0.991352,0.498220,0.936188,0.971693,0.985025,100.000000,
