n:1 mse_avg:8.96 mse_y:9.98 mse_u:8.04 mse_v:5.78 psnr_avg:38.61 psnr_y:38.14 psnr_u:39.08 psnr_v:40.51 
n:40 mse_avg:13.12 mse_y:14.88 mse_u:11.25 mse_v:7.92 psnr_avg:36.95 psnr_y:36.40 psnr_u:37.62 psnr_v:39.14 
n:41 mse_avg:13.36 mse_y:15.25 mse_u:11.18 mse_v:7.96 psnr_avg:36.87 psnr_y:36.30 psnr_u:37.65 psnr_v:39.12 
n:42 mse_avg:12.95 mse_y:14.76 mse_u:10.85 mse_v:7.78 psnr_avg:37.01 psnr_y:36.44 psnr_u:37.78 psnr_v:39.22 
n:43 mse_avg:13.03 mse_y:14.88 mse_u:10.83 mse_v:7.81 psnr_avg:36.98 psnr_y:36.41 psnr_u:37.78 psnr_v:39.20 
n:44 mse_avg:13.17 mse_y:15.08 mse_u:10.81 mse_v:7.87 psnr_avg:36.94 psnr_y:36.35 psnr_u:37.79 psnr_v:39.17 
n:45 mse_avg:13.20 mse_y:15.10 mse_u:10.91 mse_v:7.91 psnr_avg:36.92 psnr_y:36.34 psnr_u:37.75 psnr_v:39.15 
n:46 mse_avg:12.92 mse_y:14.62 mse_u:11.14 mse_v:7.90 psnr_avg:37.02 psnr_y:36.48 psnr_u:37.66 psnr_v:39.15 
n:47 mse_avg:12.79 mse_y:14.45 mse_u:11.12 mse_v:7.80 psnr_avg:37.06 psnr_y:36.53 psnr_u:37.67 psnr_v:39.21 
n:48 mse_avg:12.67 mse_y:14.29 mse_u:11.13 mse_v:7.75 psnr_avg:37.10 psnr_y:36.58 psnr_u:37.66 psnr_v:39.24 
n:49 mse_avg:11.93 mse_y:12.96 mse_u:11.69 mse_v:8.04 psnr_avg:37.37 psnr_y:37.01 psnr_u:37.45 psnr_v:39.08 
n:50 mse_avg:13.47 mse_y:15.20 mse_u:11.82 mse_v:8.22 psnr_avg:36.84 psnr_y:36.31 psnr_u:37.40 psnr_v:38.98 
n:51 mse_avg:13.13 mse_y:14.81 mse_u:11.50 mse_v:8.01 psnr_avg:36.95 psnr_y:36.43 psnr_u:37.52 psnr_v:39.09 
n:52 mse_avg:13.57 mse_y:15.43 mse_u:11.54 mse_v:8.16 psnr_avg:36.80 psnr_y:36.25 psnr_u:37.51 psnr_v:39.01 
n:53 mse_avg:13.38 mse_y:15.20 mse_u:11.43 mse_v:8.08 psnr_avg:36.87 psnr_y:36.31 psnr_u:37.55 psnr_v:39.06 
n:54 mse_avg:13.68 mse_y:15.59 mse_u:11.57 mse_v:8.15 psnr_avg:36.77 psnr_y:36.20 psnr_u:37.50 psnr_v:39.02 
n:55 mse_avg:13.70 mse_y:15.58 mse_u:11.76 mse_v:8.14 psnr_avg:36.76 psnr_y:36.20 psnr_u:37.43 psnr_v:39.02 
n:56 mse_avg:13.86 mse_y:15.73 mse_u:11.98 mse_v:8.27 psnr_avg:36.71 psnr_y:36.16 psnr_u:37.35 psnr_v:38.96 
n:57 mse_avg:13.72 mse_y:15.53 mse_u:11.98 mse_v:8.20 psnr_avg:36.76 psnr_y:36.22 psnr_u:37.35 psnr_v:38.99 
n:58 mse_avg:14.24 mse_y:16.11 mse_u:12.38 mse_v:8.63 psnr_avg:36.60 psnr_y:36.06 psnr_u:37.20 psnr_v:38.77 
n:59 mse_avg:14.88 mse_y:16.88 mse_u:12.79 mse_v:8.98 psnr_avg:36.40 psnr_y:35.86 psnr_u:37.06 psnr_v:38.60 
n:60 mse_avg:15.66 mse_y:17.92 mse_u:12.99 mse_v:9.33 psnr_avg:36.18 psnr_y:35.60 psnr_u:36.99 psnr_v:38.43 
n:61 mse_avg:13.43 mse_y:14.48 mse_u:13.45 mse_v:9.20 psnr_avg:36.85 psnr_y:36.52 psnr_u:36.84 psnr_v:38.49 
n:62 mse_avg:15.71 mse_y:17.89 mse_u:13.23 mse_v:9.50 psnr_avg:36.17 psnr_y:35.60 psnr_u:36.92 psnr_v:38.35 
n:63 mse_avg:15.12 mse_y:17.16 mse_u:12.84 mse_v:9.24 psnr_avg:36.34 psnr_y:35.79 psnr_u:37.04 psnr_v:38.47 
n:64 mse_avg:14.80 mse_y:16.79 mse_u:12.59 mse_v:9.07 psnr_avg:36.43 psnr_y:35.88 psnr_u:37.13 psnr_v:38.56 
n:65 mse_avg:14.33 mse_y:16.07 mse_u:12.78 mse_v:8.90 psnr_avg:36.57 psnr_y:36.07 psnr_u:37.07 psnr_v:38.64 
n:66 mse_avg:15.53 mse_y:17.76 mse_u:12.89 mse_v:9.29 psnr_avg:36.22 psnr_y:35.64 psnr_u:37.03 psnr_v:38.45 
n:67 mse_avg:14.99 mse_y:16.95 mse_u:13.00 mse_v:9.16 psnr_avg:36.37 psnr_y:35.84 psnr_u:36.99 psnr_v:38.51 
n:68 mse_avg:14.62 mse_y:16.47 mse_u:12.83 mse_v:9.05 psnr_avg:36.48 psnr_y:35.97 psnr_u:37.05 psnr_v:38.57 
n:69 mse_avg:15.54 mse_y:17.73 mse_u:12.97 mse_v:9.33 psnr_avg:36.22 psnr_y:35.64 psnr_u:37.00 psnr_v:38.43 
n:70 mse_avg:15.28 mse_y:17.41 mse_u:12.88 mse_v:9.19 psnr_avg:36.29 psnr_y:35.72 psnr_u:37.03 psnr_v:38.50 
n:71 mse_avg:15.19 mse_y:17.28 mse_u:12.86 mse_v:9.15 psnr_avg:36.32 psnr_y:35.76 psnr_u:37.04 psnr_v:38.51 
n:72 mse_avg:15.15 mse_y:17.22 mse_u:12.93 mse_v:9.10 psnr_avg:36.33 psnr_y:35.77 psnr_u:37.02 psnr_v:38.54 
n:73 mse_avg:14.16 mse_y:15.55 mse_u:13.48 mse_v:9.30 psnr_avg:36.62 psnr_y:36.21 psnr_u:36.83 psnr_v:38.45 
n:74 mse_avg:15.09 mse_y:17.06 mse_u:13.09 mse_v:9.21 psnr_avg:36.34 psnr_y:35.81 psnr_u:36.96 psnr_v:38.49 
n:75 mse_avg:15.01 mse_y:16.96 mse_u:13.00 mse_v:9.20 psnr_avg:36.37 psnr_y:35.84 psnr_u:36.99 psnr_v:38.49 
n:76 mse_avg:15.33 mse_y:17.40 mse_u:13.07 mse_v:9.30 psnr_avg:36.28 psnr_y:35.72 psnr_u:36.97 psnr_v:38.44 
n:77 mse_avg:15.53 mse_y:17.73 mse_u:12.94 mse_v:9.32 psnr_avg:36.22 psnr_y:35.64 psnr_u:37.01 psnr_v:38.44 
n:78 mse_avg:15.30 mse_y:17.39 mse_u:12.95 mse_v:9.27 psnr_avg:36.28 psnr_y:35.73 psnr_u:37.01 psnr_v:38.46 
n:79 mse_avg:15.59 mse_y:17.83 mse_u:12.90 mse_v:9.35 psnr_avg:36.20 psnr_y:35.62 psnr_u:37.03 psnr_v:38.42 
n:80 mse_avg:15.58 mse_y:17.81 mse_u:12.86 mse_v:9.35 psnr_avg:36.21 psnr_y:35.62 psnr_u:37.04 psnr_v:38.42 
n:81 mse_avg:15.36 mse_y:17.52 mse_u:12.81 mse_v:9.24 psnr_avg:36.27 psnr_y:35.70 psnr_u:37.05 psnr_v:38.47 
n:82 mse_avg:15.31 mse_y:17.43 mse_u:12.89 mse_v:9.23 psnr_avg:36.28 psnr_y:35.72 psnr_u:37.03 psnr_v:38.48 
n:83 mse_avg:15.34 mse_y:17.49 mse_u:12.82 mse_v:9.27 psnr_avg:36.27 psnr_y:35.70 psnr_u:37.05 psnr_v:38.46 
n:84 mse_avg:15.52 mse_y:17.79 mse_u:12.72 mse_v:9.27 psnr_avg:36.22 psnr_y:35.63 psnr_u:37.09 psnr_v:38.46 
n:85 mse_avg:14.48 mse_y:15.92 mse_u:13.60 mse_v:9.62 psnr_avg:36.52 psnr_y:36.11 psnr_u:36.80 psnr_v:38.30 
n:86 mse_avg:15.47 mse_y:17.53 mse_u:13.24 mse_v:9.44 psnr_avg:36.24 psnr_y:35.69 psnr_u:36.91 psnr_v:38.38 
n:87 mse_avg:15.51 mse_y:17.63 mse_u:13.13 mse_v:9.44 psnr_avg:36.22 psnr_y:35.67 psnr_u:36.95 psnr_v:38.38 
n:88 mse_avg:15.75 mse_y:17.98 mse_u:13.11 mse_v:9.48 psnr_avg:36.16 psnr_y:35.58 psnr_u:36.96 psnr_v:38.36 
n:89 mse_avg:15.72 mse_y:17.95 mse_u:13.00 mse_v:9.50 psnr_avg:36.17 psnr_y:35.59 psnr_u:36.99 psnr_v:38.35 
n:90 mse_avg:15.78 mse_y:18.05 mse_u:12.95 mse_v:9.54 psnr_avg:36.15 psnr_y:35.57 psnr_u:37.01 psnr_v:38.34 
n:91 mse_avg:15.67 mse_y:17.90 mse_u:12.92 mse_v:9.49 psnr_avg:36.18 psnr_y:35.60 psnr_u:37.02 psnr_v:38.36 
n:92 mse_avg:15.26 mse_y:17.31 mse_u:12.91 mse_v:9.40 psnr_avg:36.30 psnr_y:35.75 psnr_u:37.02 psnr_v:38.40 
n:93 mse_avg:15.60 mse_y:17.77 mse_u:13.06 mse_v:9.48 psnr_avg:36.20 psnr_y:35.64 psnr_u:36.97 psnr_v:38.36 
n:94 mse_avg:15.75 mse_y:18.00 mse_u:12.96 mse_v:9.50 psnr_avg:36.16 psnr_y:35.58 psnr_u:37.00 psnr_v:38.35 
n:95 mse_avg:15.43 mse_y:17.59 mse_u:12.84 mse_v:9.39 psnr_avg:36.25 psnr_y:35.68 psnr_u:37.05 psnr_v:38.41 
n:96 mse_avg:15.36 mse_y:17.53 mse_u:12.73 mse_v:9.34 psnr_avg:36.27 psnr_y:35.69 psnr_u:37.08 psnr_v:38.43 
n:97 mse_avg:14.80 mse_y:16.26 mse_u:13.90 mse_v:9.84 psnr_avg:36.43 psnr_y:36.02 psnr_u:36.70 psnr_v:38.20 
n:98 mse_avg:15.64 mse_y:17.76 mse_u:13.24 mse_v:9.58 psnr_avg:36.19 psnr_y:35.64 psnr_u:36.91 psnr_v:38.32 
n:99 mse_avg:15.16 mse_y:17.10 mse_u:13.18 mse_v:9.40 psnr_avg:36.32 psnr_y:35.80 psnr_u:36.93 psnr_v:38.40 
n:100 mse_avg:15.39 mse_y:17.42 mse_u:13.18 mse_v:9.44 psnr_avg:36.26 psnr_y:35.72 psnr_u:36.93 psnr_v:38.38 
n:101 mse_avg:15.35 mse_y:17.39 mse_u:13.10 mse_v:9.42 psnr_avg:36.27 psnr_y:35.73 psnr_u:36.96 psnr_v:38.39 
n:102 mse_avg:15.29 mse_y:17.31 mse_u:13.11 mse_v:9.39 psnr_avg:36.29 psnr_y:35.75 psnr_u:36.95 psnr_v:38.40 
n:103 mse_avg:15.60 mse_y:17.71 mse_u:13.25 mse_v:9.53 psnr_avg:36.20 psnr_y:35.65 psnr_u:36.91 psnr_v:38.34 
n:104 mse_avg:15.55 mse_y:17.62 mse_u:13.32 mse_v:9.50 psnr_avg:36.21 psnr_y:35.67 psnr_u:36.88 psnr_v:38.35 
n:105 mse_avg:15.89 mse_y:18.09 mse_u:13.27 mse_v:9.68 psnr_avg:36.12 psnr_y:35.56 psnr_u:36.90 psnr_v:38.27 
n:106 mse_avg:15.38 mse_y:17.42 mse_u:13.14 mse_v:9.47 psnr_avg:36.26 psnr_y:35.72 psnr_u:36.94 psnr_v:38.37 
n:107 mse_avg:15.63 mse_y:17.72 mse_u:13.28 mse_v:9.63 psnr_avg:36.19 psnr_y:35.65 psnr_u:36.90 psnr_v:38.30 
n:108 mse_avg:15.64 mse_y:17.74 mse_u:13.27 mse_v:9.63 psnr_avg:36.19 psnr_y:35.64 psnr_u:36.90 psnr_v:38.30 
n:109 mse_avg:14.37 mse_y:15.54 mse_u:14.24 mse_v:9.83 psnr_avg:36.56 psnr_y:36.22 psnr_u:36.60 psnr_v:38.21 
n:110 mse_avg:15.88 mse_y:17.92 mse_u:13.72 mse_v:9.87 psnr_avg:36.12 psnr_y:35.60 psnr_u:36.76 psnr_v:38.19 
n:111 mse_avg:15.86 mse_y:17.97 mse_u:13.49 mse_v:9.77 psnr_avg:36.13 psnr_y:35.59 psnr_u:36.83 psnr_v:38.23 
n:112 mse_avg:15.51 mse_y:17.56 mse_u:13.25 mse_v:9.60 psnr_avg:36.22 psnr_y:35.69 psnr_u:36.91 psnr_v:38.31 
n:113 mse_avg:15.46 mse_y:17.47 mse_u:13.28 mse_v:9.58 psnr_avg:36.24 psnr_y:35.71 psnr_u:36.90 psnr_v:38.32 
n:114 mse_avg:15.68 mse_y:17.78 mse_u:13.31 mse_v:9.66 psnr_avg:36.18 psnr_y:35.63 psnr_u:36.89 psnr_v:38.28 
n:115 mse_avg:15.60 mse_y:17.69 mse_u:13.26 mse_v:9.59 psnr_avg:36.20 psnr_y:35.65 psnr_u:36.91 psnr_v:38.31 
n:116 mse_avg:14.85 mse_y:16.65 mse_u:13.14 mse_v:9.32 psnr_avg:36.41 psnr_y:35.92 psnr_u:36.95 psnr_v:38.44 
n:117 mse_avg:15.59 mse_y:17.68 mse_u:13.23 mse_v:9.54 psnr_avg:36.20 psnr_y:35.65 psnr_u:36.92 psnr_v:38.33 
n:118 mse_avg:15.09 mse_y:16.99 mse_u:13.18 mse_v:9.42 psnr_avg:36.34 psnr_y:35.83 psnr_u:36.93 psnr_v:38.39 
n:119 mse_avg:15.01 mse_y:16.92 mse_u:13.05 mse_v:9.34 psnr_avg:36.37 psnr_y:35.85 psnr_u:36.98 psnr_v:38.43 
n:120 mse_avg:14.93 mse_y:16.82 mse_u:13.00 mse_v:9.33 psnr_avg:36.39 psnr_y:35.87 psnr_u:36.99 psnr_v:38.43 
n:121 mse_avg:14.35 mse_y:15.49 mse_u:14.24 mse_v:9.90 psnr_avg:36.56 psnr_y:36.23 psnr_u:36.60 psnr_v:38.17 
n:122 mse_avg:15.73 mse_y:17.71 mse_u:13.71 mse_v:9.85 psnr_avg:36.16 psnr_y:35.65 psnr_u:36.76 psnr_v:38.20 
n:123 mse_avg:16.10 mse_y:18.28 mse_u:13.55 mse_v:9.93 psnr_avg:36.06 psnr_y:35.51 psnr_u:36.81 psnr_v:38.16 
n:124 mse_avg:15.83 mse_y:17.97 mse_u:13.33 mse_v:9.76 psnr_avg:36.14 psnr_y:35.59 psnr_u:36.88 psnr_v:38.23 
n:125 mse_avg:15.58 mse_y:17.61 mse_u:13.35 mse_v:9.66 psnr_avg:36.21 psnr_y:35.67 psnr_u:36.88 psnr_v:38.28 
n:126 mse_avg:15.66 mse_y:17.74 mse_u:13.35 mse_v:9.67 psnr_avg:36.18 psnr_y:35.64 psnr_u:36.88 psnr_v:38.28 
n:127 mse_avg:15.51 mse_y:17.56 mse_u:13.22 mse_v:9.57 psnr_avg:36.23 psnr_y:35.69 psnr_u:36.92 psnr_v:38.32 
n:128 mse_avg:15.52 mse_y:17.58 mse_u:13.19 mse_v:9.60 psnr_avg:36.22 psnr_y:35.68 psnr_u:36.93 psnr_v:38.31 
n:129 mse_avg:15.37 mse_y:17.36 mse_u:13.22 mse_v:9.53 psnr_avg:36.27 psnr_y:35.73 psnr_u:36.92 psnr_v:38.34 
n:130 mse_avg:15.12 mse_y:17.03 mse_u:13.16 mse_v:9.43 psnr_avg:36.34 psnr_y:35.82 psnr_u:36.94 psnr_v:38.38 
n:131 mse_avg:15.52 mse_y:17.59 mse_u:13.18 mse_v:9.58 psnr_avg:36.22 psnr_y:35.68 psnr_u:36.93 psnr_v:38.32 
n:132 mse_avg:15.56 mse_y:17.68 mse_u:13.05 mse_v:9.58 psnr_avg:36.21 psnr_y:35.66 psnr_u:36.98 psnr_v:38.32 
n:133 mse_avg:14.65 mse_y:15.97 mse_u:14.12 mse_v:9.94 psnr_avg:36.47 psnr_y:36.10 psnr_u:36.63 psnr_v:38.16 
n:134 mse_avg:15.86 mse_y:17.96 mse_u:13.47 mse_v:9.82 psnr_avg:36.13 psnr_y:35.59 psnr_u:36.84 psnr_v:38.21 
n:135 mse_avg:15.84 mse_y:18.06 mse_u:13.05 mse_v:9.74 psnr_avg:36.13 psnr_y:35.56 psnr_u:36.97 psnr_v:38.24 
n:136 mse_avg:15.71 mse_y:17.93 mse_u:12.93 mse_v:9.63 psnr_avg:36.17 psnr_y:35.60 psnr_u:37.01 psnr_v:38.29 
n:137 mse_avg:15.55 mse_y:17.70 mse_u:12.96 mse_v:9.54 psnr_avg:36.21 psnr_y:35.65 psnr_u:37.01 psnr_v:38.34 
n:138 mse_avg:15.37 mse_y:17.39 mse_u:13.12 mse_v:9.52 psnr_avg:36.26 psnr_y:35.73 psnr_u:36.95 psnr_v:38.34 
n:139 mse_avg:15.24 mse_y:17.20 mse_u:13.14 mse_v:9.49 psnr_avg:36.30 psnr_y:35.77 psnr_u:36.94 psnr_v:38.36 
n:140 mse_avg:14.86 mse_y:16.76 mse_u:12.88 mse_v:9.26 psnr_avg:36.41 psnr_y:35.89 psnr_u:37.03 psnr_v:38.47 
n:141 mse_avg:14.91 mse_y:16.87 mse_u:12.81 mse_v:9.14 psnr_avg:36.40 psnr_y:35.86 psnr_u:37.05 psnr_v:38.52 
n:142 mse_avg:14.78 mse_y:16.67 mse_u:12.82 mse_v:9.17 psnr_avg:36.44 psnr_y:35.91 psnr_u:37.05 psnr_v:38.51 
n:143 mse_avg:15.06 mse_y:17.02 mse_u:13.02 mse_v:9.28 psnr_avg:36.35 psnr_y:35.82 psnr_u:36.98 psnr_v:38.45 
n:144 mse_avg:15.39 mse_y:17.35 mse_u:13.43 mse_v:9.52 psnr_avg:36.26 psnr_y:35.74 psnr_u:36.85 psnr_v:38.35 
n:145 mse_avg:14.52 mse_y:15.81 mse_u:14.03 mse_v:9.87 psnr_avg:36.51 psnr_y:36.14 psnr_u:36.66 psnr_v:38.19 
n:146 mse_avg:15.87 mse_y:17.92 mse_u:13.66 mse_v:9.92 psnr_avg:36.12 psnr_y:35.60 psnr_u:36.78 psnr_v:38.17 
n:147 mse_avg:15.80 mse_y:17.85 mse_u:13.55 mse_v:9.83 psnr_avg:36.14 psnr_y:35.61 psnr_u:36.81 psnr_v:38.21 
n:148 mse_avg:15.58 mse_y:17.62 mse_u:13.30 mse_v:9.73 psnr_avg:36.20 psnr_y:35.67 psnr_u:36.89 psnr_v:38.25 
n:149 mse_avg:15.81 mse_y:17.97 mse_u:13.19 mse_v:9.80 psnr_avg:36.14 psnr_y:35.59 psnr_u:36.93 psnr_v:38.22 
n:150 mse_avg:15.73 mse_y:17.94 mse_u:12.98 mse_v:9.65 psnr_avg:36.16 psnr_y:35.59 psnr_u:37.00 psnr_v:38.29 
n:151 mse_avg:15.26 mse_y:17.33 mse_u:12.72 mse_v:9.48 psnr_avg:36.30 psnr_y:35.74 psnr_u:37.09 psnr_v:38.36 
n:152 mse_avg:15.17 mse_y:17.16 mse_u:12.91 mse_v:9.49 psnr_avg:36.32 psnr_y:35.78 psnr_u:37.02 psnr_v:38.36 
n:153 mse_avg:15.17 mse_y:17.10 mse_u:13.11 mse_v:9.49 psnr_avg:36.32 psnr_y:35.80 psnr_u:36.95 psnr_v:38.36 
n:154 mse_avg:15.17 mse_y:17.05 mse_u:13.30 mse_v:9.52 psnr_avg:36.32 psnr_y:35.81 psnr_u:36.89 psnr_v:38.34 
n:155 mse_avg:15.50 mse_y:17.50 mse_u:13.39 mse_v:9.60 psnr_avg:36.23 psnr_y:35.70 psnr_u:36.86 psnr_v:38.31 
n:156 mse_avg:14.69 mse_y:16.43 mse_u:13.10 mse_v:9.29 psnr_avg:36.46 psnr_y:35.97 psnr_u:36.96 psnr_v:38.45 
n:157 mse_avg:13.76 mse_y:14.75 mse_u:13.91 mse_v:9.64 psnr_avg:36.75 psnr_y:36.44 psnr_u:36.70 psnr_v:38.29 
n:158 mse_avg:15.61 mse_y:17.51 mse_u:13.81 mse_v:9.82 psnr_avg:36.20 psnr_y:35.70 psnr_u:36.73 psnr_v:38.21 
n:159 mse_avg:15.04 mse_y:16.77 mse_u:13.65 mse_v:9.53 psnr_avg:36.36 psnr_y:35.89 psnr_u:36.78 psnr_v:38.34 
n:160 mse_avg:14.46 mse_y:16.01 mse_u:13.42 mse_v:9.29 psnr_avg:36.53 psnr_y:36.09 psnr_u:36.85 psnr_v:38.45 
n:161 mse_avg:14.59 mse_y:16.18 mse_u:13.51 mse_v:9.32 psnr_avg:36.49 psnr_y:36.04 psnr_u:36.83 psnr_v:38.44 
n:162 mse_avg:14.61 mse_y:16.21 mse_u:13.46 mse_v:9.35 psnr_avg:36.49 psnr_y:36.03 psnr_u:36.84 psnr_v:38.42 
n:163 mse_avg:14.95 mse_y:16.67 mse_u:13.54 mse_v:9.50 psnr_avg:36.38 psnr_y:35.91 psnr_u:36.82 psnr_v:38.35 
n:164 mse_avg:15.37 mse_y:17.27 mse_u:13.53 mse_v:9.59 psnr_avg:36.26 psnr_y:35.76 psnr_u:36.82 psnr_v:38.31 
n:165 mse_avg:15.32 mse_y:17.23 mse_u:13.42 mse_v:9.57 psnr_avg:36.28 psnr_y:35.77 psnr_u:36.85 psnr_v:38.32 
n:166 mse_avg:14.87 mse_y:16.69 mse_u:13.03 mse_v:9.42 psnr_avg:36.41 psnr_y:35.91 psnr_u:36.98 psnr_v:38.39 
n:167 mse_avg:15.57 mse_y:17.61 mse_u:13.30 mse_v:9.66 psnr_avg:36.21 psnr_y:35.67 psnr_u:36.89 psnr_v:38.28 
