Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.979823,0.957069,0.966276,0.984125,0.991785,0.449344,0.966029,0.985080,0.991620,92.116761,
1,2.993110,2.993110,0.966665,0.937255,0.945622,0.971008,0.984955,0.353951,0.930327,0.968768,0.982843,91.584314,
2,2.483001,3.001437,0.964809,0.929890,0.939502,0.969928,0.986779,0.352512,0.932191,0.969629,0.983276,90.686996,
3,2.267103,2.483001,0.964395,0.930884,0.938428,0.969256,0.986349,0.351188,0.930211,0.969148,0.983234,90.328217,
4,2.267103,2.267103,0.976366,0.948549,0.960739,0.980443,0.991325,0.410006,0.956430,0.980684,0.989205,93.772863,
5,2.503249,2.503249,0.966080,0.932426,0.943572,0.971997,0.985407,0.356112,0.931264,0.969474,0.983988,91.019283,
6,2.741719,3.190380,0.967743,0.934160,0.945300,0.973535,0.987217,0.359780,0.936305,0.971878,0.984668,91.803623,
7,2.741719,2.741719,0.965636,0.929942,0.941600,0.971728,0.986418,0.356316,0.933447,0.970916,0.984523,91.305602,
8,2.149224,3.160897,0.976815,0.946891,0.960770,0.981622,0.991971,0.409550,0.957203,0.981439,0.989825,93.816809,
9,2.149224,2.149224,0.968465,0.936275,0.946487,0.972894,0.987841,0.358392,0.933559,0.970884,0.984517,91.220770,
10,2.891053,2.891053,0.967924,0.934336,0.944530,0.972389,0.988433,0.364663,0.936963,0.972662,0.985579,92.109140,
11,2.969662,2.969662,0.966174,0.929577,0.942730,0.970956,0.987460,0.356375,0.933572,0.970952,0.984624,91.689484,
12,2.913586,3.048843,0.976437,0.945189,0.960582,0.980869,0.992306,0.408622,0.957329,0.981886,0.990441,94.700476,
13,2.913586,2.913586,0.969545,0.935287,0.947390,0.974770,0.988728,0.361635,0.934952,0.971304,0.984408,92.331151,
14,2.974712,3.248104,0.969010,0.935212,0.948147,0.973599,0.988268,0.363353,0.937341,0.972554,0.985035,92.391663,
15,2.974712,2.974712,0.967722,0.934652,0.947060,0.972626,0.986435,0.356979,0.933699,0.970542,0.983817,91.941246,
16,3.126451,3.530510,0.975782,0.946180,0.959737,0.980401,0.991248,0.410609,0.957392,0.981600,0.989837,94.742235,
17,2.670191,3.126451,0.968064,0.934259,0.948476,0.971915,0.987420,0.359860,0.933874,0.970215,0.983941,91.655545,
18,2.335353,2.670191,0.967598,0.933852,0.946407,0.972676,0.986737,0.362065,0.937031,0.972565,0.985292,91.381919,
19,2.335353,2.335353,0.968310,0.934648,0.947072,0.973559,0.987155,0.358287,0.934365,0.971027,0.984424,91.402400,
20,3.128903,3.144007,0.976826,0.947045,0.961709,0.981090,0.991832,0.412604,0.958115,0.982034,0.990222,95.017509,
21,3.128903,3.128903,0.968614,0.934544,0.948635,0.973828,0.986749,0.358060,0.934821,0.971400,0.984748,92.417424,
22,2.817437,3.360403,0.968725,0.935873,0.947936,0.972807,0.987826,0.363852,0.938259,0.973146,0.985569,92.220306,
23,2.817437,2.817437,0.968166,0.934504,0.947961,0.972351,0.987139,0.358991,0.934254,0.970676,0.984326,91.898978,
24,2.958421,2.958421,0.976667,0.946435,0.962280,0.979897,0.992265,0.409848,0.957993,0.982094,0.990188,94.790229,
25,3.111724,3.786428,0.965797,0.932772,0.942582,0.971176,0.985596,0.356998,0.933281,0.970651,0.984369,91.735037,
26,3.029972,3.111724,0.967234,0.931666,0.944581,0.973689,0.986917,0.362036,0.937684,0.972483,0.985105,92.082499,
27,3.029972,3.029972,0.968676,0.934810,0.948896,0.975017,0.986070,0.361767,0.935212,0.971268,0.984006,92.245260,
28,3.138617,3.583854,0.976645,0.946083,0.960302,0.981685,0.992016,0.408162,0.957530,0.981583,0.989450,94.914561,
29,3.033898,3.138617,0.969014,0.935335,0.947055,0.973905,0.988405,0.361241,0.935749,0.971897,0.985054,92.434924,
30,3.033898,3.033898,0.966239,0.929752,0.942865,0.971219,0.987651,0.359114,0.937073,0.972347,0.985157,91.879169,
31,3.269338,3.330955,0.967115,0.932193,0.944709,0.971721,0.987598,0.356204,0.932741,0.970087,0.983832,92.128062,
32,3.269338,3.269338,0.977166,0.946770,0.962403,0.981895,0.992046,0.408614,0.958596,0.982326,0.990491,95.296068,
33,2.486100,3.478899,0.967455,0.936555,0.945368,0.972036,0.986503,0.362779,0.934404,0.970987,0.984521,91.388163,
34,2.486100,2.486100,0.967399,0.933595,0.944726,0.973276,0.986789,0.362884,0.938053,0.972835,0.985388,91.532141,
35,2.989809,3.278352,0.966344,0.931091,0.944440,0.972452,0.985515,0.355956,0.934247,0.970909,0.983997,91.698928,
36,2.989809,2.989809,0.976268,0.946478,0.961231,0.981260,0.990975,0.408360,0.958175,0.981882,0.989999,94.719877,
37,3.216210,3.371692,0.967528,0.934063,0.946583,0.973866,0.985596,0.359301,0.934181,0.970736,0.984258,92.213375,
38,3.183229,3.216210,0.968057,0.933755,0.946111,0.972541,0.988301,0.362722,0.938198,0.972718,0.985091,92.440803,
39,2.774606,3.183229,0.965906,0.930008,0.943285,0.970863,0.986400,0.355040,0.933105,0.970169,0.984089,91.336153,
40,2.774606,2.774606,0.976660,0.946892,0.960963,0.981699,0.991282,0.407916,0.957844,0.981526,0.989705,94.514569,
41,2.409463,3.157815,0.968201,0.932235,0.945688,0.973692,0.988236,0.356103,0.934489,0.971204,0.984725,91.501932,
42,2.409463,2.409463,0.968396,0.932462,0.945229,0.973426,0.989111,0.363057,0.939297,0.973031,0.985260,91.656616,
43,2.333724,2.717667,0.967075,0.930996,0.942979,0.971853,0.988502,0.357190,0.933841,0.970401,0.983828,91.065387,
44,2.333724,2.333724,0.978225,0.947353,0.963108,0.983070,0.992966,0.410391,0.959031,0.982526,0.990533,94.443405,
45,2.573257,3.024466,0.965797,0.930013,0.943146,0.970923,0.986196,0.355009,0.933463,0.970455,0.983976,91.087193,
46,2.573257,2.573257,0.967668,0.934084,0.946217,0.972180,0.987153,0.367414,0.938528,0.972822,0.985314,91.672655,
47,2.551608,3.305539,0.965680,0.930053,0.941747,0.970277,0.987056,0.357229,0.934890,0.971435,0.985049,91.162440,
48,2.551608,2.551608,0.977517,0.947575,0.961535,0.981729,0.992717,0.413794,0.958715,0.982341,0.990316,94.513565,
49,2.390613,3.450482,0.965718,0.928440,0.942404,0.970100,0.987224,0.356489,0.934797,0.971000,0.984232,90.903921,
50,2.390613,2.390613,0.968726,0.935766,0.946174,0.973010,0.988280,0.366410,0.939132,0.973612,0.985894,91.772191,
51,3.016198,3.016198,0.965571,0.928500,0.942544,0.970631,0.986229,0.354487,0.933608,0.970755,0.984256,91.580712,
52,3.500248,3.501557,0.975768,0.945364,0.959226,0.979633,0.991788,0.410202,0.957768,0.981901,0.990047,95.203078,
53,2.787894,3.500248,0.966722,0.930768,0.945060,0.971697,0.986581,0.357746,0.933539,0.970357,0.983991,91.519190,
