Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.955841,0.921331,0.929728,0.959496,0.980117,0.356426,0.865215,0.930303,0.959815,82.382749,
1,12.545672,12.545672,0.929489,0.887205,0.885781,0.933169,0.966508,0.287381,0.780507,0.872515,0.921612,85.224041,
2,12.699924,12.699924,0.935916,0.892134,0.896081,0.938524,0.972124,0.295242,0.801244,0.889197,0.934006,88.185336,
3,12.233448,12.879362,0.925385,0.879016,0.877726,0.933753,0.962397,0.277308,0.774133,0.867922,0.918995,83.758526,
4,11.826159,12.233448,0.941226,0.897263,0.905089,0.946988,0.972752,0.306267,0.827893,0.904749,0.943207,89.720655,
5,11.826159,11.826159,0.925656,0.878934,0.876273,0.930151,0.964940,0.272707,0.778609,0.869511,0.919118,83.491903,
6,12.701688,12.711871,0.934551,0.891037,0.891538,0.939435,0.968756,0.286072,0.803739,0.888934,0.932388,87.769086,
7,12.701688,12.701688,0.926078,0.879004,0.873984,0.932911,0.964936,0.271208,0.780107,0.871642,0.921584,84.642487,
8,13.041832,13.041832,0.943664,0.903118,0.905982,0.947705,0.973745,0.313842,0.834230,0.909201,0.946199,91.750856,
9,12.819995,13.058935,0.926825,0.885938,0.877277,0.926779,0.966502,0.273124,0.778385,0.869880,0.920058,84.729833,
10,12.819995,12.819995,0.937473,0.891267,0.891575,0.941511,0.974144,0.283736,0.802652,0.889710,0.934018,88.637690,
11,13.369892,13.369892,0.927403,0.888022,0.879690,0.932738,0.962795,0.277506,0.776778,0.869637,0.919962,85.333117,
12,13.422387,13.422387,0.942053,0.904954,0.904665,0.945416,0.972574,0.317317,0.830708,0.907506,0.945147,91.619383,
13,12.598223,13.590824,0.918219,0.878208,0.867821,0.921764,0.958054,0.263516,0.754900,0.854766,0.910676,81.629305,
14,12.197645,12.598223,0.918154,0.874524,0.866311,0.921767,0.960370,0.259795,0.750837,0.851752,0.908678,81.018638,
15,10.726541,12.197645,0.923232,0.882491,0.880655,0.924822,0.961449,0.270785,0.767215,0.864947,0.917609,81.729062,
16,10.726541,10.726541,0.919979,0.877199,0.872538,0.927260,0.957695,0.273115,0.768349,0.863932,0.916510,80.935311,
17,10.544472,10.831574,0.938775,0.896901,0.905517,0.944666,0.969595,0.315808,0.829899,0.905826,0.943752,88.059755,
18,10.544472,10.544472,0.922272,0.876882,0.876041,0.927094,0.963036,0.278814,0.777394,0.870723,0.921629,81.816120,
19,11.336177,11.336177,0.930992,0.887450,0.890497,0.937522,0.965833,0.294020,0.800256,0.887752,0.933530,85.806590,
20,11.370445,11.370445,0.921792,0.877359,0.875503,0.925856,0.960891,0.283961,0.784187,0.874939,0.923606,82.774371,
21,11.139047,11.820625,0.942772,0.901640,0.909587,0.946917,0.972365,0.332766,0.842390,0.914017,0.948669,90.146448,
22,11.139047,11.139047,0.922620,0.873482,0.873990,0.928659,0.963037,0.289650,0.784432,0.874720,0.923810,82.725023,
23,10.894889,11.786671,0.931407,0.884815,0.890886,0.936823,0.966534,0.305807,0.802204,0.889832,0.934434,85.604063,
24,10.894889,10.894889,0.923014,0.867470,0.874832,0.929710,0.965370,0.289429,0.778843,0.872303,0.923126,82.453568,
25,11.468954,11.468954,0.942584,0.897426,0.910777,0.948499,0.972449,0.342634,0.836817,0.910676,0.946507,90.129431,
26,12.282783,12.282783,0.924357,0.875884,0.878541,0.929769,0.963279,0.304988,0.776927,0.870210,0.920758,83.777515,
27,12.450385,12.450385,0.931295,0.885250,0.889754,0.936249,0.966133,0.319124,0.796260,0.885723,0.931786,86.704024,
28,12.664216,12.664216,0.926452,0.873180,0.878593,0.932003,0.966762,0.309505,0.777628,0.871681,0.922543,84.745013,
29,12.633459,13.255141,0.944332,0.898726,0.911142,0.950159,0.973491,0.357128,0.834727,0.909904,0.946425,91.568203,
30,12.633459,12.633459,0.925521,0.872569,0.875757,0.932251,0.965734,0.311463,0.772847,0.868688,0.920048,84.245317,
31,13.399538,13.687071,0.932720,0.884633,0.889192,0.937591,0.969890,0.322416,0.792016,0.883411,0.930378,87.692234,
32,13.399538,13.399538,0.927211,0.876531,0.877293,0.934206,0.966848,0.319548,0.773034,0.869069,0.920887,85.370890,
33,14.292752,14.292752,0.946276,0.903465,0.913165,0.950875,0.974992,0.364164,0.830758,0.907545,0.944871,93.299617,
34,14.317029,14.317029,0.925988,0.878597,0.875303,0.931837,0.964738,0.321262,0.769805,0.866820,0.918870,85.728053,
35,14.093438,15.442009,0.934280,0.893476,0.892398,0.936180,0.969248,0.337535,0.791827,0.884287,0.932176,88.816103,
36,14.093438,14.093438,0.925793,0.879104,0.876901,0.930367,0.965758,0.323005,0.772345,0.870362,0.922313,85.864062,
37,13.784670,14.254171,0.946665,0.902693,0.910973,0.951884,0.976902,0.364891,0.831182,0.908755,0.946354,93.080696,
38,13.400051,13.784670,0.928655,0.881233,0.878241,0.934050,0.967747,0.327150,0.777151,0.872575,0.923485,85.976933,
39,13.400051,13.400051,0.934171,0.887303,0.891477,0.941652,0.968616,0.330809,0.792496,0.885341,0.932825,88.249264,
40,11.552048,13.506819,0.926204,0.869223,0.876796,0.934755,0.967778,0.311778,0.772540,0.870800,0.922780,83.654238,
41,11.552048,11.552048,0.946336,0.901159,0.914424,0.953248,0.974866,0.365791,0.832879,0.910333,0.947087,91.030428,
42,12.160062,12.330344,0.925669,0.872983,0.878251,0.933657,0.964644,0.322345,0.778587,0.874696,0.925566,84.441368,
43,11.577213,12.160062,0.934846,0.879991,0.892291,0.944137,0.969940,0.327668,0.794259,0.886706,0.934353,86.849931,
44,11.577213,11.577213,0.926542,0.870068,0.877243,0.933768,0.967771,0.315436,0.773177,0.870406,0.922796,83.728605,
45,13.238400,13.238400,0.947035,0.904446,0.914646,0.951294,0.976031,0.371042,0.832793,0.910280,0.947760,92.825672,
46,14.861856,14.861856,0.924577,0.885211,0.876587,0.928054,0.960851,0.337026,0.775912,0.870478,0.921337,86.224557,
47,16.114113,16.114113,0.933566,0.893764,0.892363,0.936426,0.966650,0.347992,0.796046,0.885992,0.932773,90.553171,
48,15.504813,16.162886,0.924337,0.877331,0.873990,0.929107,0.963769,0.327596,0.772375,0.869167,0.921131,86.683535,
49,15.504813,15.504813,0.945898,0.901809,0.912356,0.949453,0.975409,0.373572,0.835867,0.911159,0.947471,94.643924,
50,14.958129,15.871321,0.925204,0.878838,0.875931,0.931253,0.962881,0.328682,0.773613,0.869255,0.920556,86.339604,
51,14.301530,14.958129,0.930996,0.879723,0.886113,0.938241,0.967647,0.333298,0.792323,0.884874,0.932535,88.369595,
52,12.740968,14.301530,0.924867,0.871055,0.872675,0.931691,0.966945,0.330359,0.775689,0.872832,0.924903,84.707160,
53,12.740968,12.740968,0.945119,0.897542,0.910428,0.952282,0.974146,0.378070,0.835702,0.912017,0.948664,92.097318,
54,14.625512,14.725004,0.924054,0.874154,0.872370,0.928883,0.964131,0.333409,0.771857,0.869541,0.921498,85.896696,
55,14.625512,14.625512,0.932832,0.886976,0.888358,0.938148,0.967201,0.346789,0.789508,0.882963,0.931505,88.904182,
56,15.742856,15.742856,0.925671,0.881925,0.877917,0.928833,0.962680,0.349984,0.775030,0.871040,0.923181,87.393179,
57,15.409540,16.035439,0.945284,0.902577,0.910667,0.950951,0.973059,0.389627,0.834086,0.911355,0.948909,94.573632,
58,13.605394,15.409540,0.925893,0.873914,0.873766,0.931049,0.966388,0.336579,0.768719,0.867531,0.921229,85.270884,
59,12.491714,13.605394,0.931521,0.875656,0.887546,0.938846,0.968634,0.336086,0.786628,0.882728,0.932670,86.764768,
60,12.491714,12.491714,0.925073,0.876899,0.879137,0.929103,0.963041,0.346601,0.773561,0.869999,0.921294,84.145541,
61,12.375861,14.603685,0.944840,0.894229,0.914266,0.953051,0.973219,0.380456,0.834232,0.910872,0.948340,91.624782,
62,12.375861,12.375861,0.923141,0.867582,0.874736,0.932526,0.962194,0.331991,0.770788,0.869422,0.922274,83.705336,
63,13.995219,13.995219,0.931995,0.880630,0.889808,0.938011,0.968335,0.348243,0.791311,0.884031,0.931728,88.216783,
64,13.493668,14.479887,0.925064,0.884515,0.878971,0.927089,0.962321,0.354279,0.773961,0.869558,0.920615,85.009722,
65,13.493668,13.493668,0.946286,0.897260,0.914842,0.952693,0.975616,0.379042,0.832416,0.910026,0.947746,92.899872,
66,12.843948,14.090893,0.923517,0.875515,0.876025,0.928696,0.961953,0.336638,0.768817,0.866995,0.920274,83.988220,
67,12.767440,12.843948,0.932510,0.889593,0.890979,0.936270,0.966744,0.359550,0.792746,0.884528,0.931861,87.217270,
68,12.421055,12.767440,0.924003,0.866021,0.871671,0.932339,0.966748,0.330960,0.771998,0.870394,0.922882,84.002501,
69,12.421055,12.421055,0.945615,0.900748,0.913428,0.950600,0.974707,0.384634,0.833351,0.911032,0.948042,91.816884,
70,12.632691,12.632691,0.923979,0.870377,0.874014,0.929988,0.964603,0.335039,0.770800,0.870049,0.922908,84.187838,
71,13.391266,13.391266,0.931840,0.881136,0.888957,0.939159,0.966632,0.348196,0.791638,0.884859,0.932468,87.718272,
72,13.722844,13.870198,0.924628,0.869753,0.875179,0.931959,0.965202,0.337377,0.772938,0.871247,0.923442,85.404522,
73,13.218664,13.722844,0.946329,0.901333,0.913552,0.952005,0.975241,0.390365,0.835376,0.912315,0.949267,92.866088,
74,12.788831,13.218664,0.927114,0.872518,0.878931,0.935098,0.966596,0.340768,0.775169,0.873774,0.926879,85.396497,
75,12.734695,12.788831,0.932135,0.876928,0.888158,0.939471,0.969894,0.345471,0.791047,0.884741,0.933000,87.206885,
76,12.734695,12.734695,0.925500,0.863566,0.875213,0.934481,0.967818,0.332293,0.775827,0.873642,0.925021,84.870040,
77,11.806905,13.185507,0.947388,0.897778,0.914823,0.952940,0.978243,0.385811,0.837032,0.913388,0.949856,91.829996,
78,11.541086,11.806905,0.924499,0.862615,0.875158,0.934959,0.966080,0.328123,0.773586,0.871683,0.923610,83.369799,
79,11.541086,11.541086,0.931819,0.876242,0.890697,0.940526,0.968277,0.340090,0.793343,0.886122,0.933307,86.082330,
80,12.182599,12.182599,0.924186,0.869362,0.877913,0.932144,0.964274,0.330606,0.773420,0.872054,0.923878,83.946712,
81,11.968325,12.417568,0.945722,0.898220,0.915359,0.953389,0.973772,0.383466,0.836046,0.912719,0.948930,91.537904,
82,10.868410,11.968325,0.925865,0.868147,0.878818,0.935222,0.965721,0.334813,0.777027,0.874047,0.925322,83.201853,
83,10.639823,10.868410,0.931611,0.875114,0.890221,0.940671,0.967629,0.339780,0.792270,0.885397,0.933010,85.120398,
84,10.639823,10.639823,0.925169,0.865728,0.877111,0.933611,0.966456,0.331865,0.776609,0.873965,0.925527,82.852381,
85,11.459634,11.459634,0.946902,0.899895,0.915311,0.953852,0.975140,0.387263,0.836460,0.913116,0.949753,91.372616,
86,11.447573,12.035874,0.925468,0.871738,0.879113,0.933319,0.964591,0.340943,0.777687,0.872666,0.924012,83.522390,
87,10.981460,11.447573,0.931816,0.878006,0.891286,0.941310,0.966645,0.343109,0.792801,0.885090,0.933286,85.500536,
88,8.904878,10.981460,0.925562,0.866681,0.880503,0.934880,0.965861,0.331310,0.776610,0.873355,0.924789,81.138335,
89,8.904878,8.904878,0.945619,0.896432,0.915039,0.953712,0.974282,0.379531,0.835591,0.912243,0.949015,88.455683,
90,9.619921,9.619921,0.925668,0.867707,0.878360,0.934407,0.966294,0.332559,0.775872,0.872738,0.923882,81.785336,
91,10.059889,10.059889,0.934303,0.882520,0.891925,0.942490,0.969589,0.347388,0.791909,0.885137,0.933457,85.127078,
92,10.384031,11.543261,0.924978,0.869022,0.876980,0.934626,0.964027,0.337055,0.775389,0.872043,0.923816,82.362422,
93,10.384031,10.384031,0.945989,0.897527,0.915597,0.954136,0.973866,0.381979,0.835160,0.911947,0.948622,89.987873,
94,10.239181,11.445070,0.924894,0.870942,0.878322,0.932879,0.964193,0.337116,0.774929,0.871684,0.923860,82.194299,
95,10.239181,10.239181,0.932698,0.880339,0.893117,0.941113,0.967058,0.347880,0.792472,0.885156,0.932917,84.928807,
96,10.303464,10.539645,0.926083,0.866733,0.877401,0.936692,0.966342,0.335817,0.777663,0.874379,0.925898,82.747390,
97,10.303464,10.303464,0.947252,0.899620,0.916017,0.955487,0.974643,0.386016,0.835445,0.911985,0.948845,90.190411,
98,12.208267,12.208267,0.927010,0.879705,0.880361,0.933433,0.964191,0.349755,0.775679,0.871315,0.923323,84.468221,
99,12.316890,12.316890,0.932624,0.884308,0.891075,0.938858,0.967263,0.354325,0.793031,0.885111,0.932876,86.913990,
100,12.265483,13.616385,0.928171,0.875459,0.878868,0.936455,0.967074,0.341767,0.775430,0.873657,0.926091,85.059621,
101,12.265483,12.265483,0.947343,0.901806,0.915585,0.954525,0.974512,0.391535,0.836384,0.912617,0.949271,92.188720,
102,12.641637,13.025298,0.926279,0.871006,0.877748,0.935646,0.965105,0.338204,0.774738,0.872380,0.925140,84.907445,
103,11.708104,12.641637,0.932635,0.880313,0.890208,0.941358,0.967384,0.349975,0.793829,0.885159,0.932363,86.298429,
104,11.708104,11.708104,0.925783,0.861809,0.875396,0.936884,0.967674,0.329377,0.774457,0.873238,0.926097,84.032845,
105,11.769161,11.769161,0.947019,0.899340,0.914336,0.954173,0.975253,0.387732,0.835238,0.912106,0.949688,91.653635,
106,12.507898,12.507898,0.927316,0.865478,0.876595,0.937568,0.968417,0.336274,0.776452,0.873945,0.926234,85.130683,
107,12.503613,12.706962,0.932050,0.876481,0.889856,0.938999,0.969379,0.345749,0.792367,0.884793,0.932466,86.930965,
108,12.503613,12.503613,0.926755,0.874244,0.879084,0.933356,0.966063,0.347531,0.776312,0.872903,0.924568,84.845319,
109,12.096186,13.210225,0.946921,0.899261,0.915517,0.953523,0.975071,0.389275,0.834734,0.911344,0.948730,91.845939,
110,12.096186,12.096186,0.926515,0.873045,0.876745,0.932872,0.966883,0.338866,0.772134,0.869847,0.923031,84.200598,
111,12.431172,13.495630,0.934481,0.883909,0.892341,0.940612,0.970056,0.353740,0.792614,0.885153,0.933260,87.439329,
112,12.431172,12.431172,0.927618,0.875801,0.881091,0.934251,0.966211,0.343563,0.774642,0.872000,0.924010,84.886905,
113,12.581874,12.973129,0.947299,0.898649,0.916993,0.953845,0.975988,0.386398,0.835905,0.912819,0.949660,92.517175,
114,12.581874,12.581874,0.924108,0.864762,0.875052,0.931720,0.966203,0.334889,0.772354,0.870897,0.923459,84.233405,
115,12.690371,14.368548,0.932748,0.888650,0.889914,0.938654,0.966172,0.362802,0.792872,0.884612,0.932240,87.225707,
116,12.690371,12.690371,0.925837,0.866664,0.874830,0.935143,0.967114,0.333117,0.770843,0.871097,0.924216,84.760821,
117,13.157081,13.839499,0.947383,0.901779,0.916325,0.953843,0.975040,0.392992,0.835804,0.912187,0.949216,93.022472,
118,13.157081,13.157081,0.924919,0.871768,0.874729,0.931079,0.965192,0.343580,0.773016,0.870933,0.923074,84.904873,
119,12.117207,14.815366,0.934224,0.885029,0.889925,0.940175,0.969529,0.356372,0.791001,0.884117,0.932274,86.978756,
120,11.893814,12.117207,0.926641,0.873160,0.876112,0.932328,0.967429,0.337390,0.771255,0.870527,0.923421,84.093001,
121,11.893814,11.893814,0.947967,0.901858,0.915837,0.953670,0.975908,0.391404,0.835900,0.912509,0.949534,91.978606,
122,12.359965,13.171274,0.925106,0.864018,0.874990,0.933338,0.966743,0.330193,0.772799,0.871825,0.924114,84.314714,
123,12.359965,12.359965,0.933290,0.878368,0.889457,0.939921,0.970233,0.344045,0.791125,0.885004,0.933190,87.119202,
124,12.900558,12.900558,0.929079,0.872670,0.877830,0.936152,0.969618,0.341951,0.777556,0.874497,0.926056,85.864046,
125,13.033977,13.033977,0.947396,0.898873,0.914228,0.952785,0.976770,0.386290,0.835351,0.912484,0.949848,92.965557,
126,12.973847,13.632310,0.926666,0.869381,0.876868,0.933996,0.967314,0.339431,0.776236,0.873746,0.925322,85.356161,
127,12.973847,12.973847,0.933481,0.877736,0.889803,0.940696,0.970154,0.347349,0.791838,0.885330,0.934534,87.844210,
128,13.466914,13.630520,0.929206,0.869295,0.880834,0.937672,0.968786,0.340966,0.776882,0.873607,0.925748,86.359807,
129,12.326764,13.466914,0.948343,0.900162,0.914922,0.955716,0.976124,0.391912,0.837618,0.913888,0.950581,92.608260,
130,12.326764,12.326764,0.926278,0.862840,0.875225,0.935491,0.968470,0.337104,0.776671,0.873997,0.926035,84.732392,
131,12.416787,12.416787,0.932811,0.873431,0.889060,0.940923,0.970059,0.347773,0.794615,0.887326,0.934454,87.247022,
132,12.328545,12.645951,0.928616,0.870376,0.880760,0.935740,0.968371,0.342336,0.778275,0.874347,0.925311,85.168865,
133,12.205671,12.328545,0.948305,0.897637,0.915318,0.954922,0.977507,0.387489,0.836389,0.913389,0.950470,92.454920,
134,11.242416,12.205671,0.928258,0.863591,0.878334,0.937070,0.970127,0.336566,0.779403,0.875825,0.927261,84.259614,
135,11.242416,11.242416,0.935816,0.878779,0.894991,0.943148,0.971310,0.351802,0.798030,0.889595,0.936805,87.004082,
136,12.548763,12.624906,0.947614,0.897421,0.915046,0.954662,0.976423,0.388836,0.838484,0.914788,0.951316,92.756499,
137,12.548763,12.548763,0.926194,0.868688,0.876513,0.932807,0.966717,0.340536,0.774808,0.872331,0.924960,84.786704,
138,14.541743,14.541743,0.933818,0.880599,0.888683,0.939465,0.970381,0.355139,0.795605,0.887754,0.933922,89.386810,
139,15.991961,15.991961,0.928892,0.876913,0.877002,0.933969,0.968347,0.352275,0.775349,0.871798,0.923027,88.289709,
140,15.917336,16.596712,0.946956,0.902895,0.914243,0.950911,0.974935,0.398665,0.836011,0.912150,0.949336,95.445982,
141,15.917336,15.917336,0.927642,0.878210,0.877434,0.933476,0.965896,0.355218,0.774395,0.871653,0.924414,88.070695,
142,16.259094,16.897356,0.933514,0.885287,0.888898,0.937676,0.968632,0.362259,0.791974,0.884310,0.932377,90.601027,
143,15.292639,16.259094,0.926759,0.875241,0.877521,0.932309,0.965037,0.347344,0.771534,0.869275,0.921932,87.074250,
144,14.512220,15.292639,0.947287,0.896996,0.914114,0.953066,0.976785,0.392471,0.837731,0.913718,0.950326,94.394639,
145,14.095386,14.512220,0.925374,0.869467,0.874257,0.931658,0.966552,0.344513,0.775063,0.871556,0.923128,85.879058,
146,13.891772,14.095386,0.933212,0.879502,0.889742,0.938829,0.969665,0.355290,0.794548,0.886598,0.933978,88.635655,
147,13.891772,13.891772,0.928745,0.872630,0.880326,0.935096,0.967389,0.347602,0.777014,0.873500,0.924920,86.588499,
