Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.973388,0.937996,0.952312,0.978608,0.989036,0.482359,0.899789,0.948555,0.969700,87.201452,
1,7.243034,7.978626,0.955990,0.909365,0.919058,0.961589,0.982472,0.413477,0.863123,0.930926,0.961474,90.575997,
2,6.722310,7.243034,0.966967,0.919168,0.939879,0.973746,0.988223,0.439012,0.893991,0.950357,0.973938,94.132545,
3,6.678193,6.722310,0.955182,0.906406,0.919570,0.961328,0.981274,0.403466,0.862429,0.931611,0.962668,89.928860,
4,6.678193,6.678193,0.971999,0.924264,0.949829,0.978484,0.991220,0.454734,0.912056,0.959967,0.979127,95.997968,
5,7.010418,7.010418,0.955021,0.905534,0.920512,0.960361,0.981253,0.407382,0.863103,0.931675,0.962457,90.234436,
6,7.241679,7.241679,0.967641,0.917467,0.939703,0.974605,0.989430,0.441758,0.896719,0.952043,0.974758,94.980752,
7,7.735896,7.828122,0.954576,0.903009,0.917946,0.960467,0.981859,0.408724,0.865178,0.932850,0.962897,90.996731,
8,7.570023,7.735896,0.972781,0.925341,0.950284,0.979720,0.991216,0.467813,0.916294,0.962235,0.980222,97.330620,
9,7.570023,7.570023,0.955530,0.904598,0.917266,0.961274,0.983006,0.408192,0.863787,0.932028,0.962093,90.926735,
10,7.518906,8.707140,0.966418,0.913153,0.937601,0.974221,0.988985,0.435048,0.895344,0.950929,0.973431,94.869077,
11,7.518906,7.518906,0.954637,0.901261,0.915530,0.961885,0.982401,0.400902,0.861054,0.931014,0.961949,90.637367,
12,7.596154,7.596154,0.972471,0.923751,0.948173,0.979814,0.991707,0.455759,0.910621,0.959214,0.978453,97.014476,
13,6.828079,8.209648,0.954583,0.902269,0.916155,0.961510,0.981812,0.405705,0.862449,0.931167,0.962748,89.948877,
14,6.828079,6.828079,0.966984,0.918257,0.938640,0.975431,0.987132,0.448824,0.897135,0.952065,0.974588,94.372092,
15,7.126468,7.126468,0.954037,0.904171,0.916640,0.959666,0.981128,0.414164,0.863929,0.931574,0.962138,90.113872,
16,7.366617,7.366617,0.969096,0.922261,0.944372,0.975320,0.988627,0.459245,0.897850,0.949429,0.971371,95.042955,
17,7.704254,8.125947,0.956647,0.910440,0.921240,0.960368,0.982641,0.419516,0.864350,0.931997,0.962482,91.326360,
18,7.494713,7.704254,0.967276,0.914603,0.937804,0.974421,0.989802,0.439230,0.895153,0.951423,0.974337,95.116612,
19,7.159774,7.494713,0.956631,0.910133,0.922437,0.960207,0.982297,0.412299,0.860783,0.930109,0.960966,90.550936,
20,7.159774,7.159774,0.971718,0.922208,0.948491,0.978334,0.991323,0.454316,0.910435,0.959371,0.978668,96.401757,
21,7.211884,7.211884,0.957099,0.910663,0.925147,0.961005,0.981580,0.412883,0.860058,0.930075,0.961893,90.776688,
22,8.004170,8.924140,0.967306,0.914983,0.939988,0.973873,0.989514,0.436797,0.894262,0.950851,0.974000,95.619403,
23,8.004170,8.004170,0.955349,0.905964,0.918258,0.960813,0.982327,0.405115,0.863122,0.931834,0.962211,91.352522,
24,7.593330,8.061573,0.974247,0.926943,0.953422,0.980412,0.992519,0.466805,0.920541,0.964667,0.981652,97.898751,
25,7.593330,7.593330,0.955977,0.907467,0.920561,0.960575,0.982491,0.405490,0.862618,0.931305,0.961596,90.980462,
26,7.616158,7.701142,0.966009,0.912687,0.938634,0.972925,0.988729,0.429917,0.893269,0.949943,0.972723,94.789184,
27,7.616069,7.616158,0.953350,0.901357,0.918388,0.958831,0.980520,0.401612,0.860119,0.929964,0.961150,90.361938,
28,6.898648,7.616069,0.970007,0.921053,0.945983,0.976675,0.990173,0.455382,0.909036,0.958587,0.978142,95.670099,
29,6.898648,6.898648,0.955617,0.909903,0.920852,0.959523,0.981601,0.410460,0.862780,0.931430,0.962419,90.223775,
30,7.151423,7.539910,0.968330,0.921611,0.940869,0.975309,0.988978,0.448495,0.899103,0.952973,0.975239,95.106993,
31,7.079574,7.151423,0.955367,0.911275,0.920117,0.960224,0.980850,0.421350,0.867169,0.932423,0.962244,90.381247,
32,6.854707,7.079574,0.971706,0.931334,0.950677,0.976447,0.989432,0.481297,0.909095,0.955088,0.974528,95.538009,
33,6.854707,6.854707,0.960355,0.921859,0.929419,0.962897,0.983331,0.435093,0.868541,0.933147,0.962223,91.213102,
34,7.185770,7.185770,0.968680,0.921338,0.942100,0.974792,0.989458,0.449703,0.898726,0.952654,0.974725,95.164007,
35,7.783630,7.783630,0.955066,0.906668,0.917668,0.960485,0.981979,0.412872,0.863017,0.931517,0.962051,91.027161,
36,7.983915,7.983915,0.972020,0.925410,0.947983,0.978093,0.991734,0.466158,0.911811,0.959985,0.978826,97.400039,
37,8.082557,8.249361,0.953531,0.906231,0.915890,0.958677,0.980707,0.405636,0.858527,0.929148,0.960799,90.829760,
38,8.044311,8.082557,0.966706,0.914550,0.938195,0.973374,0.989614,0.435087,0.892246,0.949519,0.973277,95.418711,
39,8.044311,8.044311,0.954888,0.904790,0.918934,0.960289,0.981838,0.402819,0.860365,0.930224,0.961230,91.156603,
40,7.522001,8.055641,0.973881,0.925914,0.952774,0.981026,0.991943,0.464579,0.916344,0.962501,0.980473,97.547030,
41,7.289643,7.522001,0.954007,0.905147,0.917680,0.959500,0.980470,0.404145,0.860400,0.929972,0.960472,90.098194,
