Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.971085,0.933259,0.949186,0.975047,0.988758,0.496682,0.936105,0.968884,0.981781,88.554977,
1,7.243034,7.978626,0.968467,0.930728,0.945270,0.972249,0.987272,0.461368,0.913536,0.957857,0.975637,95.491800,
2,6.722310,7.243034,0.970335,0.933210,0.947882,0.974104,0.988661,0.461340,0.913423,0.958115,0.976232,95.378470,
3,6.678193,6.722310,0.970334,0.933257,0.947754,0.974684,0.988258,0.459208,0.913291,0.958112,0.976058,95.316614,
4,6.678193,6.678193,0.970196,0.933452,0.948669,0.974284,0.987831,0.459753,0.913210,0.958102,0.976136,95.292476,
5,7.010418,7.010418,0.971058,0.936005,0.951174,0.974256,0.987904,0.464024,0.913784,0.958614,0.976449,95.889321,
6,7.241679,7.241679,0.971762,0.937321,0.951369,0.974621,0.988734,0.466859,0.913384,0.958170,0.975933,96.232639,
7,7.735896,7.828122,0.970956,0.935078,0.949153,0.974284,0.988767,0.463873,0.913412,0.958212,0.976192,96.621247,
8,7.570023,7.735896,0.971489,0.937832,0.950100,0.974055,0.988893,0.467931,0.913168,0.957844,0.975892,96.514781,
9,7.570023,7.570023,0.970985,0.936020,0.949473,0.973605,0.988606,0.464531,0.912864,0.957947,0.975753,96.400151,
10,7.518906,8.707140,0.970623,0.934459,0.949698,0.973829,0.988166,0.464001,0.913004,0.957903,0.976065,96.289933,
11,7.518906,7.518906,0.970810,0.935070,0.949674,0.973964,0.988298,0.463331,0.912792,0.958094,0.976318,96.358105,
12,7.596154,7.596154,0.971407,0.933893,0.949908,0.975267,0.988875,0.492281,0.935998,0.968847,0.982132,97.541916,
13,6.828079,8.209648,0.969961,0.933598,0.947113,0.973665,0.987916,0.465429,0.913406,0.957920,0.976395,95.417297,
14,6.828079,6.828079,0.970833,0.938480,0.948933,0.973909,0.987595,0.473457,0.912450,0.957385,0.975955,95.541251,
15,7.126468,7.126468,0.970294,0.934963,0.948498,0.973239,0.988062,0.467858,0.911846,0.957047,0.975758,95.725776,
