n:1 mse_avg:13.90 mse_y:14.90 mse_u:12.58 mse_v:11.23 psnr_avg:36.70 psnr_y:36.40 psnr_u:37.13 psnr_v:37.63 
n:42 mse_avg:21.09 mse_y:25.42 mse_u:13.24 mse_v:11.58 psnr_avg:34.89 psnr_y:34.08 psnr_u:36.91 psnr_v:37.49 
n:43 mse_avg:16.77 mse_y:18.94 mse_u:13.27 mse_v:11.57 psnr_avg:35.89 psnr_y:35.36 psnr_u:36.90 psnr_v:37.50 
n:44 mse_avg:21.02 mse_y:25.21 mse_u:13.48 mse_v:11.79 psnr_avg:34.91 psnr_y:34.12 psnr_u:36.83 psnr_v:37.41 
n:45 mse_avg:14.57 mse_y:16.07 mse_u:12.36 mse_v:10.81 psnr_avg:36.50 psnr_y:36.07 psnr_u:37.21 psnr_v:37.79 
n:46 mse_avg:19.98 mse_y:23.73 mse_u:13.36 mse_v:11.58 psnr_avg:35.12 psnr_y:34.38 psnr_u:36.87 psnr_v:37.49 
n:47 mse_avg:16.93 mse_y:19.13 mse_u:13.40 mse_v:11.62 psnr_avg:35.85 psnr_y:35.31 psnr_u:36.86 psnr_v:37.48 
n:48 mse_avg:19.48 mse_y:23.13 mse_u:13.04 mse_v:11.33 psnr_avg:35.23 psnr_y:34.49 psnr_u:36.98 psnr_v:37.59 
n:49 mse_avg:14.98 mse_y:16.66 mse_u:12.47 mse_v:10.73 psnr_avg:36.38 psnr_y:35.91 psnr_u:37.17 psnr_v:37.82 
n:50 mse_avg:19.98 mse_y:23.84 mse_u:13.08 mse_v:11.40 psnr_avg:35.13 psnr_y:34.36 psnr_u:36.96 psnr_v:37.56 
n:51 mse_avg:16.62 mse_y:18.73 mse_u:13.31 mse_v:11.51 psnr_avg:35.92 psnr_y:35.41 psnr_u:36.89 psnr_v:37.52 
n:52 mse_avg:21.45 mse_y:25.79 mse_u:13.68 mse_v:11.87 psnr_avg:34.82 psnr_y:34.02 psnr_u:36.77 psnr_v:37.39 
n:53 mse_avg:14.82 mse_y:16.34 mse_u:12.61 mse_v:10.95 psnr_avg:36.42 psnr_y:36.00 psnr_u:37.12 psnr_v:37.74 
n:54 mse_avg:20.98 mse_y:25.05 mse_u:13.70 mse_v:11.98 psnr_avg:34.91 psnr_y:34.14 psnr_u:36.76 psnr_v:37.35 
n:55 mse_avg:17.19 mse_y:19.45 mse_u:13.60 mse_v:11.74 psnr_avg:35.78 psnr_y:35.24 psnr_u:36.80 psnr_v:37.43 
n:56 mse_avg:21.17 mse_y:25.45 mse_u:13.47 mse_v:11.78 psnr_avg:34.87 psnr_y:34.07 psnr_u:36.84 psnr_v:37.42 
n:57 mse_avg:13.55 mse_y:14.67 mse_u:12.07 mse_v:10.58 psnr_avg:36.81 psnr_y:36.47 psnr_u:37.31 psnr_v:37.89 
n:58 mse_avg:20.71 mse_y:24.85 mse_u:13.20 mse_v:11.64 psnr_avg:34.97 psnr_y:34.18 psnr_u:36.92 psnr_v:37.47 
n:59 mse_avg:16.63 mse_y:18.68 mse_u:13.37 mse_v:11.70 psnr_avg:35.92 psnr_y:35.42 psnr_u:36.87 psnr_v:37.45 
n:60 mse_avg:20.37 mse_y:24.29 mse_u:13.30 mse_v:11.77 psnr_avg:35.04 psnr_y:34.28 psnr_u:36.89 psnr_v:37.42 
n:61 mse_avg:14.15 mse_y:15.47 mse_u:12.33 mse_v:10.69 psnr_avg:36.62 psnr_y:36.23 psnr_u:37.22 psnr_v:37.84 
n:62 mse_avg:20.52 mse_y:24.62 mse_u:13.13 mse_v:11.48 psnr_avg:35.01 psnr_y:34.22 psnr_u:36.95 psnr_v:37.53 
n:63 mse_avg:15.62 mse_y:17.53 mse_u:12.66 mse_v:10.95 psnr_avg:36.19 psnr_y:35.69 psnr_u:37.10 psnr_v:37.74 
n:64 mse_avg:18.61 mse_y:22.07 mse_u:12.46 mse_v:10.94 psnr_avg:35.43 psnr_y:34.69 psnr_u:37.17 psnr_v:37.74 
n:65 mse_avg:12.74 mse_y:13.73 mse_u:11.39 mse_v:10.13 psnr_avg:37.08 psnr_y:36.75 psnr_u:37.57 psnr_v:38.07 
n:66 mse_avg:19.33 mse_y:23.16 mse_u:12.31 mse_v:11.04 psnr_avg:35.27 psnr_y:34.48 psnr_u:37.23 psnr_v:37.70 
n:67 mse_avg:15.62 mse_y:17.59 mse_u:12.48 mse_v:10.87 psnr_avg:36.20 psnr_y:35.68 psnr_u:37.17 psnr_v:37.77 
n:68 mse_avg:20.92 mse_y:25.23 mse_u:13.06 mse_v:11.54 psnr_avg:34.93 psnr_y:34.11 psnr_u:36.97 psnr_v:37.51 
n:69 mse_avg:14.27 mse_y:15.69 mse_u:12.21 mse_v:10.67 psnr_avg:36.59 psnr_y:36.17 psnr_u:37.26 psnr_v:37.85 
n:70 mse_avg:20.88 mse_y:25.03 mse_u:13.38 mse_v:11.82 psnr_avg:34.93 psnr_y:34.15 psnr_u:36.87 psnr_v:37.41 
n:71 mse_avg:16.01 mse_y:17.90 mse_u:13.09 mse_v:11.36 psnr_avg:36.09 psnr_y:35.60 psnr_u:36.96 psnr_v:37.58 
n:72 mse_avg:21.65 mse_y:26.10 mse_u:13.59 mse_v:11.93 psnr_avg:34.78 psnr_y:33.96 psnr_u:36.80 psnr_v:37.36 
n:73 mse_avg:13.06 mse_y:13.98 mse_u:11.95 mse_v:10.50 psnr_avg:36.97 psnr_y:36.68 psnr_u:37.36 psnr_v:37.92 
n:74 mse_avg:21.74 mse_y:26.19 mse_u:13.60 mse_v:12.07 psnr_avg:34.76 psnr_y:33.95 psnr_u:36.79 psnr_v:37.31 
n:75 mse_avg:16.60 mse_y:18.65 mse_u:13.36 mse_v:11.63 psnr_avg:35.93 psnr_y:35.42 psnr_u:36.87 psnr_v:37.48 
n:76 mse_avg:20.57 mse_y:24.59 mse_u:13.30 mse_v:11.77 psnr_avg:35.00 psnr_y:34.22 psnr_u:36.89 psnr_v:37.42 
n:77 mse_avg:14.95 mse_y:16.54 mse_u:12.55 mse_v:10.95 psnr_avg:36.39 psnr_y:35.94 psnr_u:37.14 psnr_v:37.74 
n:78 mse_avg:21.60 mse_y:26.07 mse_u:13.53 mse_v:11.83 psnr_avg:34.79 psnr_y:33.97 psnr_u:36.82 psnr_v:37.40 
n:79 mse_avg:16.00 mse_y:17.95 mse_u:13.00 mse_v:11.22 psnr_avg:36.09 psnr_y:35.59 psnr_u:36.99 psnr_v:37.63 
n:80 mse_avg:19.15 mse_y:22.66 mse_u:12.97 mse_v:11.27 psnr_avg:35.31 psnr_y:34.58 psnr_u:37.00 psnr_v:37.61 
n:81 mse_avg:14.19 mse_y:15.53 mse_u:12.43 mse_v:10.63 psnr_avg:36.61 psnr_y:36.22 psnr_u:37.19 psnr_v:37.87 
n:82 mse_avg:19.42 mse_y:23.06 mse_u:13.03 mse_v:11.28 psnr_avg:35.25 psnr_y:34.50 psnr_u:36.98 psnr_v:37.61 
n:83 mse_avg:16.21 mse_y:18.17 mse_u:13.27 mse_v:11.34 psnr_avg:36.03 psnr_y:35.54 psnr_u:36.90 psnr_v:37.59 
n:84 mse_avg:20.50 mse_y:24.43 mse_u:13.64 mse_v:11.62 psnr_avg:35.01 psnr_y:34.25 psnr_u:36.78 psnr_v:37.48 
n:85 mse_avg:14.03 mse_y:15.31 mse_u:12.38 mse_v:10.60 psnr_avg:36.66 psnr_y:36.28 psnr_u:37.20 psnr_v:37.88 
n:86 mse_avg:20.54 mse_y:24.48 mse_u:13.58 mse_v:11.70 psnr_avg:35.01 psnr_y:34.24 psnr_u:36.80 psnr_v:37.45 
n:87 mse_avg:16.72 mse_y:18.84 mse_u:13.46 mse_v:11.48 psnr_avg:35.90 psnr_y:35.38 psnr_u:36.84 psnr_v:37.53 
n:88 mse_avg:19.98 mse_y:23.71 mse_u:13.48 mse_v:11.55 psnr_avg:35.13 psnr_y:34.38 psnr_u:36.83 psnr_v:37.50 
n:89 mse_avg:13.48 mse_y:14.56 mse_u:12.22 mse_v:10.43 psnr_avg:36.83 psnr_y:36.50 psnr_u:37.26 psnr_v:37.95 
n:90 mse_avg:19.74 mse_y:23.52 mse_u:13.09 mse_v:11.29 psnr_avg:35.18 psnr_y:34.42 psnr_u:36.96 psnr_v:37.60 
n:91 mse_avg:16.01 mse_y:17.92 mse_u:13.13 mse_v:11.27 psnr_avg:36.09 psnr_y:35.60 psnr_u:36.95 psnr_v:37.61 
n:92 mse_avg:20.68 mse_y:24.76 mse_u:13.41 mse_v:11.61 psnr_avg:34.98 psnr_y:34.19 psnr_u:36.86 psnr_v:37.48 
n:93 mse_avg:14.46 mse_y:15.91 mse_u:12.42 mse_v:10.73 psnr_avg:36.53 psnr_y:36.11 psnr_u:37.19 psnr_v:37.83 
n:94 mse_avg:20.47 mse_y:24.57 mse_u:13.16 mse_v:11.40 psnr_avg:35.02 psnr_y:34.23 psnr_u:36.94 psnr_v:37.56 
n:95 mse_avg:15.98 mse_y:18.07 mse_u:12.63 mse_v:10.98 psnr_avg:36.10 psnr_y:35.56 psnr_u:37.12 psnr_v:37.72 
n:96 mse_avg:19.62 mse_y:23.52 mse_u:12.58 mse_v:11.08 psnr_avg:35.20 psnr_y:34.42 psnr_u:37.13 psnr_v:37.69 
n:97 mse_avg:13.41 mse_y:14.60 mse_u:11.70 mse_v:10.35 psnr_avg:36.86 psnr_y:36.49 psnr_u:37.45 psnr_v:37.98 
n:98 mse_avg:19.51 mse_y:23.43 mse_u:12.38 mse_v:10.95 psnr_avg:35.23 psnr_y:34.43 psnr_u:37.20 psnr_v:37.74 
n:99 mse_avg:16.08 mse_y:18.20 mse_u:12.64 mse_v:11.04 psnr_avg:36.07 psnr_y:35.53 psnr_u:37.11 psnr_v:37.70 
n:100 mse_avg:20.35 mse_y:24.41 mse_u:13.03 mse_v:11.41 psnr_avg:35.05 psnr_y:34.26 psnr_u:36.98 psnr_v:37.56 
n:101 mse_avg:14.26 mse_y:15.76 mse_u:12.06 mse_v:10.47 psnr_avg:36.59 psnr_y:36.16 psnr_u:37.32 psnr_v:37.93 
n:102 mse_avg:20.72 mse_y:24.92 mse_u:13.10 mse_v:11.54 psnr_avg:34.97 psnr_y:34.16 psnr_u:36.96 psnr_v:37.51 
n:103 mse_avg:16.39 mse_y:18.53 mse_u:12.92 mse_v:11.27 psnr_avg:35.99 psnr_y:35.45 psnr_u:37.02 psnr_v:37.61 
n:104 mse_avg:20.45 mse_y:24.57 mse_u:13.02 mse_v:11.37 psnr_avg:35.02 psnr_y:34.23 psnr_u:36.98 psnr_v:37.57 
n:105 mse_avg:13.58 mse_y:14.85 mse_u:11.86 mse_v:10.22 psnr_avg:36.80 psnr_y:36.41 psnr_u:37.39 psnr_v:38.04 
n:106 mse_avg:20.62 mse_y:24.78 mse_u:13.22 mse_v:11.38 psnr_avg:34.99 psnr_y:34.19 psnr_u:36.92 psnr_v:37.57 
n:107 mse_avg:16.89 mse_y:19.17 mse_u:13.26 mse_v:11.39 psnr_avg:35.85 psnr_y:35.30 psnr_u:36.90 psnr_v:37.57 
n:108 mse_avg:21.00 mse_y:25.27 mse_u:13.42 mse_v:11.53 psnr_avg:34.91 psnr_y:34.10 psnr_u:36.85 psnr_v:37.51 
n:109 mse_avg:14.35 mse_y:15.77 mse_u:12.38 mse_v:10.64 psnr_avg:36.56 psnr_y:36.15 psnr_u:37.20 psnr_v:37.86 
n:110 mse_avg:21.20 mse_y:25.49 mse_u:13.61 mse_v:11.64 psnr_avg:34.87 psnr_y:34.07 psnr_u:36.79 psnr_v:37.47 
n:111 mse_avg:16.25 mse_y:18.33 mse_u:13.03 mse_v:11.18 psnr_avg:36.02 psnr_y:35.50 psnr_u:36.98 psnr_v:37.65 
n:112 mse_avg:19.36 mse_y:22.99 mse_u:12.95 mse_v:11.28 psnr_avg:35.26 psnr_y:34.52 psnr_u:37.01 psnr_v:37.61 
n:113 mse_avg:14.53 mse_y:16.04 mse_u:12.39 mse_v:10.67 psnr_avg:36.51 psnr_y:36.08 psnr_u:37.20 psnr_v:37.85 
n:114 mse_avg:19.71 mse_y:23.51 mse_u:12.89 mse_v:11.35 psnr_avg:35.18 psnr_y:34.42 psnr_u:37.03 psnr_v:37.58 
n:115 mse_avg:16.35 mse_y:18.44 mse_u:13.11 mse_v:11.26 psnr_avg:35.99 psnr_y:35.47 psnr_u:36.96 psnr_v:37.62 
n:116 mse_avg:20.97 mse_y:25.15 mse_u:13.52 mse_v:11.71 psnr_avg:34.91 psnr_y:34.13 psnr_u:36.82 psnr_v:37.45 
n:117 mse_avg:14.73 mse_y:16.30 mse_u:12.45 mse_v:10.70 psnr_avg:36.45 psnr_y:36.01 psnr_u:37.18 psnr_v:37.84 
n:118 mse_avg:20.53 mse_y:24.55 mse_u:13.42 mse_v:11.59 psnr_avg:35.01 psnr_y:34.23 psnr_u:36.85 psnr_v:37.49 
n:119 mse_avg:16.86 mse_y:19.11 mse_u:13.32 mse_v:11.42 psnr_avg:35.86 psnr_y:35.32 psnr_u:36.89 psnr_v:37.56 
n:120 mse_avg:20.63 mse_y:24.75 mse_u:13.25 mse_v:11.49 psnr_avg:34.99 psnr_y:34.19 psnr_u:36.91 psnr_v:37.53 
n:121 mse_avg:13.72 mse_y:15.02 mse_u:11.93 mse_v:10.35 psnr_avg:36.76 psnr_y:36.37 psnr_u:37.37 psnr_v:37.98 
n:122 mse_avg:20.31 mse_y:24.30 mse_u:13.12 mse_v:11.51 psnr_avg:35.05 psnr_y:34.27 psnr_u:36.95 psnr_v:37.52 
n:123 mse_avg:16.74 mse_y:19.01 mse_u:13.05 mse_v:11.34 psnr_avg:35.89 psnr_y:35.34 psnr_u:36.97 psnr_v:37.59 
n:124 mse_avg:20.30 mse_y:24.34 mse_u:12.98 mse_v:11.47 psnr_avg:35.06 psnr_y:34.27 psnr_u:37.00 psnr_v:37.53 
n:125 mse_avg:14.34 mse_y:15.82 mse_u:12.21 mse_v:10.56 psnr_avg:36.57 psnr_y:36.14 psnr_u:37.26 psnr_v:37.89 
n:126 mse_avg:20.10 mse_y:24.12 mse_u:12.89 mse_v:11.20 psnr_avg:35.10 psnr_y:34.31 psnr_u:37.03 psnr_v:37.64 
n:127 mse_avg:15.96 mse_y:18.07 mse_u:12.57 mse_v:10.94 psnr_avg:36.10 psnr_y:35.56 psnr_u:37.14 psnr_v:37.74 
n:128 mse_avg:19.40 mse_y:23.23 mse_u:12.56 mse_v:10.93 psnr_avg:35.25 psnr_y:34.47 psnr_u:37.14 psnr_v:37.74 
n:129 mse_avg:13.30 mse_y:14.43 mse_u:11.77 mse_v:10.30 psnr_avg:36.89 psnr_y:36.54 psnr_u:37.42 psnr_v:38.00 
n:130 mse_avg:18.80 mse_y:22.42 mse_u:12.31 mse_v:10.85 psnr_avg:35.39 psnr_y:34.63 psnr_u:37.23 psnr_v:37.78 
n:131 mse_avg:15.75 mse_y:17.76 mse_u:12.48 mse_v:11.01 psnr_avg:36.16 psnr_y:35.64 psnr_u:37.17 psnr_v:37.71 
n:132 mse_avg:19.84 mse_y:23.73 mse_u:12.81 mse_v:11.29 psnr_avg:35.16 psnr_y:34.38 psnr_u:37.06 psnr_v:37.60 
n:133 mse_avg:13.77 mse_y:15.08 mse_u:11.92 mse_v:10.40 psnr_avg:36.74 psnr_y:36.35 psnr_u:37.37 psnr_v:37.96 
n:134 mse_avg:19.50 mse_y:23.19 mse_u:12.96 mse_v:11.27 psnr_avg:35.23 psnr_y:34.48 psnr_u:37.00 psnr_v:37.61 
n:135 mse_avg:15.66 mse_y:17.55 mse_u:12.78 mse_v:10.97 psnr_avg:36.18 psnr_y:35.69 psnr_u:37.06 psnr_v:37.73 
n:136 mse_avg:17.82 mse_y:20.98 mse_u:12.31 mse_v:10.70 psnr_avg:35.62 psnr_y:34.91 psnr_u:37.23 psnr_v:37.84 
n:137 mse_avg:12.79 mse_y:13.84 mse_u:11.46 mse_v:9.94 psnr_avg:37.06 psnr_y:36.72 psnr_u:37.54 psnr_v:38.16 
n:138 mse_avg:19.96 mse_y:23.91 mse_u:12.85 mse_v:11.27 psnr_avg:35.13 psnr_y:34.35 psnr_u:37.04 psnr_v:37.61 
n:139 mse_avg:16.16 mse_y:18.22 mse_u:12.81 mse_v:11.26 psnr_avg:36.05 psnr_y:35.52 psnr_u:37.06 psnr_v:37.62 
n:140 mse_avg:20.17 mse_y:24.08 mse_u:13.08 mse_v:11.60 psnr_avg:35.08 psnr_y:34.31 psnr_u:36.97 psnr_v:37.49 
n:141 mse_avg:14.84 mse_y:16.47 mse_u:12.35 mse_v:10.81 psnr_avg:36.42 psnr_y:35.96 psnr_u:37.21 psnr_v:37.79 
n:142 mse_avg:20.23 mse_y:24.17 mse_u:13.12 mse_v:11.57 psnr_avg:35.07 psnr_y:34.30 psnr_u:36.95 psnr_v:37.50 
n:143 mse_avg:16.22 mse_y:18.32 mse_u:12.83 mse_v:11.20 psnr_avg:36.03 psnr_y:35.50 psnr_u:37.05 psnr_v:37.64 
n:144 mse_avg:19.11 mse_y:22.70 mse_u:12.71 mse_v:11.13 psnr_avg:35.32 psnr_y:34.57 psnr_u:37.09 psnr_v:37.67 
n:145 mse_avg:14.19 mse_y:15.62 mse_u:12.12 mse_v:10.57 psnr_avg:36.61 psnr_y:36.19 psnr_u:37.30 psnr_v:37.89 
n:146 mse_avg:19.65 mse_y:23.44 mse_u:12.82 mse_v:11.30 psnr_avg:35.20 psnr_y:34.43 psnr_u:37.05 psnr_v:37.60 
n:147 mse_avg:16.55 mse_y:18.75 mse_u:13.04 mse_v:11.30 psnr_avg:35.94 psnr_y:35.40 psnr_u:36.98 psnr_v:37.60 
n:148 mse_avg:20.78 mse_y:24.87 mse_u:13.41 mse_v:11.79 psnr_avg:34.95 psnr_y:34.17 psnr_u:36.86 psnr_v:37.41 
n:149 mse_avg:14.90 mse_y:16.50 mse_u:12.50 mse_v:10.87 psnr_avg:36.40 psnr_y:35.96 psnr_u:37.16 psnr_v:37.77 
n:150 mse_avg:21.08 mse_y:25.27 mse_u:13.61 mse_v:11.78 psnr_avg:34.89 psnr_y:34.10 psnr_u:36.79 psnr_v:37.42 
n:151 mse_avg:17.18 mse_y:19.61 mse_u:13.23 mse_v:11.44 psnr_avg:35.78 psnr_y:35.21 psnr_u:36.92 psnr_v:37.55 
n:152 mse_avg:20.33 mse_y:24.37 mse_u:13.04 mse_v:11.47 psnr_avg:35.05 psnr_y:34.26 psnr_u:36.98 psnr_v:37.53 
n:153 mse_avg:13.32 mse_y:14.43 mse_u:11.85 mse_v:10.30 psnr_avg:36.89 psnr_y:36.54 psnr_u:37.39 psnr_v:38.00 
n:154 mse_avg:20.45 mse_y:24.53 mse_u:13.11 mse_v:11.47 psnr_avg:35.02 psnr_y:34.23 psnr_u:36.96 psnr_v:37.53 
n:155 mse_avg:16.79 mse_y:19.03 mse_u:13.19 mse_v:11.43 psnr_avg:35.88 psnr_y:35.34 psnr_u:36.93 psnr_v:37.55 
n:156 mse_avg:20.52 mse_y:24.55 mse_u:13.32 mse_v:11.62 psnr_avg:35.01 psnr_y:34.23 psnr_u:36.89 psnr_v:37.48 
n:157 mse_avg:14.55 mse_y:16.08 mse_u:12.27 mse_v:10.71 psnr_avg:36.50 psnr_y:36.07 psnr_u:37.24 psnr_v:37.83 
n:158 mse_avg:20.00 mse_y:23.95 mse_u:12.94 mse_v:11.28 psnr_avg:35.12 psnr_y:34.34 psnr_u:37.01 psnr_v:37.61 
n:159 mse_avg:15.73 mse_y:17.82 mse_u:12.33 mse_v:10.76 psnr_avg:36.16 psnr_y:35.62 psnr_u:37.22 psnr_v:37.81 
n:160 mse_avg:19.03 mse_y:22.79 mse_u:12.25 mse_v:10.75 psnr_avg:35.34 psnr_y:34.55 psnr_u:37.25 psnr_v:37.82 
n:161 mse_avg:13.08 mse_y:14.21 mse_u:11.51 mse_v:10.11 psnr_avg:36.97 psnr_y:36.60 psnr_u:37.52 psnr_v:38.08 
n:162 mse_avg:18.58 mse_y:22.15 mse_u:12.18 mse_v:10.69 psnr_avg:35.44 psnr_y:34.68 psnr_u:37.27 psnr_v:37.84 
n:163 mse_avg:16.17 mse_y:18.40 mse_u:12.56 mse_v:10.90 psnr_avg:36.04 psnr_y:35.48 psnr_u:37.14 psnr_v:37.76 
n:164 mse_avg:20.03 mse_y:24.03 mse_u:12.93 mse_v:11.13 psnr_avg:35.11 psnr_y:34.32 psnr_u:37.02 psnr_v:37.67 
n:165 mse_avg:15.07 mse_y:16.83 mse_u:12.38 mse_v:10.72 psnr_avg:36.35 psnr_y:35.87 psnr_u:37.21 psnr_v:37.83 
n:166 mse_avg:20.70 mse_y:24.85 mse_u:13.29 mse_v:11.53 psnr_avg:34.97 psnr_y:34.18 psnr_u:36.90 psnr_v:37.51 
n:167 mse_avg:16.39 mse_y:18.56 mse_u:12.90 mse_v:11.21 psnr_avg:35.98 psnr_y:35.44 psnr_u:37.03 psnr_v:37.63 
