Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.993000,0.983467,0.988539,0.994481,0.997743,0.709944,0.989038,0.994718,0.996927,95.430111,
1,12.545672,12.545672,0.971687,0.945004,0.953898,0.975252,0.988427,0.430530,0.917112,0.960600,0.977711,100.000000,
2,12.699924,12.699924,0.974365,0.945620,0.958357,0.978306,0.990498,0.435331,0.926919,0.966070,0.980914,100.000000,
3,12.233448,12.879362,0.970357,0.939212,0.952440,0.975164,0.987769,0.405259,0.909428,0.956817,0.975507,100.000000,
4,11.826159,12.233448,0.979558,0.954160,0.966419,0.983314,0.992969,0.448322,0.942384,0.973695,0.985032,100.000000,
5,11.826159,11.826159,0.970603,0.941022,0.952072,0.974040,0.988046,0.392995,0.909719,0.956951,0.975567,100.000000,
6,12.701688,12.711871,0.974391,0.945089,0.958359,0.978304,0.989889,0.405404,0.921509,0.963246,0.979115,100.000000,
7,12.701688,12.701688,0.969553,0.937559,0.950493,0.974199,0.987054,0.378069,0.903564,0.953888,0.973880,100.000000,
8,13.041832,13.041832,0.986419,0.966882,0.976604,0.988928,0.996097,0.504132,0.964209,0.984106,0.991013,100.000000,
9,12.819995,13.058935,0.970729,0.944135,0.952287,0.972643,0.987819,0.393164,0.910802,0.957701,0.976167,100.000000,
10,12.819995,12.819995,0.986566,0.967769,0.976741,0.989239,0.996030,0.504196,0.964354,0.984453,0.991360,100.000000,
11,13.369892,13.369892,0.972692,0.948893,0.956379,0.975680,0.987455,0.408664,0.913144,0.959053,0.977176,100.000000,
12,13.422387,13.422387,0.979034,0.954826,0.964765,0.982635,0.992360,0.451085,0.939957,0.972949,0.985104,100.000000,
13,12.598223,13.590824,0.968708,0.938761,0.948834,0.973429,0.986852,0.400304,0.907595,0.956464,0.975699,100.000000,
14,12.197645,12.598223,0.973345,0.944371,0.956908,0.977305,0.989988,0.418293,0.920978,0.963539,0.979842,100.000000,
15,10.726541,12.197645,0.968053,0.938691,0.951327,0.971523,0.985693,0.399358,0.903809,0.954227,0.974689,98.794941,
16,10.726541,10.726541,0.985630,0.967188,0.976780,0.988898,0.995019,0.523878,0.964164,0.984198,0.991322,100.000000,
17,10.544472,10.831574,0.970024,0.942371,0.951701,0.973905,0.988221,0.413982,0.914031,0.959697,0.977626,99.523567,
18,10.544472,10.544472,0.972788,0.945365,0.957507,0.976482,0.989195,0.429618,0.925630,0.965883,0.981060,100.000000,
19,11.336177,11.336177,0.968917,0.938419,0.951442,0.972885,0.987351,0.407938,0.909705,0.957584,0.976507,99.881610,
20,11.370445,11.370445,0.986242,0.967732,0.977474,0.988884,0.995714,0.530138,0.966460,0.985046,0.991718,100.000000,
21,11.139047,11.820625,0.970454,0.942858,0.952479,0.972864,0.988198,0.423629,0.916679,0.961129,0.978301,100.000000,
