Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.000000,0.000000,0.971470,0.943801,0.952268,0.976178,0.987893,0.438933,0.964513,0.982639,0.989483,90.077475,
1,2.993110,2.993110,0.970424,0.939933,0.951027,0.975113,0.987962,0.400036,0.952606,0.977803,0.987319,93.079783,
2,2.483001,3.001437,0.969748,0.935801,0.949324,0.975117,0.988583,0.397523,0.953433,0.978755,0.987789,92.430873,
3,2.267103,2.483001,0.971146,0.938836,0.951196,0.976257,0.989295,0.401396,0.953916,0.979234,0.988491,92.547811,
4,2.267103,2.267103,0.972253,0.941885,0.953466,0.977050,0.989204,0.401301,0.954047,0.979274,0.988696,92.803289,
5,2.503249,2.503249,0.971667,0.939400,0.951378,0.977450,0.989422,0.401675,0.953575,0.979332,0.988785,92.960994,
6,2.741719,3.190380,0.972950,0.940479,0.953887,0.978758,0.990205,0.400105,0.954055,0.979657,0.988947,93.544415,
7,2.741719,2.741719,0.972159,0.939652,0.951978,0.977831,0.990078,0.401516,0.954239,0.979761,0.988845,93.369061,
8,2.149224,3.160897,0.972410,0.940277,0.953216,0.977604,0.989673,0.399525,0.953420,0.979234,0.988422,92.677837,
9,2.149224,2.149224,0.973429,0.940999,0.954211,0.978482,0.990959,0.401554,0.954158,0.979711,0.988650,92.931984,
10,2.891053,2.891053,0.972181,0.939570,0.951938,0.977696,0.989881,0.402991,0.954076,0.979825,0.988982,93.557323,
11,2.969662,2.969662,0.972616,0.938569,0.952184,0.977541,0.991327,0.400110,0.954702,0.980260,0.989411,93.802362,
12,2.913586,3.048843,0.971618,0.942575,0.953337,0.975705,0.988228,0.436124,0.964436,0.982835,0.990094,93.649035,
13,2.913586,2.913586,0.971702,0.940476,0.951784,0.976355,0.989135,0.399418,0.953274,0.978544,0.987732,93.329836,
14,2.974712,3.248104,0.971054,0.937957,0.950074,0.975986,0.989848,0.399480,0.953684,0.978999,0.988141,93.315392,
15,2.974712,2.974712,0.971629,0.939392,0.951400,0.976668,0.989708,0.397451,0.954076,0.979557,0.988509,93.497726,
16,3.126451,3.530510,0.971272,0.938861,0.949786,0.977285,0.989485,0.400042,0.953613,0.979396,0.988607,93.590571,
17,2.670191,3.126451,0.973132,0.939646,0.954520,0.977729,0.991268,0.399934,0.954436,0.979897,0.988927,93.510643,
18,2.335353,2.670191,0.971848,0.937936,0.952337,0.977161,0.989985,0.399492,0.954399,0.979835,0.988913,92.843260,
19,2.335353,2.335353,0.972954,0.940663,0.954280,0.978166,0.990017,0.399612,0.954365,0.979795,0.988880,93.075006,
20,3.128903,3.144007,0.972497,0.940196,0.952788,0.977001,0.990567,0.401619,0.954367,0.979743,0.988920,93.894922,
21,3.128903,3.128903,0.973666,0.940823,0.955590,0.978229,0.990906,0.398778,0.954645,0.980181,0.989229,94.195584,
22,2.817437,3.360403,0.973785,0.940651,0.955126,0.978423,0.991459,0.399921,0.954651,0.980285,0.989363,93.873944,
23,2.817437,2.817437,0.973402,0.940843,0.954382,0.977518,0.991433,0.398959,0.954048,0.979790,0.988996,93.741210,
24,2.958421,2.958421,0.971757,0.942685,0.953788,0.975530,0.988351,0.436803,0.964229,0.982472,0.989583,93.672368,
25,3.111724,3.786428,0.969663,0.938820,0.949304,0.974758,0.987406,0.396955,0.952322,0.977788,0.987270,93.054694,
26,3.029972,3.111724,0.970883,0.939078,0.951804,0.976327,0.988133,0.396930,0.952925,0.978588,0.988048,93.320520,
27,3.029972,3.029972,0.972972,0.941149,0.955198,0.978046,0.989613,0.400192,0.953274,0.978952,0.988269,93.795586,
28,3.138617,3.583854,0.971961,0.938039,0.952181,0.977598,0.989840,0.397423,0.953657,0.979281,0.988485,93.742742,
29,3.033898,3.138617,0.973420,0.941628,0.954031,0.978581,0.990594,0.400147,0.954328,0.979824,0.989215,94.012916,
30,3.033898,3.033898,0.972114,0.937637,0.952416,0.977794,0.990312,0.397235,0.954508,0.980049,0.989613,93.781579,
31,3.269338,3.330955,0.972862,0.940555,0.954259,0.978236,0.989814,0.399182,0.954161,0.979704,0.989002,94.144137,
32,3.269338,3.269338,0.973691,0.941336,0.955386,0.978626,0.990965,0.397419,0.954362,0.979975,0.989099,94.345279,
33,2.486100,3.478899,0.973117,0.942398,0.954594,0.978125,0.989893,0.402406,0.954132,0.979658,0.988713,93.259585,
34,2.486100,2.486100,0.972620,0.940400,0.952503,0.978287,0.990270,0.399507,0.954025,0.979702,0.988927,93.178464,
35,2.989809,3.278352,0.972428,0.939961,0.952431,0.978108,0.989947,0.396898,0.953836,0.979404,0.988468,93.676618,
36,2.989809,2.989809,0.972004,0.943141,0.953311,0.976683,0.988556,0.434659,0.964383,0.982724,0.989640,93.782173,
37,3.216210,3.371692,0.970852,0.939118,0.950924,0.976099,0.988648,0.398051,0.952716,0.978178,0.987836,93.490787,
38,3.183229,3.216210,0.972115,0.939249,0.952070,0.977765,0.989912,0.397685,0.953640,0.979000,0.988184,93.790135,
39,2.774606,3.183229,0.971781,0.938518,0.951874,0.976965,0.989758,0.397685,0.954172,0.979510,0.988802,93.319903,
40,2.774606,2.774606,0.973062,0.941099,0.952815,0.978467,0.990497,0.397241,0.954563,0.979713,0.988637,93.591447,
41,2.409463,3.157815,0.973219,0.940143,0.953060,0.978833,0.990903,0.397438,0.954470,0.980006,0.988953,93.238265,
42,2.409463,2.409463,0.973608,0.940370,0.954789,0.978925,0.990885,0.398240,0.954782,0.979789,0.988677,93.288798,
43,2.333724,2.717667,0.973467,0.940281,0.954430,0.979391,0.990331,0.399478,0.954734,0.980040,0.989080,93.210887,
44,2.333724,2.333724,0.974210,0.941564,0.955285,0.979357,0.991276,0.400658,0.954721,0.980079,0.989252,93.382603,
